Attribute,Index,Dirty Value,Clean Value
journal_title,5,empty,Dermatologic clinics
journal_title,32,empty,Eur. Heart J.
journal_title,52,Annals of the Rosyal College of Surgeons of England,Annals of the Royal College of Surgeons of England
journal_title,73,Journal of the neurologcal sciences,Journal of the neurological sciences
journal_title,114,empty,Industrial Robot: An International Journal
journal_title,115,empty,The Journal Of Rheumatology
journal_title,156,empty,Swiss Med. Wkly
journal_title,193,Learning& Leading with Technology,Learning & Leading with Technology
journal_title,195,empty,Journal of Science & Medicine in Sport
journal_title,201,empty,The journal of headache and pain
journal_title,213,Umgeskr Laeger,Ugeskr Laeger
journal_title,236,empty,Acta cytologica
journal_title,250,empty,Am. J. Managed Care
journal_title,258,Journal of Epidemiology and fCommunity Health,Journal of Epidemiology and Community Health
journal_title,329,empty,Expert opinion on emerging drugs
journal_title,339,rThe hematology journal : the official journal of the European Haematology Association / EHA,The hematology journal : the official journal of the European Haematology Association / EHA
journal_title,350,NULiL,empty
journal_title,405,empty,Clinical psychology review
journal_title,487,Physiothkerapy,Physiotherapy
journal_title,523,Cochrae Database Syst. Rev.,Cochrane Database Syst. Rev.
journal_title,546,Rheumatology (Ofxord),Rheumatology (Oxford)
journal_title,571,Jornal brasileiro de pneumologia : publicacao oficial da Sociedade Brasileirad e Pneumologia e Tisilogia,Jornal brasileiro de pneumologia : publicacao oficial da Sociedade Brasileira de Pneumologia e Tisilogia
journal_title,605,empty,Neuropharmacology
journal_title,638,Haematologuica,Haematologica
journal_title,651,empty,Journal of Aging & Physical Activity
journal_title,832,CANECR,CANCER
journal_title,926,Functional eurology,Functional Neurology
journal_title,961,Journal of Rheumatolgy,Journal of Rheumatology
journal_title,976,empty,Steroids
journal_issn,8,empty,1535-4970
journal_issn,49,j1555-2101,1555-2101
journal_issn,56,empty,0098-1354
journal_issn,81,empty,0961-5423 (Print) 0961-5423
journal_issn,86,9790000000000,9788480000000
journal_issn,107,0035-9157 (Print) 0035-9157,empty
journal_issn,108,0035-9157 (Print) 0035-9157,empty
journal_issn,109,0035-9157 (Print) 0035-9157,1471-4892
journal_issn,110,0035-9157 (Print) 0035-9157,1469-493X
journal_issn,111,0035-9157 (Print) 0035-9157,1432-0851
journal_issn,112,0035-9157 (Print) 0035-9157,2044-6055
journal_issn,113,0035-9157 (Print) 0035-9157,empty
journal_issn,138,empty,1170-7690
journal_issn,141,NUL,empty
journal_issn,143,NLUL,empty
journal_issn,201,1129q-2377,1129-2377
journal_issn,231,8767555,87567555
journal_issn,265,empty,1931-3543
journal_issn,310,empty,1931-3543
journal_issn,348,1463-1318,1462-8910
journal_issn,350,NUxLL,empty
journal_issn,378,1923-6203,1932-6203
journal_issn,379,empty,0098-4108 (Print)     0098-4108 (Linking)
journal_issn,387,NkULL,empty
journal_issn,395,empty,1098-4275
journal_issn,397,1827-618,1827-1618
journal_issn,417,empty,1569-8041
journal_issn,420,nNULL,empty
journal_issn,450,empty,1170-7690
journal_issn,487,18k73-1465,1873-1465
journal_issn,490,empty,1098-4275
journal_issn,520,376-2491,0376-2491
journal_issn,586,153-821X,1532-821X
journal_issn,596,0949-2658 (Print) 0949-658,0949-2658 (Print) 0949-2658
journal_issn,612,empty,1075-5535
journal_issn,629,1753-4w666,1753-4666
journal_issn,635,NLL,empty
journal_issn,643,152-51446,0737-1209
journal_issn,649,empty,1547-1896
journal_issn,657,1406-2385,1460-2385
journal_issn,659,1524-4628,0039-2499
journal_issn,664,empty,1932-6203
journal_issn,684,empty,0019-9567
journal_issn,770,19326203,1932-6203
journal_issn,790,ULL,empty
journal_issn,798,0363-50i23,0363-5023
journal_issn,810,empty,0049-8610
journal_issn,822,1930-739X,1930-7381
journal_issn,828,1532-5415,14-Feb
journal_issn,859,empty,1098-4275
journal_issn,888,empty,1522-726X
journal_issn,889,9132-6203,1932-6203
journal_issn,894,1399-3003,0903-1936
journal_issn,915,1099-1611,1057-9249
journal_issn,928,empty,1098-4275
journal_issn,941,empty,1462-2416
journal_issn,954,147-5497,1476-5497
journal_issn,992,empty,1535-4970
