Attribute,Index,Clean Value,Dirty Value
<<<<<<< HEAD
=======
gender,1123,f,empty
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
gender,1241,m,empty
gender,1560,m,empty
gender,1897,m,empty
gender,1911,m,***
<<<<<<< HEAD
gender,2385,f,empty
gender,2402,f,empty
gender,2478,f,kf
gender,2884,f,empty
gender,3225,f,empty
gender,3584,f,***
gender,3996,f,empty
gender,5184,f,yf
gender,5631,f,***
=======
gender,2037,f,gf
gender,2241,f,rf
gender,2385,f,empty
gender,2402,f,empty
gender,2429,m,nm
gender,2478,f,kf
gender,2508,f,empty
gender,2884,f,empty
gender,2891,m,empty
gender,3225,f,empty
gender,3268,f,empty
gender,3447,f,empty
gender,3584,f,***
gender,3878,f,empty
gender,3959,f,empty
gender,3996,f,empty
gender,4027,m,empty
gender,5184,f,yf
gender,5631,f,***
gender,5727,f,***
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
gender,5762,f,empty
gender,5840,f,empty
gender,5980,f,***
gender,6356,f,empty
gender,6392,f,empty
gender,6494,m,empty
<<<<<<< HEAD
gender,7786,m,empty
gender,7844,f,bf
gender,7922,f,***
gender,8193,f,***
gender,8983,m,bm
gender,9238,f,empty
=======
gender,6516,f,empty
gender,6835,f,***
gender,7786,m,empty
gender,7844,f,bf
gender,7898,f,***
gender,7922,f,***
gender,8193,f,***
gender,8552,f,***
gender,8983,m,bm
gender,9238,f,empty
gender,9264,m,empty
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
gender,9425,f,empty
gender,9503,m,***
gender,9579,f,empty
gender,9686,f,df
gender,9830,f,wf
gender,10393,m,empty
gender,10577,m,gm
gender,10610,f,***
gender,10828,m,***
gender,11244,f,***
gender,11259,f,empty
<<<<<<< HEAD
=======
gender,11300,m,empty
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
gender,11437,f,empty
gender,11440,f,***
gender,11476,f,jf
gender,11501,m,empty
gender,11648,m,empty
<<<<<<< HEAD
gender,13118,f,empty
gender,13158,f,***
gender,13337,f,empty
=======
gender,12661,m,***
gender,13118,f,empty
gender,13158,f,***
gender,13337,f,empty
gender,14315,m,um
gender,14326,f,***
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
gender,14544,m,empty
gender,14669,m,empty
gender,14724,f,empty
gender,14789,f,empty
gender,14807,f,qf
<<<<<<< HEAD
gender,14869,f,if
gender,15857,m,empty
=======
gender,14822,m,empty
gender,14869,f,if
gender,15113,f,empty
gender,15857,m,empty
gender,16137,f,***
gender,16218,f,nf
gender,16458,f,tf
gender,16570,f,empty
gender,16692,f,empty
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
gender,17082,f,empty
gender,17185,f,empty
gender,17307,m,empty
gender,17384,f,empty
gender,17666,f,***
gender,18127,f,empty
gender,18252,f,gf
gender,18378,m,empty
<<<<<<< HEAD
gender,18541,m,empty
=======
gender,18473,f,if
gender,18541,m,empty
gender,18853,m,empty
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
gender,19707,f,***
gender,19843,f,empty
gender,19918,f,empty
city,102,east walpole,empty
city,220,luquillo,empty
city,497,southwest harbor,empty
city,577,boqueron,empty
city,750,milbridge,empty
city,1263,wells,empty
<<<<<<< HEAD
city,1723,luquillo,empty
city,1943,woronoco,empty
city,2209,cornish,cornihsh
=======
city,1352,west wardsboro,empty
city,1362,essex,esfsex
city,1373,westfield,westifeld
city,1723,luquillo,empty
city,1848,johnson,empty
city,1943,woronoco,empty
city,2209,cornish,cornihsh
city,2353,bondville,bodnville
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
city,2435,rochester,empty
city,2791,jayuya,jayua
city,4008,springfield,empty
city,4581,foster,fostre
city,4790,fort buchanan,frort buchanan
<<<<<<< HEAD
city,4953,garland,garalnd
city,5473,raymond,empty
=======
city,4945,woodstock,empty
city,4953,garland,garalnd
city,5119,calais,calgais
city,5473,raymond,empty
city,6005,west rupert,west rupet
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
city,6088,fort buchanan,fortq buchanan
city,6461,fiskeville,fiskevilnle
city,6514,foster,foter
city,6785,warren,empty
city,6805,saint just,empty
city,7047,mc indoe falls,empty
city,7798,exeter,gexeter
city,7819,coopers mills,empty
city,8209,ponce,poncte
city,8265,hormigueros,empty
city,8477,fort buchanan,fort buhanan
city,8487,lanesboro,lanesborno
city,8755,orange,oprange
city,8968,brunswick,rbunswick
<<<<<<< HEAD
city,9759,holtsville,empty
=======
city,9159,north troy,empty
city,9759,holtsville,empty
city,10156,huntington,huntinton
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
city,10468,eustis,eulstis
city,10577,raymond,rymond
city,10838,falmouth,falmouh
city,10853,framingham,framinghasm
city,11222,kittery point,empty
city,11259,exeter,exeer
<<<<<<< HEAD
=======
city,11264,oxford,empty
city,11300,north clarendon,empty
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
city,11345,norway,nogrway
city,11692,farmingdale,farmingdable
city,11805,framingham,fralmingham
city,12349,forestdale,forstdale
city,13068,lynn,empty
<<<<<<< HEAD
=======
city,13165,fairfield,empty
city,13241,groton,empty
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
city,13337,frenchville,empty
city,13348,farmington,farmingwton
city,13428,providence,provience
city,13496,harvard,hrvard
city,13964,rye,rey
city,14137,exeter,exeeter
city,14244,fall river,fall river***
city,14681,wakefield,empty
<<<<<<< HEAD
city,15092,north attleboro,empty
city,15187,exeter,exetwer
=======
city,14936,fairfax,faifrax
city,15092,north attleboro,empty
city,15187,exeter,exetwer
city,15216,fairfax,fairfaqx
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
city,15300,fiskeville,fiskevile
city,15627,pawtucket,pawtucklet
city,15824,fairlee,fairleke
city,16349,foster,fostre
city,16833,exeter,exenter
city,16910,franconia,francoia
city,17049,san juan,sa njuan
city,17055,fall river,fall rivr
<<<<<<< HEAD
city,17185,fiskeville,fiskevilmle
city,17272,exeter,exseter
city,17313,fiskeville,fiskevile
city,17852,franconia,frpanconia
=======
city,17158,cherry hill,cherryw hill
city,17185,fiskeville,fiskevilmle
city,17272,exeter,exseter
city,17313,fiskeville,fiskevile
city,17328,florence,flornece
city,17426,essex fells,essexm fells
city,17683,fairfax,fairafx
city,17852,franconia,frpanconia
city,17972,fairfax,fairlfax
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
city,18451,cayey,caeyy
city,18495,forestdale,foreqstdale
city,18596,frankfort,rfankfort
city,18606,san juan,asn juan
city,18650,forestdale,foerstdale
<<<<<<< HEAD
=======
city,18924,far hills,far hillfs
>>>>>>> 7bf0206f7ddcf282baf2ab902c08e6483a4ce7cb
city,19202,forestdale,forestdael
city,19298,exeter,exetedr
city,19354,sargentville,sargentvpille
city,19466,fajardo,fjardo
city,19585,thetford,thteford
city,19658,central falls,central vfalls
city,19741,fiskeville,fiskeville***
<<<<<<< HEAD
