Attribute,Index,Dirty Value,Cleaned Value,Clean Value
fname,18218,moss,0,moss
gender,923,f,xf,f
gender,4102,f,***,f
gender,4400,f,af,f
gender,8258,f,empty,f
gender,10410,m,empty,m
gender,15556,f,bf,f
gender,16782,m,***,m
areacode,71,603,0,603
areacode,430,939,0,939
areacode,1312,207,0,207
areacode,2390,339,0,339
areacode,2932,401,0,401
areacode,3017,207,0,207
areacode,3021,781,0,781
areacode,3759,787,0,787
areacode,3771,978,0,978
areacode,3863,603,0,603
areacode,3935,774,0,774
areacode,4330,207,0,207
areacode,4502,413,0,413
areacode,4578,207,0,207
areacode,5055,603,0,603
areacode,5121,401,0,401
areacode,5149,207,0,207
areacode,5587,603,0,603
areacode,5717,939,0,939
areacode,6145,774,0,774
areacode,6364,603,0,603
areacode,6390,351,0,351
areacode,6566,207,0,207
areacode,8369,781,0,781
areacode,8447,401,0,401
areacode,8869,603,0,603
areacode,8870,207,0,207
areacode,9462,207,0,207
areacode,10218,603,0,603
areacode,10451,401,0,401
areacode,10730,787,0,787
areacode,11709,781,0,781
areacode,12638,207,0,207
areacode,12752,603,0,603
areacode,13332,787,0,787
areacode,13502,401,0,401
areacode,13700,207,0,207
areacode,13733,401,0,401
areacode,13813,774,0,774
areacode,14070,401,0,401
areacode,14240,603,0,603
areacode,14416,207,0,207
areacode,14548,207,0,207
areacode,15136,978,0,978
areacode,15627,401,0,401
areacode,16081,857,0,857
areacode,16584,401,0,401
areacode,18430,401,0,401
areacode,19013,603,0,603
areacode,19048,787,0,787
areacode,19235,857,0,857
areacode,19389,603,0,603
city,279,cumberland,cumbreland,cumberland
city,549,coto laurel,coto laruel,coto laurel
city,1468,dennysville,dennyysville,dennysville
city,1782,octo laurel,coto laruel,coto laurel
city,2209,cornish,cornisph,cornish
city,2725,devens,deevns,devens
city,3986,cranston,crnaston,cranston
city,4162,cranston,acranston,cranston
city,4444,silver lake,silverl ake,silver lake
city,5281,deerfield,deerfeld,deerfield
city,5544,cumberand,cumberalnd,cumberland
city,5756,dennyysville,ydennysville,dennysville
city,7335,cornish,cormnish,cornish
city,7819,coopers mills,cioopers mills,coopers mills
city,7851,cumbreland,cumberalnd,cumberland
city,8140,dixmont,dixmoqnt,dixmont
city,8329,cranstn,crnaston,cranston
city,8583,deerfield,derefield,deerfield
city,9238,cranton,crnaston,cranston
city,9593,culebra,culembra,culebra
city,10247,cotuit,cotuti,cotuit
city,10823,crannston,acranston,cranston
city,11207,millville,empty,millville
city,12065,ecranston,acranston,cranston
city,12327,concord,copncord,concord
city,12965,rcranston,crnaston,cranston
city,13931,peace dale,empty,peace dale
city,14539,cornsih,cornisph,cornish
city,15511,corozal,coozal,corozal
city,16751,cranstuon,acranston,cranston
city,19088,cumebrland,cumberalnd,cumberland
city,19164,crnaston,acranston,cranston
city,19418,cranstno,acranston,cranston
state,71,nj,nh,nj
state,3017,ar,me,ar
state,3021,ar,ma,ar
zip,0,1907,0,1907
zip,82,2881,0,2881
zip,92,3838,0,3838
zip,114,773,0,773
zip,220,773,0,773
zip,279,2864,0,2864
zip,359,3456,0,3456
zip,549,780,0,780
zip,854,3896,0,3896
zip,941,730,0,730
zip,1270,3305,0,3305
zip,1303,677,0,677
zip,1329,906,0,906
zip,1468,4628,0,4628
zip,2201,617,0,617
zip,2209,4020,0,4020
zip,2242,3868,0,3868
zip,2575,2878,0,2878
zip,2808,2801,0,2801
zip,2929,3077,0,3077
zip,2932,2852,0,2852
zip,2960,617,0,617
zip,3080,1907,0,1907
zip,3081,1907,0,1907
zip,3082,1907,0,1907
zip,3083,1907,0,1907
zip,3084,1907,0,1907
zip,3085,1907,0,1907
zip,3086,1907,0,1907
zip,3443,3241,0,3241
zip,3608,2816,0,2816
zip,3755,740,0,740
zip,3759,647,0,647
zip,3986,2921,0,2921
zip,4162,2910,0,2910
zip,4411,1907,0,1907
zip,4656,2808,0,2808
zip,4755,3262,0,3262
zip,4783,717,0,717
zip,4857,723,0,723
zip,4869,726,0,726
zip,4982,906,0,906
zip,5055,3462,0,3462
zip,5121,2874,0,2874
zip,5322,1907,0,1907
zip,5323,1907,0,1907
zip,5324,1907,0,1907
zip,5325,1907,0,1907
zip,5326,1907,0,1907
zip,5327,1907,0,1907
zip,5328,1907,0,1907
zip,5544,2864,0,2864
zip,5650,682,0,682
zip,5717,669,0,669
zip,5874,725,0,725
zip,6145,2130,0,2130
zip,6364,3870,0,3870
zip,6658,3801,0,3801
zip,6701,726,0,726
zip,6785,2885,0,2885
zip,6923,723,0,723
zip,7343,3442,0,3442
zip,7686,715,0,715
zip,7690,734,0,734
zip,7824,715,0,715
zip,7851,2864,0,2864
zip,8193,3862,0,3862
zip,8329,2921,0,2921
zip,8447,2816,0,2816
zip,8586,728,0,728
zip,8639,646,0,646
zip,8759,3838,0,3838
zip,8870,4347,0,4347
zip,9238,2921,0,2921
zip,9278,2878,0,2878
zip,9424,3868,0,3868
zip,9744,3257,0,3257
zip,10118,3896,0,3896
zip,10730,692,0,692
zip,10823,2910,0,2910
zip,10921,2885,0,2885
zip,11008,3833,0,3833
zip,11719,4057,0,4057
zip,12065,2910,0,2910
zip,12112,730,0,730
zip,12333,3782,0,3782
zip,12593,773,0,773
zip,12701,3262,0,3262
zip,12752,3754,0,3754
zip,12764,603,0,603
zip,12971,3305,0,3305
zip,13121,646,0,646
zip,13247,612,0,612
zip,13332,987,0,987
zip,13502,2905,0,2905
zip,13552,2894,0,2894
zip,13733,2894,0,2894
zip,13792,742,0,742
zip,13955,677,0,677
zip,14070,2940,0,2940
zip,14144,3052,0,3052
zip,14416,4049,0,4049
zip,14944,603,0,603
zip,15055,612,0,612
zip,15535,939,0,939
zip,16183,707,0,707
zip,16261,2633,0,2633
zip,16452,2887,0,2887
zip,16504,3782,0,3782
zip,16584,2839,0,2839
zip,16630,3241,0,3241
zip,16833,3833,0,3833
zip,17185,2823,0,2823
zip,17313,2823,0,2823
zip,18106,3801,0,3801
zip,18430,2842,0,2842
zip,18771,2816,0,2816
zip,18984,2838,0,2838
zip,19164,2910,0,2910
zip,19389,3060,0,3060
zip,19418,2910,0,2910
zip,19740,2864,0,2864
maritalstatus,0,m,0,m
maritalstatus,42,m,0,m
maritalstatus,82,s,0,s
maritalstatus,114,s,0,s
maritalstatus,220,s,0,s
maritalstatus,359,m,0,m
maritalstatus,471,s,0,s
maritalstatus,625,s,0,s
maritalstatus,875,s,0,s
maritalstatus,1084,m,0,m
maritalstatus,1287,m,0,m
maritalstatus,1329,m,0,m
maritalstatus,1398,s,0,s
maritalstatus,1446,s,0,s
maritalstatus,1512,s,0,s
maritalstatus,1695,m,0,m
maritalstatus,1788,s,0,s
maritalstatus,1971,s,0,s
maritalstatus,2071,s,0,s
maritalstatus,2090,s,0,s
maritalstatus,2246,s,0,s
maritalstatus,2371,s,0,s
maritalstatus,2435,s,0,s
maritalstatus,2489,m,0,m
maritalstatus,2652,s,0,s
maritalstatus,2670,s,0,s
maritalstatus,2752,s,0,s
maritalstatus,2791,s,0,s
maritalstatus,2987,s,0,s
maritalstatus,3061,s,0,s
maritalstatus,3084,m,0,m
maritalstatus,3128,m,0,m
maritalstatus,3399,s,0,s
maritalstatus,3514,s,0,s
maritalstatus,3535,s,0,s
maritalstatus,3873,s,0,s
maritalstatus,3905,s,0,s
maritalstatus,4058,s,0,s
maritalstatus,4152,s,0,s
maritalstatus,4282,s,0,s
maritalstatus,4373,s,0,s
maritalstatus,4390,m,0,m
maritalstatus,5084,s,0,s
maritalstatus,5327,m,0,m
