Attribute,Index,Clean Value,Cleaned Value
surname,102,weener,waldherr
surname,215,wolin,haining
surname,232,wolin,haining
surname,636,senator,rayne
surname,794,weener,waldherr
surname,1163,wolin,haining
surname,1219,wolin,haining
surname,1245,weener,waldherr
surname,1421,weener,waldherr
surname,1539,weener,waldherr
surname,1548,weener,waldherr
surname,1830,wolin,haining
surname,1942,senator,rayne
surname,2265,senator,rayne
surname,2288,wolin,haining
surname,2391,senator,rayne
surname,2396,senator,rayne
surname,2478,weener,waldherr
surname,2662,wolin,haining
surname,2848,weener,waldherr
surname,2891,weener,waldherr
surname,3018,wolin,haining
surname,3052,senator,rayne
surname,3066,senator,rayne
surname,3306,wolin,haining
surname,3694,senator,rayne
surname,3775,weener,waldherr
surname,3871,weener,waldherr
surname,4013,wolin,haining
surname,4080,wolin,haining
surname,4307,senator,rayne
surname,4638,weener,waldherr
surname,4708,weener,waldherr
surname,4828,senator,rayne
surname,4924,senator,rayne
surname,4950,weener,waldherr
surname,5024,senator,rayne
surname,5025,senator,rayne
surname,5036,weener,waldherr
surname,5038,wolin,haining
surname,5178,wolin,haining
surname,5308,senator,rayne
surname,5343,senator,rayne
surname,5357,wolin,haining
surname,5535,wolin,haining
surname,5559,senator,rayne
surname,5643,weener,waldherr
surname,5663,weener,waldherr
surname,5970,weener,waldherr
surname,5986,wolin,haining
surname,6052,weener,waldherr
surname,6079,weener,waldherr
surname,6182,senator,rayne
surname,6327,wolin,haining
surname,6333,senator,rayne
surname,6451,weener,waldherr
surname,6485,weener,waldherr
surname,6492,wolin,haining
surname,6497,weener,waldherr
surname,6555,senator,rayne
surname,6556,wolin,haining
surname,6870,senator,rayne
surname,6935,senator,rayne
surname,6986,wolin,haining
surname,7041,weener,waldherr
surname,7207,senator,rayne
surname,7257,weener,waldherr
surname,7671,wolin,haining
surname,7851,weener,waldherr
surname,7912,weener,waldherr
surname,8137,weener,waldherr
surname,8240,weener,waldherr
surname,8422,wolin,haining
surname,8700,wolin,haining
surname,8762,weener,waldherr
surname,8894,wolin,haining
surname,8914,weener,waldherr
surname,8973,weener,waldherr
surname,9154,senator,rayne
surname,9162,weener,waldherr
surname,9381,senator,rayne
surname,9593,senator,rayne
surname,9694,weener,waldherr
surname,9727,senator,rayne
surname,9871,senator,rayne
surname,9907,weener,waldherr
surname,9914,wolin,haining
surname,9917,wolin,haining
surname,10071,weener,waldherr
surname,10104,wolin,haining
surname,10275,weener,waldherr
surname,10327,weener,waldherr
surname,10463,senator,rayne
surname,10512,weener,waldherr
surname,10526,senator,rayne
surname,10928,wolin,haining
surname,11037,wolin,haining
surname,11039,wolin,haining
surname,11068,weener,waldherr
surname,11258,wolin,haining
surname,11435,senator,rayne
surname,11617,senator,rayne
surname,11850,weener,waldherr
surname,11879,weener,waldherr
surname,12006,senator,rayne
surname,12057,weener,waldherr
surname,12343,senator,rayne
surname,12589,senator,rayne
surname,12640,weener,waldherr
surname,12741,weener,waldherr
surname,12860,senator,rayne
surname,12889,senator,rayne
surname,13159,weener,waldherr
surname,13306,wolin,haining
surname,13337,weener,waldherr
surname,13462,senator,rayne
surname,13476,senator,rayne
surname,13572,senator,rayne
surname,13799,wolin,haining
surname,13963,weener,waldherr
surname,14033,wolin,haining
surname,14348,wolin,haining
surname,14379,wolin,haining
surname,14659,wolin,haining
surname,14861,weener,waldherr
surname,14923,wolin,haining
surname,15186,wolin,haining
surname,15296,senator,rayne
surname,15593,senator,rayne
surname,15598,weener,waldherr
surname,15611,weener,waldherr
surname,15903,wolin,haining
surname,15931,weener,waldherr
surname,16104,weener,waldherr
surname,16119,senator,rayne
surname,16125,senator,rayne
surname,16158,weener,waldherr
surname,16656,senator,rayne
surname,16715,weener,waldherr
surname,16904,weener,waldherr
surname,16906,senator,rayne
surname,16940,senator,rayne
surname,17003,wolin,haining
surname,17319,senator,rayne
surname,17502,senator,rayne
surname,17554,weener,waldherr
surname,17686,weener,waldherr
surname,17764,weener,waldherr
surname,17873,wolin,haining
surname,18388,weener,waldherr
surname,18431,wolin,haining
surname,18551,wolin,haining
surname,18803,wolin,haining
surname,18862,senator,rayne
surname,18934,wolin,haining
surname,19009,weener,waldherr
surname,19491,weener,waldherr
surname,19572,weener,waldherr
surname,19589,weener,waldherr
surname,19591,senator,rayne
surname,19820,weener,waldherr
surname,20089,wolin,haining
surname,20119,senator,rayne
surname,20261,weener,waldherr
surname,20478,wolin,haining
surname,20603,senator,rayne
surname,20655,weener,waldherr
surname,20760,senator,rayne
surname,21044,wolin,haining
surname,21137,senator,rayne
surname,21324,wolin,haining
surname,21571,senator,rayne
surname,21574,weener,waldherr
surname,21813,weener,waldherr
surname,22090,senator,rayne
surname,22270,wolin,haining
surname,22459,wolin,haining
surname,22761,senator,rayne
surname,22922,weener,waldherr
surname,23014,weener,waldherr
surname,23085,senator,rayne
surname,23113,wolin,haining
surname,23349,wolin,haining
surname,23392,senator,rayne
surname,23663,weener,waldherr
surname,24370,weener,waldherr
surname,24492,weener,waldherr
surname,24587,senator,rayne
surname,24638,weener,waldherr
surname,24910,weener,waldherr
surname,25123,wolin,haining
surname,25270,weener,devroye
surname,25426,wolin,haining
surname,25731,weener,devroye
surname,26024,wolin,haining
surname,26212,weener,devroye
surname,26227,wolin,haining
surname,26229,wolin,haining
surname,26252,weener,devroye
surname,26365,wolin,haining
surname,26421,wolin,haining
surname,26432,wolin,haining
surname,26500,senator,rayne
surname,26580,wolin,haining
surname,26660,weener,devroye
surname,26749,wolin,haining
surname,26804,senator,rayne
surname,26924,weener,devroye
surname,27086,weener,devroye
surname,27162,weener,devroye
surname,27468,wolin,haining
surname,27685,wolin,haining
surname,27776,wolin,haining
surname,28151,wolin,haining
surname,28379,wolin,haining
surname,28393,wolin,haining
surname,28516,weener,devroye
surname,28536,weener,devroye
surname,28635,senator,rayne
surname,28694,wolin,haining
surname,28928,senator,rayne
surname,29088,weener,devroye
surname,29104,wolin,haining
surname,29324,wolin,haining
surname,29442,senator,rayne
surname,29932,wolin,haining
surname,29975,wolin,haining
surname,30171,senator,rayne
surname,30230,senator,rayne
surname,30252,senator,rayne
surname,30282,weener,devroye
surname,30394,weener,devroye
surname,30559,wolin,haining
surname,30778,senator,rayne
surname,30780,wolin,haining
surname,30829,senator,rayne
