Attribute,Index,Clean Value,Dirty Value
surname,10,newstead,newsead
surname,76,vafaie,empty
surname,88,nurmeev,nsurmeev
surname,100,remp,ermp
surname,122,hoare,hovare
surname,123,favre,faovre
surname,141,alpuente,aluente
surname,171,gabalda,gbalda
surname,181,alpuente,alpunente
surname,192,leifker,lpeifker
surname,203,alpuente,alpuenet
surname,219,clark,claxrk
surname,224,aigrain,aigrian
surname,226,aigrain,aigrin
surname,243,aigrain,aigran
surname,264,molzberger,olzberger
surname,267,aigrain,aigain
surname,282,ruocco,empty
surname,287,alpuente,apuente
surname,349,strevell,strevetll
surname,362,aigrain,aigrani
surname,365,burtschick,empty
surname,430,rezende,empty
surname,444,merico,meriaco
surname,446,aigrain,igrain
surname,498,kadar,empty
surname,561,strevell,strwevell
surname,577,mallorqui,malorqui
surname,632,aigrain,maigrain
surname,634,pierro,pirero
surname,639,alpuente,alpuenxte
surname,649,zabele,zabcele
surname,651,bowhill,bowhill***
surname,665,aigrain,airain
surname,670,alpuente,alpguente
surname,675,alpuente,jalpuente
surname,710,grems,empty
surname,711,rouchaleau,rouchaleaiu
surname,713,spehner,empty
surname,784,cagman,agman
surname,814,aigrain,aigraign
surname,825,nuzman,nuzamn
surname,918,derby,derrby
surname,967,cagman,empty
surname,971,ro;dl,empty
surname,985,gull,empty
surname,997,aigrain,aiqgrain
birthyear,7,1992,192
birthyear,27,1983,empty
birthyear,33,1975,1f975
birthyear,43,1987,empty
birthyear,62,1991,1919
birthyear,67,1990,empty
birthyear,91,1990,empty
birthyear,130,1997,997
birthyear,133,1994,empty
birthyear,169,1984,empty
birthyear,175,1982,1928
birthyear,192,1984,empty
birthyear,195,1984,empty
birthyear,198,1988,empty
birthyear,201,1992,992
birthyear,204,1992,992
birthyear,224,1990,empty
birthyear,254,1977,empty
birthyear,273,1979,199
birthyear,324,1990,9190
birthyear,350,1989,1998
birthyear,379,1978,19f78
birthyear,388,1984,empty
birthyear,464,1977,1977***
birthyear,465,1986,empty
birthyear,466,1991,1919
birthyear,473,1991,empty
birthyear,482,1992,empty
birthyear,490,1978,9178
birthyear,494,1992,empty
