Attribute,Index,Dirty Value,Cleaned Value,Clean Value
brewery_name,982,empty,Greenbrier Vballey Brewing Company,Greenbrier Valley Brewing Company
city,1984,Glendale,Glenale,Glendale
state,891,CA,A,CA
state,892,AC,A,CA
state,893,uCA,A,CA
state,894,oCA,A,CA
state,897,AC,A,CA
state,899,empty,A,CA
state,904,CpA,A,CA
state,905,rCA,A,CA
state,1038,CA,A,CA
state,1040,AC,A,CA
state,1180,MO,O,MO
state,1386,CA,A,CA
state,1388,AC,A,CA
state,1389,AC,A,CA
state,1390,CfA,A,CA
state,1392,AC,A,CA
state,1783,CA,A,CA
state,1786,AC,A,CA
