Attribute,Index,Clean Value,Dirty Value
gender,46,M,qM
gender,183,M,aM
gender,231,M,***
gender,267,M,empty
gender,284,M,empty
gender,318,F,empty
gender,337,F,empty
gender,359,F,empty
gender,426,F,empty
gender,665,M,empty
gender,731,F,***
gender,844,M,empty
gender,853,F,vF
gender,856,F,empty
gender,938,M,empty
gender,978,M,empty
gender,1133,F,empty
gender,1259,F,***
gender,1299,F,***
gender,1424,F,empty
gender,1524,F,empty
gender,1537,M,empty
gender,1569,F,iF
gender,1606,F,cF
gender,1693,F,empty
gender,1728,M,xM
gender,1792,F,empty
gender,1802,F,gF
gender,1848,M,pM
gender,1898,F,***
gender,1952,F,empty
gender,2124,M,empty
gender,2180,F,empty
gender,2288,F,empty
gender,2289,F,empty
gender,2312,M,empty
gender,2326,M,tM
gender,2433,F,empty
gender,2453,M,empty
gender,2493,M,jM
gender,2496,M,empty
gender,2502,M,empty
gender,2639,M,empty
gender,2790,M,empty
gender,2831,M,empty
gender,2880,F,empty
gender,2883,F,empty
gender,2884,F,empty
gender,2885,F,empty
gender,2886,F,empty
gender,2887,F,aF
gender,2888,F,empty
gender,2889,F,***
gender,2890,F,empty
gender,2891,F,***
gender,2892,F,***
gender,2893,F,empty
gender,2894,F,empty
gender,2912,F,empty
gender,2913,F,empty
gender,2914,F,***
gender,2915,F,***
gender,2916,F,empty
gender,2917,F,kF
gender,2918,F,empty
gender,2919,F,empty
gender,2920,F,lF
gender,2921,F,bF
gender,2922,F,empty
gender,2923,F,empty
gender,2924,F,***
gender,2925,F,empty
gender,2926,F,yF
gender,2927,F,empty
gender,2928,F,fF
gender,2929,F,empty
gender,2930,F,empty
gender,2931,F,bF
gender,2932,F,***
gender,2956,F,empty
gender,2957,F,empty
gender,2958,F,empty
gender,2959,F,***
gender,2960,F,***
gender,2961,F,empty
gender,2962,F,empty
gender,2963,F,empty
gender,2964,F,empty
gender,2965,F,empty
gender,2966,F,empty
gender,2967,F,uF
gender,2968,F,***
gender,2969,F,***
gender,2970,F,***
gender,3061,F,oF
gender,3062,F,empty
gender,3063,F,***
gender,3064,F,zF
gender,3065,F,empty
gender,3066,F,sF
gender,3067,F,empty
gender,3068,F,***
gender,3069,F,empty
gender,3070,F,empty
gender,3071,F,empty
gender,3072,F,***
gender,3073,F,***
gender,3074,F,empty
gender,3075,F,eF
gender,3076,F,pF
gender,3077,F,empty
gender,3078,F,eF
gender,3079,F,***
gender,3080,F,bF
gender,3081,F,***
gender,3082,F,empty
gender,3083,F,***
gender,3084,F,***
gender,3085,F,xF
gender,3086,F,dF
gender,3130,F,hF
gender,3131,F,***
gender,3132,F,pF
gender,3133,F,empty
gender,3134,F,iF
gender,3135,F,oF
gender,3136,F,jF
gender,3137,F,***
gender,3138,F,***
gender,3139,F,empty
gender,3140,F,bF
gender,3141,F,rF
gender,3142,F,***
gender,3143,F,***
gender,3144,F,***
gender,3145,F,***
gender,3146,F,empty
gender,3147,F,zF
gender,3164,M,empty
gender,3169,M,gM
gender,3221,F,tF
gender,3222,F,***
gender,3223,F,***
gender,3224,F,empty
gender,3225,F,uF
gender,3226,F,***
gender,3227,F,***
gender,3228,F,empty
gender,3229,F,eF
gender,3230,F,fF
gender,3231,F,***
gender,3232,F,vF
gender,3233,F,empty
gender,3234,F,xF
gender,3235,F,empty
gender,3236,F,***
gender,3237,F,empty
gender,3238,F,empty
gender,3239,F,vF
gender,3240,F,***
gender,3241,F,eF
gender,3265,F,fF
gender,3266,F,kF
gender,3267,F,***
gender,3268,F,bF
gender,3269,F,empty
gender,3270,F,yF
gender,3271,F,fF
gender,3272,F,empty
gender,3273,F,empty
gender,3274,F,***
gender,3275,F,vF
gender,3276,F,***
gender,3277,F,empty
gender,3278,F,yF
gender,3279,F,empty
gender,3281,F,empty
gender,3282,F,empty
gender,3283,F,empty
gender,3284,F,iF
gender,3285,F,iF
gender,3286,F,empty
gender,3287,F,***
gender,3288,F,***
gender,3289,F,***
gender,3290,F,empty
gender,3291,F,bF
gender,3292,F,***
gender,3293,F,***
gender,3294,F,empty
gender,3295,F,***
gender,3296,F,empty
gender,3297,F,eF
gender,3353,M,empty
gender,3376,M,empty
gender,3461,F,empty
gender,3462,F,***
gender,3463,F,pF
gender,3464,F,empty
gender,3465,F,***
gender,3466,F,***
gender,3467,F,fF
gender,3468,F,***
gender,3469,F,empty
gender,3470,F,kF
gender,3471,F,empty
gender,3472,F,***
gender,3473,F,***
gender,3474,F,lF
gender,3475,F,mF
gender,3476,F,***
gender,3477,F,empty
gender,3478,F,empty
gender,3479,F,***
gender,3480,F,***
gender,3481,F,fF
gender,3483,F,yF
gender,3484,F,***
gender,3485,F,empty
gender,3486,F,kF
gender,3487,F,cF
gender,3488,F,empty
gender,3489,F,***
gender,3490,F,bF
gender,3491,F,oF
gender,3492,F,empty
gender,3493,F,***
gender,3494,F,***
gender,3495,F,empty
gender,3496,F,aF
gender,3497,F,***
gender,3498,F,empty
gender,3499,F,gF
gender,3500,F,empty
gender,3501,F,***
gender,3502,F,empty
gender,3548,F,gF
gender,3549,F,***
gender,3550,F,aF
gender,3551,F,***
gender,3552,F,***
gender,3553,F,***
gender,3554,F,rF
gender,3555,F,empty
gender,3556,F,bF
gender,3557,F,dF
gender,3558,F,***
gender,3559,F,empty
gender,3560,F,empty
gender,3561,F,hF
gender,3562,F,***
gender,3563,F,empty
gender,3564,F,empty
gender,3565,F,dF
gender,3566,F,zF
gender,3567,F,vF
gender,3568,F,***
gender,3569,F,***
gender,3588,F,empty
gender,3589,F,qF
gender,3590,F,***
gender,3591,F,zF
gender,3592,F,***
gender,3593,F,***
gender,3594,F,***
gender,3595,F,***
gender,3596,F,bF
gender,3597,F,empty
gender,3598,F,vF
gender,3599,F,empty
gender,3600,F,eF
gender,3601,F,empty
gender,3602,F,empty
gender,3603,F,***
gender,3604,F,***
gender,3605,F,***
gender,3606,F,zF
gender,3607,F,***
gender,3609,F,oF
gender,3610,F,empty
gender,3611,F,empty
gender,3612,F,hF
gender,3613,F,pF
gender,3614,F,empty
gender,3615,F,***
gender,3616,F,empty
gender,3617,F,empty
gender,3618,F,empty
gender,3619,F,gF
gender,3620,F,***
gender,3621,F,hF
gender,3622,F,empty
gender,3623,F,empty
gender,3624,F,***
gender,3625,F,gF
gender,3626,F,***
gender,3627,F,bF
gender,3628,F,empty
gender,3629,F,empty
gender,3630,F,***
gender,3631,F,qF
gender,3632,F,iF
gender,3647,F,yF
gender,3648,F,sF
gender,3649,F,yF
gender,3650,F,***
gender,3651,F,mF
gender,3652,F,kF
gender,3653,F,***
gender,3654,F,***
gender,3655,F,empty
gender,3656,F,***
gender,3657,F,empty
gender,3658,F,empty
gender,3659,F,***
gender,3660,F,empty
gender,3661,F,empty
gender,3680,F,aF
gender,3681,F,***
gender,3682,F,qF
gender,3683,F,empty
gender,3684,F,dF
gender,3685,F,empty
gender,3686,F,empty
gender,3687,F,empty
gender,3688,F,***
gender,3689,F,empty
gender,3690,F,***
gender,3691,F,***
gender,3692,F,gF
gender,3693,F,dF
gender,3694,F,empty
gender,3695,F,tF
gender,3696,F,empty
gender,3698,F,tF
gender,3699,F,empty
gender,3700,F,***
gender,3701,F,rF
gender,3702,F,empty
gender,3703,F,iF
gender,3704,F,gF
gender,3705,F,***
gender,3706,F,empty
gender,3707,F,empty
gender,3708,F,xF
gender,3709,F,***
gender,3710,F,vF
gender,3711,F,***
gender,3712,F,iF
gender,3713,F,empty
gender,3714,F,vF
gender,3715,F,empty
gender,3716,F,rF
gender,3717,F,***
gender,3718,F,***
gender,3719,F,iF
gender,3720,F,fF
gender,3721,F,***
gender,3722,F,empty
gender,3724,F,dF
gender,3725,F,nF
gender,3726,F,empty
gender,3727,F,sF
gender,3728,F,***
gender,3729,F,vF
gender,3730,F,***
gender,3731,F,lF
gender,3732,F,yF
gender,3733,F,***
gender,3734,F,***
gender,3735,F,eF
gender,3736,F,empty
gender,3737,F,empty
gender,3738,F,mF
gender,3739,F,empty
gender,3741,F,***
gender,3742,F,fF
gender,3743,F,***
gender,3744,F,***
gender,3745,F,empty
gender,3746,F,***
gender,3747,F,empty
gender,3748,F,empty
gender,3749,F,***
gender,3750,F,wF
gender,3751,F,empty
gender,3752,F,empty
gender,3753,F,kF
gender,3754,F,empty
gender,3755,F,nF
gender,3756,F,***
gender,3757,F,empty
gender,3758,F,empty
gender,3759,F,empty
gender,3760,F,lF
gender,3762,F,***
gender,3763,F,fF
gender,3764,F,***
gender,3765,F,aF
gender,3766,F,empty
gender,3767,F,***
gender,3768,F,***
gender,3769,F,***
gender,3770,F,tF
gender,3771,F,empty
gender,3772,F,empty
gender,3773,F,empty
gender,3774,F,***
gender,3775,F,eF
gender,3776,F,iF
gender,3777,F,***
gender,3778,F,***
gender,3779,F,empty
gender,3780,F,empty
gender,3781,F,pF
gender,3782,F,nF
gender,3783,F,empty
gender,3785,M,empty
gender,3807,F,***
gender,3808,F,***
gender,3809,F,empty
gender,3810,F,empty
gender,3811,F,***
gender,3812,F,empty
gender,3813,F,***
gender,3814,F,dF
gender,3815,F,pF
gender,3816,F,vF
gender,3817,F,lF
gender,3818,F,***
gender,3819,F,***
gender,3820,F,***
gender,3821,F,***
gender,3822,F,empty
gender,3823,F,***
gender,3824,F,jF
gender,3825,F,jF
gender,3827,F,***
gender,3828,F,tF
gender,3829,F,***
gender,3830,F,***
gender,3831,F,empty
gender,3832,F,eF
gender,3833,F,jF
gender,3834,F,***
gender,3835,F,gF
gender,3836,F,empty
gender,3837,F,empty
gender,3838,F,cF
gender,3839,F,***
gender,3840,F,***
gender,3841,F,***
gender,3842,F,lF
gender,3843,F,empty
gender,3845,F,***
gender,3846,F,***
gender,3847,F,***
gender,3848,F,empty
gender,3849,F,nF
gender,3850,F,lF
gender,3851,F,***
gender,3852,F,empty
gender,3853,F,wF
gender,3854,F,empty
gender,3855,F,empty
gender,3856,F,empty
gender,3857,F,empty
gender,3858,F,***
gender,3859,F,***
gender,3860,F,fF
gender,3861,F,wF
gender,3862,F,empty
gender,3863,F,empty
gender,3864,F,empty
gender,3865,F,empty
gender,3866,F,empty
gender,3867,F,wF
gender,3868,F,empty
gender,3869,F,***
gender,3870,F,***
gender,3985,M,empty
gender,4001,M,empty
gender,4011,F,***
gender,4012,F,empty
gender,4013,F,vF
gender,4014,F,yF
gender,4015,F,empty
gender,4016,F,empty
gender,4017,F,empty
gender,4018,F,***
gender,4019,F,***
gender,4020,F,***
gender,4021,F,vF
gender,4022,F,empty
gender,4023,F,empty
gender,4024,F,***
gender,4025,F,kF
gender,4026,F,empty
gender,4027,F,tF
gender,4028,F,empty
gender,4029,F,oF
gender,4042,M,empty
gender,4069,F,empty
gender,4070,F,***
gender,4071,F,fF
gender,4072,F,empty
gender,4073,F,empty
gender,4074,F,***
gender,4075,F,jF
gender,4076,F,xF
gender,4077,F,empty
gender,4078,F,***
gender,4079,F,xF
gender,4080,F,wF
gender,4081,F,***
gender,4082,F,rF
gender,4083,F,oF
gender,4084,F,empty
gender,4085,F,empty
gender,4156,F,empty
gender,4157,F,kF
gender,4158,F,***
gender,4159,F,cF
gender,4160,F,xF
gender,4161,F,lF
gender,4162,F,gF
gender,4163,F,***
gender,4164,F,***
gender,4165,F,empty
gender,4166,F,empty
gender,4167,F,sF
gender,4168,F,empty
gender,4169,F,***
gender,4170,F,empty
