Attribute,Index,Clean Value,Dirty Value
surname,7,togni,empty
surname,28,otillio,oqtillio
surname,30,bowhill,empty
surname,37,muluszynski,muluszynsik
surname,97,mccain,mcain
surname,126,rouchaleau,rouchlaleau
surname,131,kawakami,empty
surname,141,alpuente,alpente
surname,157,hudelmaier,empty
surname,181,alpuente,alpuenet
surname,203,alpuente,alpente
surname,224,aigrain,agirain
surname,226,aigrain,aigran
surname,243,aigrain,aigrvain
surname,255,derby,empty
surname,267,aigrain,aigran
surname,279,longobardi,locngobardi
surname,287,alpuente,alpunete
surname,323,gove,empty
surname,362,aigrain,aifgrain
surname,373,dingle,dinglle
surname,443,keskin,empty
surname,446,aigrain,airain
surname,465,usha,empty
surname,491,gnutzmann,gnutxzmann
surname,525,poulin,empty
surname,553,derby,debry
surname,555,kappner,kappnoer
surname,572,muluszynski,empty
surname,577,mallorqui,empty
surname,628,munster,empty
surname,632,aigrain,aigraidn
surname,639,alpuente,alpente
surname,664,matyska,amtyska
surname,665,aigrain,iagrain
surname,670,alpuente,alpueynte
surname,675,alpuente,alpente
surname,787,timkovsky,empty
surname,804,pierro,piero
surname,814,aigrain,aigqrain
surname,872,scofield,empty
surname,889,rikino,rkino
surname,997,aigrain,aigraidn
birthyear,8,1981,empty
birthyear,120,1989,1998
birthyear,174,1994,a1994
birthyear,178,1977,empty
birthyear,186,1996,1996***
birthyear,222,1979,empty
birthyear,303,1990,inf
birthyear,321,1981,9181
birthyear,345,1982,empty
birthyear,379,1978,978
birthyear,400,1984,empty
birthyear,412,1989,empty
birthyear,458,1980,empty
birthyear,466,1991,191
birthyear,490,1978,978
birthyear,515,1976,empty
birthyear,525,1975,197a5
birthyear,529,1996,empty
birthyear,564,1991,199z1
birthyear,636,1978,1987
birthyear,688,1975,empty
birthyear,740,1984,empty
birthyear,793,1975,195
birthyear,804,1994,empty
birthyear,808,1997,1u997
birthyear,823,1980,180
birthyear,828,1996,196
birthyear,837,1983,183
birthyear,842,1997,1979
birthyear,874,1997,1z997
