Attribute,Index,Clean Value,Dirty Value
sched_dep_time,78,11:05 AM,empty
sched_dep_time,117,06:59 AM,06:59 MA
sched_dep_time,179,06:00 AM,empty
sched_dep_time,215,06:59 AM,0n6:59 AM
sched_dep_time,306,06:59 AM,0:59 AM
sched_dep_time,335,06:00 AM,empty
sched_dep_time,338,07:10 AM,u07:10 AM
sched_dep_time,404,06:59 AM,06:59 M
sched_dep_time,407,01:30 PM,empty
sched_dep_time,448,11:25 PM,empty
sched_dep_time,458,10:45 AM,empty
sched_dep_time,502,06:59 AM,06:95 AM
sched_dep_time,591,04:16 PM,4:16 PM
sched_dep_time,598,11:55 PM,1:55 PM
sched_dep_time,748,07:55 AM,07:55 MA
sched_dep_time,771,01:29 PM,01:2 PM
sched_dep_time,929,11:35 AM,empty
sched_dep_time,991,06:40 AM,06:40 M
sched_dep_time,1049,08:20 PM,08e:20 PM
sched_dep_time,1112,03:35 PM,empty
sched_dep_time,1117,01:55 PM,empty
sched_dep_time,1121,04:55 PM,04:5 5PM
sched_dep_time,1140,07:35 AM,0:735 AM
sched_dep_time,1174,08:41 AM,08:41 MA
sched_dep_time,1275,04:55 PM,h04:55 PM
sched_dep_time,1374,04:55 PM,04:55 PyM
sched_dep_time,1471,07:00 AM,empty
sched_dep_time,1539,04:55 PM,4:55 PM
sched_dep_time,1613,04:55 PM,04:55d PM
sched_dep_time,1633,08:35 AM,empty
sched_dep_time,1648,01:33 PM,empty
sched_dep_time,1700,04:55 PM,0455 PM
sched_dep_time,1754,02:55 PM,02:55 MP
sched_dep_time,1780,02:30 PM,02:30P M
sched_dep_time,1809,04:55 PM,40:55 PM
sched_dep_time,1909,04:55 PM,045:5 PM
sched_dep_time,2001,04:55 PM,4:55 PM
sched_dep_time,2013,09:00 PM,empty
sched_dep_time,2031,07:15 AM,0w7:15 AM
sched_dep_time,2101,04:55 PM,i04:55 PM
sched_dep_time,2109,12:15 PM,empty
sched_dep_time,2141,11:35 AM,11:5 AM
sched_dep_time,2188,07:53 AM,empty
sched_dep_time,2206,04:55 PM,0:455 PM
sched_dep_time,2250,10:40 AM,empty
sched_dep_time,2294,04:55 PM,04d:55 PM
sched_dep_time,2317,11:55 AM,11:5l5 AM
sched_dep_time,2365,02:55 PM,empty
act_dep_time,48,07:31 AM,empty
act_dep_time,117,07:22 AM,0722 AM
act_dep_time,122,07:27 AM,empty
act_dep_time,180,08:40 AM,08:4 0AM
act_dep_time,215,07:22 AM,07:n22 AM
act_dep_time,238,08:04 AM,8:04 AM
act_dep_time,306,07:22 AM,07:2 2AM
act_dep_time,334,03:58 PM,03x:58 PM
act_dep_time,378,01:32 PM,empty
act_dep_time,404,07:22 AM,07:22 M
act_dep_time,420,07:22 AM,empty
act_dep_time,440,06:54 AM,06:54 MA
act_dep_time,502,07:22 AM,70:22 AM
