Attribute,Index,Dirty Value,Clean Value
article_title,134, mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow
journal_title,7,empty,br med bull
journal_title,16,british journal of dermatology. ,british journal of dermatology.
journal_title,28,metabolism: culinical and experimental,metabolism: clinical and experimental
journal_title,91,j cardiovasc med (hagerystown),j cardiovasc med (hagerstown)
journal_title,134, bmj 2006 333:939,bmj 2006 333:939
journal_title,169,empty,cochrane database of systematic reviews
journal_title,266,empty,psychiatric services.
journal_title,271,curr. probl. cajrdiol.,curr. probl. cardiol.
journal_title,309,ut,gut
journal_title,336,cyardiol young,cardiol young
journal_title,354,bumc cancer,bmc cancer
journal_title,365,empty,journal of substance abuse treatment
journal_title,487,pysiotherapy,physiotherapy
journal_title,657,nephrology dialysis transplantation : offcial publication of the european dialysis and transplant association - european renal association,nephrology dialysis transplantation : official publication of the european dialysis and transplant association - european renal association
journal_title,700,empty,business wire
journal_title,705,biomed research interntaional,biomed research international
journal_title,796,journal of clinical epidemioolgy,journal of clinical epidemiology
journal_title,801,journaul of the national cancer institute,journal of the national cancer institute
journal_title,808,ardiology in the young,cardiology in the young
journal_title,811,ull,empty
journal_title,822,obesity (silver sdpring md.),obesity (silver spring md.)
journal_title,849,ann rheumd is,ann rheum dis
journal_title,868,empty,cancer chemotherapy and pharmacology
journal_title,889,plo one,plos one
journal_title,907,proquest lluc,proquest llc
journal_title,915,psycho-oncoolgy,psycho-oncology
journal_title,932,journal of clinical oncology : official journa lof the american society of clinical oncology,journal of clinical oncology : official journal of the american society of clinical oncology
journal_title,940,empty,chronic illness
journal_title,953,nll,empty
journal_title,959,nnals of internal medicine,annals of internal medicine
journal_title,975,squrgical infections,surgical infections
journal_title,981,empty,proceedings of spie - the international society for optical engineering
journal_title,984,am j cli nnutr,am j clin nutr
journal_title,986,empty,british journal of anaesthesia
journal_title,991,am j lin nutr,am j clin nutr
journal_title,993,tumour bioloy : the journal of the international society for oncodevelopmental biology and medicine,tumour biology : the journal of the international society for oncodevelopmental biology and medicine
journal_issn,8,empty,1535-4970
journal_issn,19,jan-68,68-jan
journal_issn,60,empty,1433-7347
journal_issn,86,9790000000000,9788480000000
journal_issn,132,feb-37,37-feb
journal_issn,138,empty,1170-7690
journal_issn,188,1078-679z1,1078-6791
journal_issn,231,0035-9157 (print) 0035-9157,87567555
journal_issn,232,0035-9157 (print) 0035-9157,1532-2939
journal_issn,233,0035-9157 (print) 0035-9157,1532-1916
journal_issn,234,0035-9157 (print) 0035-9157,0002-9378 (print) 0002-9378
journal_issn,235,0035-9157 (print) 0035-9157,1466-187x
journal_issn,236,jan-47,47-jan
journal_issn,257,1672-073e3,1672-0733
journal_issn,265,empty,1931-3543
journal_issn,309,175749,0017-5749
journal_issn,310,empty,1931-3543
journal_issn,320,1467-1o107,1467-1107
journal_issn,348,1463-1318,1462-8910
journal_issn,392,feb-62,62-feb
journal_issn,395,empty,1098-4275
journal_issn,398,1n526-7598,1526-7598
journal_issn,421,empty,1745-834x     1745-8358
journal_issn,431,0377-208ex,0377-208x
journal_issn,435,feb-65,65-feb
journal_issn,450,empty,1170-7690
journal_issn,453,empty,1520-9156
journal_issn,490,empty,1098-4275
journal_issn,556,empty,1476-5497
journal_issn,562,1981s-8963,1981-8963
journal_issn,568,empty,0921-4488
journal_issn,571,empty,1806-3756
journal_issn,606,null***,empty
journal_issn,643,1525-1446,0737-1209
journal_issn,644,1524-4539,22-sep
journal_issn,645,jan-55,55-jan
journal_issn,657,14t60-2385,1460-2385
journal_issn,659,1524-4628,0039-2499
journal_issn,691,sep-60,60-sep
journal_issn,724,empty,1364-3703
journal_issn,747,mar-67,67-may
journal_issn,770,19d32-6203,1932-6203
journal_issn,798,0363-523,0363-5023
journal_issn,822,1930-739x,1930-7381
journal_issn,828,1532-5415,14-feb
journal_issn,849,mar-67,67-may
journal_issn,855,1423-0356,0025-7931
journal_issn,859,empty,1098-4275
journal_issn,888,122-726x,1522-726x
journal_issn,894,1399-3003,0903-1936
journal_issn,915,1099-1611,1057-9249
journal_issn,921,0t391-5387,0391-5387
journal_issn,925,1365-236,1365-2346
journal_issn,928,empty,1098-4275
journal_issn,931,18728243,1872-8243
journal_issn,941,empty,1462-2416
journal_issn,959,1539-3740,1539-3704
journal_issn,968,1049-289,1049-2089
journal_issn,969,empty,0300-8843
journal_issn,984,efb-65,65-feb
journal_issn,991,feb-65,65-feb
journal_issn,993,142-0380,1423-0380
