Attribute,Index,Clean Value,Dirty Value
gender,42,m,zm
gender,243,f,nan
gender,374,f,nan
gender,421,m,***
gender,463,m,nan
gender,478,m,nan
gender,510,f,pf
gender,549,m,***
gender,572,f,nan
gender,588,f,hf
gender,792,f,nan
gender,825,m,nan
gender,828,m,zm
gender,855,m,nan
gender,897,m,nan
gender,944,m,nan
gender,1226,f,***
gender,1235,m,***
gender,1294,m,lm
gender,1446,m,nan
gender,1655,m,nan
gender,1692,f,nan
gender,1820,f,nan
gender,1873,f,vf
gender,1937,m,nan
gender,2036,m,qm
gender,2037,f,of
gender,2045,m,nan
gender,2061,f,nan
gender,2230,m,nan
gender,2293,m,nan
gender,2339,f,nan
gender,2402,f,***
gender,2574,f,cf
gender,2604,f,***
gender,2663,f,vf
gender,2672,m,nan
gender,2720,f,nan
gender,2738,f,***
gender,2833,f,nan
gender,2891,m,nan
gender,2938,m,nan
gender,3241,m,nan
gender,3582,f,nan
gender,3584,f,nan
gender,3603,f,nan
gender,3762,m,nan
gender,3804,m,nan
gender,3905,m,nan
gender,4024,f,sf
gender,4162,f,nan
gender,4390,m,nan
gender,4410,f,nan
gender,4412,m,gm
gender,4442,f,nan
gender,4459,f,***
gender,4516,m,sm
gender,4680,m,***
gender,4733,f,***
gender,4792,m,nan
gender,4841,f,nan
gender,4865,m,nan
gender,4970,m,jm
gender,5047,m,nan
gender,5053,m,***
gender,5058,f,nan
gender,5063,m,nan
gender,5131,m,nan
gender,5164,m,nan
gender,5184,f,ef
gender,5376,f,nan
gender,5381,f,nan
gender,5392,m,nan
gender,5447,m,nan
gender,5548,m,nan
gender,5630,f,af
gender,5762,f,nan
gender,5950,f,nan
gender,5961,f,nan
gender,5980,f,nan
gender,6059,m,nan
gender,6116,f,nan
gender,6223,f,jf
gender,6374,m,nan
gender,6392,f,***
gender,6461,m,um
gender,6516,f,nf
gender,6787,f,af
gender,6824,f,nan
gender,6835,f,of
gender,6967,m,nan
gender,7057,m,rm
gender,7195,m,***
gender,7377,m,***
gender,7535,f,nan
gender,7562,m,nan
gender,7844,f,nan
gender,7898,f,***
gender,7922,f,nan
gender,8059,m,nan
gender,8095,f,***
gender,8193,f,qf
gender,8240,f,if
gender,8252,f,nan
gender,8447,m,nan
gender,8511,m,***
gender,8814,m,nan
gender,9135,f,mf
gender,9170,f,nan
gender,9180,m,nan
gender,9184,f,***
gender,9269,m,nan
gender,9287,f,nf
gender,9440,m,nan
gender,9457,f,nan
gender,9525,m,nan
gender,9573,m,nan
gender,9580,m,nan
gender,9686,f,nan
gender,9739,f,nan
gender,9764,f,nan
gender,9822,m,***
gender,9885,f,***
gender,10033,f,nan
gender,10066,f,nan
gender,10123,f,nan
gender,10213,m,nan
gender,10283,m,nan
gender,10337,f,nan
gender,10402,m,nan
gender,10499,f,***
gender,10545,f,***
gender,10578,f,nan
gender,10621,m,nan
gender,10647,f,nan
gender,10708,m,nan
gender,10770,f,***
gender,10797,m,em
gender,10846,m,***
gender,10887,f,nan
gender,10960,f,zf
gender,11083,f,of
gender,11199,f,ef
gender,11207,f,***
gender,11244,f,jf
gender,11259,f,vf
gender,11288,m,nan
gender,11294,f,***
gender,11317,m,um
gender,11332,f,nan
gender,11365,f,ff
gender,11440,f,vf
