Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.0
Attribute: surname, MSE: nan, Jaccard: 0.13210132890365445
Attribute: birthyear, MSE: nan, Jaccard: 0.5706263047547959
Attribute: birthplace, MSE: nan, Jaccard: 0.1657235688712687
Attribute: position, MSE: nan, Jaccard: 0.8683411832727114
Attribute: team, MSE: nan, Jaccard: 0.7007407505502047
Attribute: city, MSE: nan, Jaccard: 0.0
Attribute: stadium, MSE: nan, Jaccard: 0.4082581066066816
Attribute: season, MSE: nan, Jaccard: 0.0
Attribute: manager, MSE: nan, Jaccard: 0.0
加权混合距离: 0.1293541474072417
