Attribute,Index,Clean Value,Cleaned Value
article_title,119,Effet d'une intervention non mdicamenteuse Voix d'Or sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention Voix d'Or on behavior disturbances in Alzheimer disease and associated disorders.],Effet d'une intervention non m̩dicamenteuse Voix d'Or� sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparent̩e. [Effect of a non-pharmacological intervention Voix d'Or� on behavior disturbances in Alzheimer disease and associated disorders.]
article_title,173,Association of transforming growth factor-_1__T869C G915C and C509T gene polymorphisms with rheumatoid arthritis risk.,Association of transforming growth factor-�_1���T869C G915C and C509T gene polymorphisms with rheumatoid arthritis risk.
article_title,340,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,A controlled trial of anterior spinal fusion and d̩bridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine
article_title,417,Safety and efficacy of weekly nab_-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.,Safety and efficacy of weekly nab���-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.
article_title,533,The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1 _2 and  along their extrasynaptic cell membrane.,The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits �1 �_2 and � along their extrasynaptic cell membrane.
article_title,608,Optical turbulence: weak turbulence condensates and collapsing filaments in the nonlinear Schr_dinger equation,Optical turbulence: weak turbulence condensates and collapsing filaments in the nonlinear Schr̦dinger equation
article_title,670,Constructing differences: A qualitative analysis of teachers__ perspectives on linguistic and cultural diversity,Constructing differences: A qualitative analysis of teachers�۪ perspectives on linguistic and cultural diversity
article_title,702,Lung function efficacy of olodaterol qd delivered via respimat vs placebo and formoterol bid in patients with COPD: two 48-week studies [Abstract],Lung function efficacy of olodaterol qd delivered via respimat� vs placebo and formoterol bid in patients with COPD: two 48-week studies [Abstract]
article_title,797,Bruxismo em crian_as Bruxism in children,Bruxismo em crian̤as Bruxism in children
article_title,857,The Antiseptic Efficacy and Tolerability of Lavasept 0.04% on Acute Traumatic Wounds,The Antiseptic Efficacy and Tolerability of Lavasept� 04% on Acute Traumatic Wounds
article_title,882,Effects on prolongation of Bazett__s corrected QT interval of seven second-generation antipsychotics in the treatment of schizophrenia: A meta-analysis,Effects on prolongation of Bazett�۪s corrected QT interval of seven second-generation antipsychotics in the treatment of schizophrenia: A meta-analysis
article_title,953,Preval_ncia de bruxismo e dist_rbio do sono em deficientes visuais Prevalence of bruxism and sleep disorders in the visually impaired individuals,Preval̻ncia de bruxismo e dist̼rbio do sono em deficientes visuais Prevalence of bruxism and sleep disorders in the visually impaired individuals
article_title,966,18F-flumazenil: a _-aminobutyric acid A-specific PET radiotracer for the localization of drug-resistant temporal lobe epilepsy.,18F-flumazenil: a �_-aminobutyric acid A-specific PET radiotracer for the localization of drug-resistant temporal lobe epilepsy.
article_title,980,Mild endoplasmic reticulum stress augments the proinflammatory effect of IL-1_ in pancreatic rat _-cells via the IRE1/XBP1s pathway.,Mild endoplasmic reticulum stress augments the proinflammatory effect of IL-1�_ in pancreatic rat �_-cells via the IRE1�/XBP1s pathway.
journal_title,119,Griatrie et Psychologie Neuropsychiatrie du Vieillissement,G̩riatrie et Psychologie Neuropsychiatrie du Vieillissement
journal_title,159,Paliativn_ Schanzova osteotomie p_i nereponibiln_ luxaci kyeln_ho kloubu u pacient s d_tskou mozkovou obrnou v adolescentn_m v_u,Paliativn�_ Schanzova osteotomie p��i nereponibiln�_ luxaci ky��eln�_ho kloubu u pacient�� s d��tskou mozkovou obrnou v adolescentn�_m v��u
journal_title,238,Schlafst_rungen bei kritisch kranken patienten,Schlafsțrungen bei kritisch kranken patienten
journal_title,323,Actas espaolas de psiquiatr_a,Actas espa̱olas de psiquiatr�_a
journal_title,393,Cirug_a Peditrica: Organo Oficial De La Sociedad Espaola De Cirug_a Peditrica,Cirug�_a Pedi��trica: Organo Oficial De La Sociedad Espa̱ola De Cirug�_a Pedi��trica
journal_title,456,Nowoczesne biomateria_y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. Doniesienie wstepne.,Nowoczesne biomateria��y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. Doniesienie wstepne.
journal_title,609,Zeitschrift fr Erkrankungen der Atmungsorgane mit Folia bronchologica,Zeitschrift f��r Erkrankungen der Atmungsorgane mit Folia bronchologica
journal_title,771,Prvention de l'insuffisance rnale induite par les produits de contrnste iodes,Pr̩vention de l'insuffisance r̩nale induite par les produits de contrnste iodes
journal_issn,8,1535-4970,empty
journal_issn,86,9790000000000,9788480000000
journal_issn,121,22-Mar,Mar-22
journal_issn,131,14-Feb,Feb-14
journal_issn,138,1170-7690,empty
journal_issn,159,15-Jan,Jan-15
journal_issn,190,0033-8389 DO  - http://dx.doi.org/10.1016/j.rcl.2010.07.015,0033-8389 DO  - http://dx.doi.org/10.1016/j.rcl.2010715
journal_issn,238,17-Mar,Mar-17
journal_issn,265,1931-3543,empty
journal_issn,310,1931-3543,empty
journal_issn,348,1462-8910,1463-1318
journal_issn,395,1098-4275,empty
journal_issn,441,14-Feb,Feb-14
journal_issn,450,1170-7690,empty
journal_issn,490,1098-4275,empty
journal_issn,588,0268-0033 DO  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009,0268-0033 DO  - http://dx.doi.org/10.1016/j.clinbiomech.2015309
journal_issn,608,0167-2789 DO  - http://dx.doi.org/10.1016/j.physd.2013.07.012,0167-2789 DO  - http://dx.doi.org/10.1016/j.physd.2013712
journal_issn,643,0737-1209,1525-1446
journal_issn,644,22-Sep,1524-4539
journal_issn,659,0039-2499,1524-4628
journal_issn,675,14-Jan,Jan-14
journal_issn,746,22-Sep,Sep-22
journal_issn,822,1930-7381,1930-739X
journal_issn,828,14-Feb,1532-5415
journal_issn,853,22-Sep,Sep-22
journal_issn,855,0025-7931,1423-0356
journal_issn,858,22-Sep,Sep-22
journal_issn,859,1098-4275,empty
journal_issn,894,0903-1936,1399-3003
journal_issn,901,22-Mar,Mar-22
journal_issn,915,1057-9249,1099-1611
journal_issn,919,9-Mar,Mar-09
journal_issn,928,1098-4275,empty
journal_issn,941,1462-2416,empty
journal_issn,963,0966-6362 DO  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002,0966-6362 DO  - http://dx.doi.org/10.1016/j.gaitpost.2010402
article_jvolumn,341,1,-1
article_jvolumn,357,1,-1
article_jissue,2,-1,empty
article_jissue,17,-1,1
article_jissue,34,-1,1
article_jissue,48,-1,1
article_jissue,56,-1,empty
article_jissue,65,-1,1
article_jissue,123,-1,1
article_jissue,158,-1,1
article_jissue,176,-1,1
article_jissue,182,-1,empty
article_jissue,197,-1,empty
article_jissue,198,-1,1
article_jissue,201,-1,1
article_jissue,210,1,empty
article_jissue,238,-1,empty
article_jissue,241,-1,1
article_jissue,298,-1,1
article_jissue,313,-1,empty
article_jissue,324,-1,empty
article_jissue,332,-1,1
article_jissue,341,-1,empty
article_jissue,354,-1,1
article_jissue,357,-1,empty
article_jissue,361,-1,empty
article_jissue,366,-1,1
article_jissue,422,-1,1
article_jissue,446,-1,empty
article_jissue,447,-1,1
article_jissue,474,-1,1
article_jissue,513,-1,1
article_jissue,533,-1,1
article_jissue,534,-1,empty
article_jissue,550,-1,empty
article_jissue,551,-1,empty
article_jissue,605,-1,1
article_jissue,643,-1,empty
article_jissue,705,-1,1
article_jissue,713,-1,1
article_jissue,745,-1,1
article_jissue,769,-1,empty
article_jissue,772,-1,1
article_jissue,792,-1,empty
article_jissue,862,-1,empty
article_jissue,863,-1,empty
article_jissue,900,-1,1
article_jissue,969,-1,1
article_jissue,973,-1,empty
article_jissue,976,-1,1
article_jissue,978,-1,1
article_jissue,998,-1,empty
article_jcreated_at,2,2/15/04,4/2/15
article_jcreated_at,3,1/6/12,12/1/06
article_jcreated_at,4,1/13/01,1/1/13
article_jcreated_at,5,1/15/10,10/1/15
article_jcreated_at,6,1/9/01,1/1/09
article_jcreated_at,8,1/1/07,7/1/01
article_jcreated_at,10,1/6/01,1/1/06
article_jcreated_at,11,1/9/01,1/1/09
article_jcreated_at,12,1/15/01,1/1/15
article_jcreated_at,13,1/13/01,1/1/13
article_jcreated_at,18,1/5/01,1/1/05
article_jcreated_at,20,1/7/06,6/1/07
article_jcreated_at,21,1/13/12,12/1/13
article_jcreated_at,23,1/14/12,12/1/14
article_jcreated_at,26,1/14/03,3/1/14
article_jcreated_at,27,1/8/12,12/1/08
article_jcreated_at,29,1/13/01,1/1/13
article_jcreated_at,30,1/9/01,1/1/09
article_jcreated_at,31,1/8/12,12/1/08
article_jcreated_at,32,1/7/09,9/1/07
article_jcreated_at,35,1/15/02,2/1/15
article_jcreated_at,37,1/14/01,1/1/14
article_jcreated_at,38,1/9/02,2/1/09
article_jcreated_at,40,1/8/06,6/1/08
article_jcreated_at,42,1/14/10,10/1/14
article_jcreated_at,44,1/14/01,1/1/14
article_jcreated_at,45,1/10/01,1/1/10
article_jcreated_at,48,1/13/01,1/1/13
article_jcreated_at,49,1/10/11,11/1/10
article_jcreated_at,50,1/10/01,1/1/10
article_jcreated_at,53,1/12/11,11/1/12
article_jcreated_at,54,1/10/11,11/1/10
article_jcreated_at,56,4/14/12,12/4/14
article_jcreated_at,57,1/6/09,9/1/06
article_jcreated_at,59,1/10/10,10/1/10
article_jcreated_at,60,1/14/12,12/1/14
article_jcreated_at,61,1/15/01,1/1/15
article_jcreated_at,62,1/2/04,4/1/02
article_jcreated_at,64,1/5/01,1/1/05
