Attribute,Index,Dirty Value,Cleaned Value,Clean Value
gender,195,***,m,f
gender,983,empty,m,f
gender,1290,jf,m,f
gender,1808,empty,m,f
gender,2020,empty,m,f
gender,2091,empty,m,f
gender,2108,xf,m,f
gender,2290,empty,m,f
gender,2525,nf,m,f
gender,2532,mf,m,f
gender,2537,af,m,f
gender,2574,empty,m,f
gender,2738,kf,m,f
gender,2855,***,m,f
gender,2871,empty,m,f
gender,2882,empty,m,f
gender,2947,empty,m,f
gender,2998,empty,m,f
gender,3078,empty,m,f
gender,3146,empty,m,f
gender,3152,***,m,f
gender,3184,cf,m,f
gender,3289,uf,m,f
gender,3655,empty,m,f
gender,3662,empty,m,f
gender,3742,empty,m,f
gender,3854,empty,m,f
gender,3882,empty,m,f
gender,3996,empty,m,f
gender,4279,empty,m,f
gender,4314,empty,m,f
gender,4335,empty,m,f
gender,4366,empty,m,f
gender,4417,ff,m,f
gender,4486,lf,m,f
gender,4546,empty,m,f
gender,4730,xf,m,f
gender,4806,empty,m,f
gender,4894,empty,m,f
gender,5079,empty,m,f
gender,5414,empty,m,f
gender,5481,***,m,f
gender,5816,empty,m,f
gender,5851,empty,m,f
gender,5961,empty,m,f
gender,5971,jf,m,f
gender,5986,***,m,f
gender,6027,empty,m,f
gender,6082,if,m,f
gender,6101,empty,m,f
gender,6223,ef,m,f
gender,6276,***,m,f
gender,6331,empty,m,f
gender,6475,***,m,f
gender,6597,***,m,f
gender,6797,***,m,f
gender,6804,***,m,f
gender,6824,empty,m,f
gender,6857,***,m,f
gender,7092,empty,m,f
gender,7141,empty,m,f
gender,7219,empty,m,f
gender,7461,of,m,f
gender,7550,empty,m,f
gender,7624,empty,m,f
gender,7834,empty,m,f
gender,7839,empty,m,f
gender,7870,***,m,f
gender,7949,empty,m,f
gender,8107,empty,m,f
gender,8215,***,m,f
gender,8337,jf,m,f
gender,8354,af,m,f
gender,8443,empty,m,f
gender,8505,empty,m,f
gender,8529,empty,m,f
gender,8759,***,m,f
gender,8785,***,m,f
gender,8899,empty,m,f
gender,9135,tf,m,f
gender,9142,empty,m,f
gender,9184,empty,m,f
gender,9307,***,m,f
gender,9425,***,m,f
gender,9457,empty,m,f
gender,9619,***,m,f
gender,9830,***,m,f
gender,9885,***,m,f
gender,10024,zf,m,f
gender,10169,gf,m,f
gender,10247,empty,m,f
gender,10365,***,m,f
gender,10496,gf,m,f
gender,10499,df,m,f
gender,10503,empty,m,f
gender,10545,empty,m,f
gender,10671,empty,m,f
gender,10892,***,m,f
gender,10896,empty,m,f
gender,10989,***,m,f
gender,11009,cf,m,f
gender,11083,empty,m,f
gender,11104,empty,m,f
gender,11125,empty,m,f
gender,11199,cf,m,f
gender,11219,qf,m,f
gender,11253,***,m,f
gender,11294,empty,m,f
gender,11324,empty,m,f
gender,11440,empty,m,f
gender,11489,***,m,f
gender,11615,empty,m,f
gender,11672,empty,m,f
gender,11688,empty,m,f
gender,11755,empty,m,f
gender,11773,empty,m,f
gender,11794,***,m,f
gender,11810,empty,m,f
gender,11868,***,m,f
gender,11885,vf,m,f
gender,11889,***,m,f
gender,12020,ef,m,f
gender,12249,empty,m,f
gender,12445,empty,m,f
gender,12532,empty,m,f
gender,12601,empty,m,f
gender,12627,empty,m,f
gender,12699,***,m,f
gender,12737,hf,m,f
gender,12740,***,m,f
gender,12747,empty,m,f
gender,12759,empty,m,f
gender,12802,***,m,f
gender,12936,***,m,f
gender,12949,***,m,f
gender,13060,empty,m,f
gender,13081,***,m,f
gender,13292,wf,m,f
gender,13391,***,m,f
gender,13495,empty,m,f
gender,13540,cf,m,f
gender,13556,***,m,f
gender,13566,empty,m,f
gender,13677,***,m,f
gender,13719,empty,m,f
gender,13794,pf,m,f
gender,13888,gf,m,f
gender,13938,yf,m,f
gender,14027,rf,m,f
gender,14038,sf,m,f
gender,14081,empty,m,f
gender,14146,***,m,f
gender,14336,yf,m,f
gender,14353,***,m,f
gender,14542,empty,m,f
gender,14552,empty,m,f
gender,14565,qf,m,f
gender,14612,***,m,f
gender,14705,empty,m,f
gender,14750,empty,m,f
gender,14759,***,m,f
gender,14787,uf,m,f
gender,14974,empty,m,f
gender,15075,uf,m,f
gender,15199,empty,m,f
gender,15220,***,m,f
gender,15224,empty,m,f
gender,15280,***,m,f
gender,15306,***,m,f
gender,15374,ff,m,f
gender,15385,empty,m,f
gender,15500,vf,m,f
gender,15568,***,m,f
gender,15680,***,m,f
gender,15710,qf,m,f
gender,15720,empty,m,f
gender,15752,***,m,f
gender,15765,***,m,f
gender,15773,***,m,f
gender,15798,empty,m,f
gender,15800,hf,m,f
gender,15872,cf,m,f
gender,16081,af,m,f
gender,16239,***,m,f
gender,16241,***,m,f
gender,16606,***,m,f
gender,16620,empty,m,f
gender,16724,***,m,f
gender,16956,empty,m,f
gender,17005,empty,m,f
gender,17085,ff,m,f
gender,17111,empty,m,f
gender,17125,***,m,f
gender,17127,***,m,f
gender,17156,empty,m,f
gender,17162,empty,m,f
gender,17164,***,m,f
gender,17175,***,m,f
gender,17206,vf,m,f
gender,17295,***,m,f
gender,17304,***,m,f
gender,17435,empty,m,f
gender,17443,empty,m,f
gender,17522,pf,m,f
gender,17589,of,m,f
gender,17649,gf,m,f
gender,17784,***,m,f
gender,17802,***,m,f
gender,17825,bf,m,f
gender,17835,empty,m,f
gender,17998,empty,m,f
gender,18063,***,m,f
gender,18119,empty,m,f
gender,18206,empty,m,f
gender,18252,lf,m,f
gender,18269,***,m,f
gender,18336,empty,m,f
gender,18361,empty,m,f
gender,18391,***,m,f
gender,18402,qf,m,f
gender,18448,***,m,f
gender,18600,empty,m,f
gender,18694,vf,m,f
gender,18788,***,m,f
gender,18793,empty,m,f
gender,18892,empty,m,f
gender,19068,empty,m,f
gender,19193,empty,m,f
gender,19195,empty,m,f
gender,19245,lf,m,f
gender,19336,empty,m,f
gender,19504,yf,m,f
gender,19533,***,m,f
gender,19553,***,m,f
gender,19614,***,m,f
gender,19641,empty,m,f
gender,19670,sf,m,f
gender,19740,empty,m,f
gender,19786,empty,m,f
state,4716,c,ct,dc
state,12943,qdc,vt,dc
singleexemp,122,empty,0,900
singleexemp,441,empty,0,1370
singleexemp,570,empty,0,2000
singleexemp,622,empty,0,2400
singleexemp,653,24s00,0,2400
singleexemp,743,6000***,0,6000
singleexemp,924,empty,0,3100
singleexemp,1146,empty,0,110
singleexemp,1501,31u00,0,3100
singleexemp,1635,empty,0,3300
singleexemp,1751,empty,0,1370
singleexemp,1918,empty,0,2700
singleexemp,2487,empty,0,1500
singleexemp,2491,empty,0,12750
singleexemp,3446,empty,0,2700
singleexemp,3538,2000***,0,2000
singleexemp,4608,empty,0,3100
singleexemp,5193,empty,0,900
singleexemp,5354,empty,0,2850
singleexemp,5488,empty,0,2700
singleexemp,5798,empty,0,12750
singleexemp,5963,3a575,0,3575
singleexemp,6211,1300***,0,1300
singleexemp,6252,empty,0,3300
singleexemp,6660,empty,0,1370
singleexemp,6762,empty,0,110
singleexemp,8304,130d0,0,1300
singleexemp,8511,empty,0,3575
singleexemp,8690,empty,0,1500
singleexemp,9087,2z400,0,2400
singleexemp,9316,empty,0,1000
singleexemp,9640,empty,0,3300
singleexemp,10553,empty,0,2000
singleexemp,10837,empty,0,2700
singleexemp,10888,empty,0,20
singleexemp,11035,2000***,0,2000
singleexemp,11323,empty,0,110
singleexemp,12381,empty,0,6000
singleexemp,12993,i110,0,110
singleexemp,13338,q6000,0,6000
singleexemp,13474,empty,0,900
singleexemp,13574,g110,0,110
singleexemp,13802,empty,0,110
singleexemp,14176,empty,0,110
singleexemp,14788,empty,0,2000
singleexemp,14840,empty,0,1000
singleexemp,15242,empty,0,2700
singleexemp,16247,1000***,0,1000
singleexemp,16252,empty,0,12750
singleexemp,16417,285g0,0,2850
singleexemp,16489,empty,0,900
singleexemp,17324,empty,0,1370
singleexemp,17769,127q50,0,12750
singleexemp,17988,100z0,0,1000
singleexemp,18017,empty,0,900
singleexemp,18407,empty,0,3300
singleexemp,19310,empty,0,2700
singleexemp,19407,empty,0,3300
marriedexemp,1065,empty,0,4800
marriedexemp,2020,empty,0,24500
marriedexemp,2327,empty,0,6200
marriedexemp,2534,empty,0,6200
marriedexemp,3082,empty,0,24500
marriedexemp,3088,empty,0,3000
marriedexemp,3433,empty,0,4000
marriedexemp,3622,empty,0,4000
marriedexemp,3982,empty,0,220
marriedexemp,4097,empty,0,6600
marriedexemp,4118,empty,0,5400
marriedexemp,4546,empty,0,12000
marriedexemp,5104,2600***,0,2600
marriedexemp,5158,6600***,0,6600
marriedexemp,5594,empty,0,40
marriedexemp,6212,empty,0,24500
marriedexemp,6491,6l200,0,6200
marriedexemp,6720,empty,0,40
marriedexemp,7458,empty,0,6200
marriedexemp,7492,empty,0,7150
marriedexemp,7717,empty,0,4000
marriedexemp,7793,empty,0,220
marriedexemp,8378,1800***,0,1800
