Attribute,Index,Dirty Value,Cleaned Value,Clean Value
journal_issn,64,0091-6749 (print),1139-6121,0091-6749 (print)
journal_issn,119,2115-7863(electronic);2115-8789(print),empty,2115-7863(electronic);2115-8789(print)
journal_issn,121,22-mar,empty,22-mar
journal_issn,125,1048-891x (print)     1048-891x,0903-1936,1048-891x (print)     1048-891x
journal_issn,128,1840-0132 1840-2445 (electronic),empty,1840-0132 1840-2445 (electronic)
journal_issn,144,0266-7681 (print) 0266-7681,empty,0266-7681 (print) 0266-7681
journal_issn,190,0033-8389 do  - http://dx.doi.org/10.1016/j.rcl.2010.07.015,empty,0033-8389 do  - http://dx.doi.org/10.1016/j.rcl.2010.07.015
journal_issn,213,0041-5782 (print) 0041-5782,empty,0041-5782 (print) 0041-5782
journal_issn,238,17-mar,empty,17-mar
journal_issn,273,0035-9157 (print) 0035-9157,empty,0007-1250 1472-1465
journal_issn,274,0035-9157 (print) 0035-9157,empty,0091-0562
journal_issn,275,0035-9157 (print) 0035-9157,empty,-8906
journal_issn,278,0035-9157 (print) 0035-9157,1539-3704,0016-5085
journal_issn,305,0048-7848 (print) 0048-7848,2212-4411,0048-7848 (print) 0048-7848
journal_issn,306,0030-1876 (print) 0030-1876,empty,0030-1876 (print) 0030-1876
journal_issn,338,nct00227591/clinicaltrials.gov nct00509899/clinicaltrials.gov nct00599547/clinicaltrials.gov nct00631462/clinicaltrials.gov nct00934544/clinicaltrials.gov nct00952289/clinicaltrials.gov nct01420770/clinicaltrials.gov nct01437787/clinicaltrials.gov,empty,nct00227591/clinicaltrials.gov nct00509899/clinicaltrials.gov nct00599547/clinicaltrials.gov nct00631462/clinicaltrials.gov nct00934544/clinicaltrials.gov nct00952289/clinicaltrials.gov nct01420770/clinicaltrials.gov nct01437787/clinicaltrials.gov
journal_issn,379,0098-4108 (print)     0098-4108 (linking),empty,0098-4108 (print)     0098-4108 (linking)
journal_issn,544,1468-5833 (electronic),empty,1468-5833 (electronic)
journal_issn,588,0268-0033 do  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009,empty,0268-0033 do  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009
journal_issn,608,0167-2789 do  - http://dx.doi.org/10.1016/j.physd.2013.07.012,empty,0167-2789 do  - http://dx.doi.org/10.1016/j.physd.2013.07.012
journal_issn,653,1076-6294 (print)     1076-6294,empty,1076-6294 (print)     1076-6294
journal_issn,741,apr-74,empty,apr-74
journal_issn,747,mar-67,empty,67-may
journal_issn,755,0546-1766 (print) 0546-1766,0964-4563,0546-1766 (print) 0546-1766
journal_issn,756,1079-2082 (print) 1079-2082,08998-256,1079-2082 (print) 1079-2082
journal_issn,843,1071-1007 (print) 1071-1007,empty,1071-1007 (print) 1071-1007
journal_issn,853,22-rsep,0366-6999,22-sep
journal_issn,883,1478-7547 (electronic),empty,1478-7547 (electronic)
journal_issn,896,1353-3452 (print)     1353-3452,0952-8180,1353-3452 (print)     1353-3452
journal_issn,901,22-mar,empty,22-mar
journal_issn,913,0361-6843 print 1471-6402 electronic,empty,0361-6843 print 1471-6402 electronic
journal_issn,927,1466-187x electronic 0142-159x print,empty,1466-187x electronic 0142-159x print
journal_issn,963,0966-6362 do  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002,empty,0966-6362 do  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002
journal_issn,973,1f175-3277,1460-2385,1175-3277
journal_issn,984,feb-65,feb-q65,65-feb
journal_issn,993,1f423-0380,empty,1423-0380
