Attribute,Index,Clean Value,Dirty Value
beer_name,1535,kentucky k?lsch,kentucky kölsch
beer_name,1738,"the kimmie, the yink and the holy gose",the kimmie the yink and the holy gose
beer_name,1640,aslan k?lsch,aslan kölsch
beer_name,1408,k?lsch 151,kölsch 151
beer_name,2204,post time k?lsch,post time kölsch
beer_name,1802,"you're my boy, blue",you're my boy blue
beer_name,2654,32°/50° k?lsch,32°/50° kölsch
beer_name,129,heiner brau k?lsch,heiner brau kölsch
beer_name,1804,mj?llnir,mjöllnir
beer_name,1452,laimas k?lsch style ale,laimas kölsch style ale
beer_name,2309,sunbru k?lsch,sunbru kölsch
beer_name,178,sunbru k?lsch,sunbru kölsch
beer_name,1034,cabrillo k?lsch,cabrillo kölsch
beer_name,2142,screamin??pumpkin,screamin�?pumpkin
beer_name,1615,the 12th can??american pale ale (apa),the 12th can�?american pale ale (apa)
beer_name,195,lancaster german style k?lsch,lancaster german style kölsch
beer_name,1081,occidental k?lsch,occidental kölsch
beer_name,1796,the crowler??,the crowler�?
beer_name,1087,side kick k?lsch,side kick kölsch
beer_name,1760,greybeard??ipa,greybeard�?ipa
beer_name,92,colorado k?lsch,colorado kölsch
beer_name,105,k?ld lager (2010),köld lager (2010)
beer_name,936,loafin br?u,loafin bräu
style,2217,k?lsch,kölsch
style,1535,k?lsch,kölsch
style,550,k?lsch,kölsch
style,1640,k?lsch,kölsch
style,1579,m?rzen / oktoberfest,märzen / oktoberfest
style,1401,k?lsch,kölsch
style,1408,k?lsch,kölsch
style,1613,m?rzen / oktoberfest,märzen / oktoberfest
style,1281,m?rzen / oktoberfest,märzen / oktoberfest
style,2204,k?lsch,kölsch
style,2654,k?lsch,kölsch
style,427,k?lsch,kölsch
style,2055,k?lsch,kölsch
style,2019,k?lsch,kölsch
style,2079,m?rzen / oktoberfest,märzen / oktoberfest
style,2011,m?rzen / oktoberfest,märzen / oktoberfest
style,2438,k?lsch,kölsch
style,129,k?lsch,kölsch
style,681,k?lsch,kölsch
style,1311,k?lsch,kölsch
style,1452,k?lsch,kölsch
style,1968,k?lsch,kölsch
style,2659,k?lsch,kölsch
style,2309,k?lsch,kölsch
style,178,k?lsch,kölsch
style,1300,k?lsch,kölsch
style,1034,k?lsch,kölsch
style,930,m?rzen / oktoberfest,märzen / oktoberfest
style,539,m?rzen / oktoberfest,märzen / oktoberfest
style,2461,m?rzen / oktoberfest,märzen / oktoberfest
style,1567,m?rzen / oktoberfest,märzen / oktoberfest
style,1380,k?lsch,kölsch
style,1313,m?rzen / oktoberfest,märzen / oktoberfest
style,769,k?lsch,kölsch
style,192,k?lsch,kölsch
style,989,m?rzen / oktoberfest,märzen / oktoberfest
style,2383,m?rzen / oktoberfest,märzen / oktoberfest
style,1458,m?rzen / oktoberfest,märzen / oktoberfest
style,1235,k?lsch,kölsch
style,195,k?lsch,kölsch
style,475,k?lsch,kölsch
style,1816,k?lsch,kölsch
style,1626,m?rzen / oktoberfest,märzen / oktoberfest
style,2662,k?lsch,kölsch
style,1617,m?rzen / oktoberfest,märzen / oktoberfest
style,314,m?rzen / oktoberfest,märzen / oktoberfest
style,1081,k?lsch,kölsch
style,696,k?lsch,kölsch
style,1087,k?lsch,kölsch
style,417,m?rzen / oktoberfest,märzen / oktoberfest
style,1992,m?rzen / oktoberfest,märzen / oktoberfest
style,2373,m?rzen / oktoberfest,märzen / oktoberfest
style,1552,k?lsch,kölsch
style,1864,k?lsch,kölsch
style,1995,m?rzen / oktoberfest,märzen / oktoberfest
style,307,m?rzen / oktoberfest,märzen / oktoberfest
style,166,m?rzen / oktoberfest,märzen / oktoberfest
style,1798,k?lsch,kölsch
style,1482,m?rzen / oktoberfest,märzen / oktoberfest
style,1969,k?lsch,kölsch
style,369,m?rzen / oktoberfest,märzen / oktoberfest
style,92,k?lsch,kölsch
style,1357,m?rzen / oktoberfest,märzen / oktoberfest
style,650,k?lsch,kölsch
style,456,m?rzen / oktoberfest,märzen / oktoberfest
style,1410,k?lsch,kölsch
style,874,m?rzen / oktoberfest,märzen / oktoberfest
style,526,m?rzen / oktoberfest,märzen / oktoberfest
style,2035,k?lsch,kölsch
style,1042,m?rzen / oktoberfest,märzen / oktoberfest
style,1645,m?rzen / oktoberfest,märzen / oktoberfest
style,1514,k?lsch,kölsch
brewery_id,2518,267,67
brewery_name,796,21st amendment brewery,empty
brewery_name,321,21st amendment brewery,21st amndment brewery
brewery_name,972,7 seas brewing company,7 seas brewing companey
brewery_name,429,asheville brewing company,asehville brewing company
brewery_name,2496,bent paddle brewing company,empty
brewery_name,1762,big choice brewing,empty
brewery_name,1714,big sky brewing company,big sky brewng company
brewery_name,168,big sky brewing company,big skyc brewing company
brewery_name,1441,bitter root brewing,itter root brewing
brewery_name,665,blue point brewing company,empty
brewery_name,1597,bohemian brewery,empty
brewery_name,1568,bold city brewery,bold city breweyr
brewery_name,1188,bold city brewery,empty
brewery_name,2548,brewery vivant,brewery vizvant
brewery_name,2542,brewery vivant,brewery ivvant
brewery_name,2541,brewery vivant,brewhery vivant
brewery_name,2504,brewery vivant,ubrewery vivant
brewery_name,2500,brewery vivant,brewerby vivant
brewery_name,2499,brewery vivant,brewery vvivant
brewery_name,2498,brewery vivant,brewcery vivant
brewery_name,2481,brewery vivant,brewoery vivant
brewery_name,2476,brewery vivant,brewery viant
brewery_name,2467,brewery vivant,brewery vivnt
brewery_name,2466,brewery vivant,brewery vivnt
brewery_name,2465,brewery vivant,berwery vivant
brewery_name,2433,brewery vivant,pbrewery vivant
brewery_name,2418,brewery vivant,brewery gvivant
brewery_name,2416,brewery vivant,bewery vivant
brewery_name,2382,brewery vivant,brzewery vivant
brewery_name,2381,brewery vivant,brewery vviant
brewery_name,2290,brewery vivant,brewery vvant
brewery_name,2241,brewery vivant,brewery ivant
brewery_name,2240,brewery vivant,bcrewery vivant
brewery_name,2137,brewery vivant,brewejry vivant
brewery_name,2101,brewery vivant,brewery vivat
brewery_name,2092,brewery vivant,breweryvivant
brewery_name,2091,brewery vivant,brewery viant
brewery_name,2086,brewery vivant,brewgery vivant
brewery_name,2023,brewery vivant,brewer yvivant
brewery_name,2006,brewery vivant,breweray vivant
brewery_name,1997,brewery vivant,rewery vivant
brewery_name,1977,brewery vivant,brewery vipvant
brewery_name,1976,brewery vivant,brewery vivagnt
brewery_name,1974,brewery vivant,breweryvivant
brewery_name,1973,brewery vivant,breweery vivant
brewery_name,1959,brewery vivant,brewery vivnt
brewery_name,1958,brewery vivant,brewery vviant
brewery_name,1949,brewery vivant,breewry vivant
brewery_name,1947,brewery vivant,brewey vivant
brewery_name,1785,brewery vivant,brewery vivaxnt
brewery_name,1651,brewery vivant,berwery vivant
brewery_name,1443,brewery vivant,brewdery vivant
brewery_name,1352,brewery vivant,breweyr vivant
brewery_name,1267,brewery vivant,braewery vivant
brewery_name,1266,brewery vivant,brewery vviant
brewery_name,1031,brewery vivant,brewer yvivant
brewery_name,1096,brindle dog brewing company,empty
brewery_name,921,broken tooth brewing company,broken tooth brewing copany
brewery_name,27,buckbean brewing company,empty
brewery_name,2017,chapman's brewing,hcapman''s brewing
brewery_name,56,cisco brewers,cisco brewrs
brewery_name,2293,crooked fence brewing company,empty
brewery_name,1786,cutters brewing company,cuttetrs brewing company
brewery_name,1623,daredevil brewing company,empty
brewery_name,2550,destihl brewery,empty
brewery_name,2462,firestone walker brewing company,empty
brewery_name,2661,fort point beer company,empty
brewery_name,2424,four string brewing company,four string brewing comapny
brewery_name,1399,golden road brewing,empty
brewery_name,371,great river brewery,empty
brewery_name,2314,greenbrier valley brewing company,greenbrier vballey brewing company
brewery_name,2313,greenbrier valley brewing company,empty
brewery_name,2461,grey sail brewing company,grpey sail brewing company
brewery_name,2388,hopworks urban brewery,empty
