Attribute,Index,Dirty Value,Clean Value
journal_title,103,null***,nan
journal_title,289,los one,plos one
journal_title,487,physioherapy,physiotherapy
journal_title,493,knee surgery sports traumatology arthroscopy : official journal o the esska,knee surgery sports traumatology arthroscopy : official journal of the esska
journal_title,590,rinshyo byori,rinsho byori
journal_issn,19,jan-68,68-jan
journal_issn,86,9790000000000,9788480000000
journal_issn,132,feb-37,37-feb
journal_issn,149,0035-9157 (print) 0035-9157,0017-5749
journal_issn,210,0197-4598,1097-4598
journal_issn,236,jan-47,47-jan
journal_issn,278,016-5085,0016-5085
journal_issn,348,1463-1318,1462-8910
journal_issn,392,feb-62,62-feb
journal_issn,404,unll,nan
journal_issn,435,feb-65,65-feb
journal_issn,508,nov-53,53-nov
journal_issn,643,1525-1446,0737-1209
journal_issn,644,1524-4539,22-sep
journal_issn,645,jan-55,55-jan
journal_issn,659,1524-4628,0039-2499
journal_issn,691,sep-60,60-sep
journal_issn,747,mar-67,67-may
journal_issn,822,1930-739x,1930-7381
journal_issn,828,1532-5415,14-feb
journal_issn,849,mar-67,67-may
journal_issn,850,nujll,nan
journal_issn,855,1423-0356,0025-7931
journal_issn,858,22z-sep,22-sep
journal_issn,892,03635-023,0363-5023
journal_issn,894,1399-3003,0903-1936
journal_issn,915,1099-1611,1057-9249
journal_issn,984,feb-65,65-feb
journal_issn,991,feb-65,65-feb
