Attribute,Index,Dirty Value,Clean Value
surname,102,waldherr,weener
surname,215,haining,wolin
surname,232,haining,wolin
surname,636,rayne,senator
surname,794,waldherr,weener
surname,1163,haining,wolin
surname,1219,haining,wolin
surname,1245,waldherr,weener
surname,1421,waldherr,weener
surname,1539,waldherr,weener
surname,1548,waldherr,weener
surname,1830,haining,wolin
surname,1942,rayne,senator
surname,2265,rayne,senator
surname,2288,haining,wolin
surname,2391,rayne,senator
surname,2396,rayne,senator
surname,2478,waldherr,weener
surname,2662,haining,wolin
surname,2848,waldherr,weener
surname,2891,waldherr,weener
surname,3018,haining,wolin
surname,3052,rayne,senator
surname,3066,rayne,senator
surname,3306,haining,wolin
surname,3694,rayne,senator
surname,3775,waldherr,weener
surname,3871,waldherr,weener
surname,4013,haining,wolin
surname,4080,haining,wolin
surname,4307,rayne,senator
surname,4638,waldherr,weener
surname,4708,waldherr,weener
surname,4828,rayne,senator
surname,4924,rayne,senator
surname,4950,waldherr,weener
surname,5024,rayne,senator
surname,5025,rayne,senator
surname,5036,waldherr,weener
surname,5038,haining,wolin
surname,5178,haining,wolin
surname,5308,rayne,senator
surname,5343,rayne,senator
surname,5357,haining,wolin
surname,5535,haining,wolin
surname,5559,rayne,senator
surname,5643,waldherr,weener
surname,5663,waldherr,weener
surname,5970,waldherr,weener
surname,5986,haining,wolin
surname,6052,waldherr,weener
surname,6079,waldherr,weener
surname,6182,rayne,senator
surname,6327,haining,wolin
surname,6333,rayne,senator
surname,6451,waldherr,weener
surname,6485,waldherr,weener
surname,6492,haining,wolin
surname,6497,waldherr,weener
surname,6555,rayne,senator
surname,6556,haining,wolin
surname,6870,rayne,senator
surname,6935,rayne,senator
surname,6986,haining,wolin
surname,7041,waldherr,weener
surname,7207,rayne,senator
surname,7257,waldherr,weener
surname,7671,haining,wolin
surname,7851,waldherr,weener
surname,7912,waldherr,weener
surname,8137,waldherr,weener
surname,8240,waldherr,weener
surname,8422,haining,wolin
surname,8700,haining,wolin
surname,8762,waldherr,weener
surname,8894,haining,wolin
surname,8914,waldherr,weener
surname,8973,waldherr,weener
surname,9154,rayne,senator
surname,9162,waldherr,weener
surname,9381,rayne,senator
surname,9593,rayne,senator
surname,9694,waldherr,weener
surname,9727,rayne,senator
surname,9871,rayne,senator
surname,9907,waldherr,weener
surname,9914,haining,wolin
surname,9917,haining,wolin
surname,10071,waldherr,weener
surname,10104,haining,wolin
surname,10275,waldherr,weener
surname,10327,waldherr,weener
surname,10463,rayne,senator
surname,10512,waldherr,weener
surname,10526,rayne,senator
surname,10928,haining,wolin
surname,11037,haining,wolin
surname,11039,haining,wolin
surname,11068,waldherr,weener
surname,11258,haining,wolin
surname,11435,rayne,senator
surname,11617,rayne,senator
surname,11850,waldherr,weener
surname,11879,waldherr,weener
surname,12006,rayne,senator
surname,12057,waldherr,weener
surname,12343,rayne,senator
surname,12589,rayne,senator
surname,12640,waldherr,weener
surname,12741,waldherr,weener
surname,12860,rayne,senator
surname,12889,rayne,senator
surname,13159,waldherr,weener
surname,13306,haining,wolin
surname,13337,waldherr,weener
surname,13462,rayne,senator
surname,13476,rayne,senator
surname,13572,rayne,senator
surname,13799,haining,wolin
surname,13963,waldherr,weener
surname,14033,haining,wolin
surname,14348,haining,wolin
surname,14379,haining,wolin
surname,14659,haining,wolin
surname,14861,waldherr,weener
surname,14923,haining,wolin
surname,15186,haining,wolin
surname,15296,rayne,senator
surname,15593,rayne,senator
surname,15598,waldherr,weener
surname,15611,waldherr,weener
surname,15903,haining,wolin
surname,15931,waldherr,weener
surname,16104,waldherr,weener
surname,16119,rayne,senator
surname,16125,rayne,senator
surname,16158,waldherr,weener
surname,16656,rayne,senator
surname,16715,waldherr,weener
surname,16904,waldherr,weener
surname,16906,rayne,senator
surname,16940,rayne,senator
surname,17003,haining,wolin
surname,17319,rayne,senator
surname,17502,rayne,senator
surname,17554,waldherr,weener
surname,17686,waldherr,weener
surname,17764,waldherr,weener
surname,17873,haining,wolin
surname,18388,waldherr,weener
surname,18431,haining,wolin
surname,18551,haining,wolin
surname,18803,haining,wolin
surname,18862,rayne,senator
surname,18934,haining,wolin
surname,19009,waldherr,weener
surname,19491,waldherr,weener
surname,19572,waldherr,weener
surname,19589,waldherr,weener
surname,19591,rayne,senator
surname,19820,waldherr,weener
surname,20089,haining,wolin
surname,20119,rayne,senator
surname,20261,waldherr,weener
