Attribute,Index,Dirty Value,Cleaned Value
gender,153,nan,m
gender,199,nan,m
gender,359,nan,m
gender,439,nan,m
gender,791,nan,f
gender,1504,nan,m
gender,1514,nan,f
gender,2115,nan,m
gender,2195,nan,m
gender,2880,nan,f
gender,3105,nan,m
gender,3186,nan,m
gender,3391,nan,m
gender,3447,nan,f
gender,3571,nan,f
gender,3738,nan,m
gender,3905,nan,m
gender,4114,nan,m
gender,4231,nan,m
gender,4314,nan,m
gender,4489,nan,f
gender,4841,nan,f
gender,4862,nan,m
gender,4896,nan,m
gender,5261,nan,m
gender,5323,nan,f
gender,5328,nan,f
gender,5670,nan,m
gender,5756,nan,f
gender,5772,nan,f
gender,5855,nan,m
gender,5867,nan,f
gender,6054,nan,f
gender,6496,nan,m
gender,6658,nan,m
gender,6822,nan,f
gender,6925,nan,m
gender,7047,nan,f
gender,7056,nan,f
gender,7342,nan,m
gender,7345,nan,f
gender,7494,nan,m
gender,7836,nan,m
gender,7926,nan,m
gender,8047,nan,m
gender,8130,nan,f
gender,8178,nan,f
gender,8193,nan,f
gender,8531,nan,m
gender,8754,nan,m
gender,8818,nan,f
gender,9016,nan,f
gender,9023,nan,f
gender,9038,nan,f
gender,9605,nan,m
gender,9630,nan,m
gender,9868,nan,m
gender,10131,nan,f
gender,10169,nan,m
gender,10305,nan,f
gender,10474,nan,m
gender,10578,nan,m
gender,11069,nan,m
gender,11119,nan,f
gender,11146,nan,f
gender,11429,nan,m
gender,11501,nan,f
gender,11515,nan,f
gender,11790,nan,m
gender,11865,nan,m
gender,12155,nan,f
gender,12335,nan,m
gender,12622,nan,m
gender,12867,nan,f
gender,13051,nan,f
gender,13264,nan,m
gender,13285,nan,m
gender,13365,nan,m
gender,13546,nan,m
gender,13750,nan,m
gender,13891,nan,f
gender,13953,nan,f
gender,14433,nan,m
gender,14444,nan,f
gender,14539,nan,f
gender,14938,nan,m
gender,15004,nan,f
gender,15055,nan,m
gender,15938,nan,f
gender,15969,nan,f
gender,16068,nan,f
gender,16113,nan,f
gender,16922,nan,m
gender,16938,nan,m
gender,17248,nan,f
gender,17383,nan,m
gender,17790,nan,m
gender,18058,nan,f
gender,18108,nan,m
gender,18420,nan,f
gender,18515,nan,m
gender,18575,nan,f
gender,18773,nan,m
gender,18782,nan,f
gender,18969,nan,f
gender,19089,nan,f
gender,19368,nan,m
gender,19503,nan,f
gender,19569,nan,m
gender,19676,nan,f
gender,19697,nan,f
city,116,nan,valley view
city,308,nan,agawam
city,778,nan,georgetown
city,1003,nan,madison
city,1065,nan,colts neck
city,1186,nan,nassau
city,1438,nan,dysart
city,1594,nan,garland
city,1639,nan,woodmere
city,1740,nan,north waterford
city,2055,nan,newport center
city,2485,nan,west kingston
city,3642,nan,fort george g meade
city,3759,nan,ensenada
city,3760,nan,newark
city,4008,nan,pawlet
city,4114,nan,troxelville
city,4880,nan,foster
city,4898,nan,groton
city,5750,nan,wardsboro
city,6321,nan,pricedale
city,7112,nan,west point
city,7410,nan,ithaca
city,7515,nan,south woodstock
city,7649,nan,hopedale
city,8151,nan,suncook
city,8329,nan,cranston
city,8352,nan,endicott
city,8398,nan,poultney
city,8915,nan,churchvillke
city,8933,nan,washington
city,10043,nan,princeton
city,11013,nan,ponce
city,11097,nan,dagsboro
city,11192,nan,clayvilel
city,11264,nan,oxford
city,11888,nan,washington
city,12358,nan,belgrade lakes
city,13348,nan,farmington
city,13492,nan,eckhart mines
city,14305,nan,adamsville
city,14987,nan,hyattsville
city,15244,nan,wells
city,15813,nan,ashley falls
city,16167,nan,gales ferry
city,16774,nan,dover
city,16937,nan,newark
city,16938,nan,north providence
city,17259,nan,lebanon
city,17501,nan,pittsburgh
city,17628,nan,witmer
city,18015,nan,andrews air force base
city,18071,nan,oakdale
city,18159,nan,peru
city,18318,nan,wilmington
city,18379,nan,juana diaz
city,18778,nan,gouverneur
city,19372,nan,warwick
city,19940,nan,kennebunkport
state,463,nan,gnj
state,624,nan,bpr
state,827,nan,bpr
state,1022,nan,bpr
state,1046,nan,yn
state,1402,nan,rma
state,1740,nan,ar
state,2008,nan,rct
state,2205,nan,qct
state,2585,nan,yn
state,2587,nan,bpr
state,2815,nan,bpr
state,2825,nan,rma
state,2883,nan,dje
state,2945,nan,pua
state,3572,nan,tv
state,4489,nan,sny
state,4859,nan,ar
state,5110,nan,tv
state,5111,nan,tv
state,5209,nan,ar
state,5248,nan,y
state,5328,nan,lnh
state,5563,nan,bpr
state,5688,nan,ar
state,5897,nan,pua
state,5971,nan,lnh
state,6857,nan,bpr
state,6916,nan,tv
state,7118,nan,jn
state,7345,nan,dje
state,8095,nan,dcc
