Attribute,Index,Dirty Value,Cleaned Value
HospitalName,9,callahan eye foundation hospital,helen keller memorial hospital
HospitalName,91,callahan eye foundation hospital,eliza coffee memorial hospital
HospitalName,130,callahan eye foundation hospital,crenshaw community hospital
HospitalName,136,nan,crenshaw community hospital
HospitalName,142,callahan eye foundation hospital,crenshaw community hospital
HospitalName,271,callahan eye foundation hospital,shelby baptist medical center
HospitalName,291,callahan eye foundation hospital,shelby baptist medical center
HospitalName,292,callahan eye foundation hospital,shelby baptist medical center
HospitalName,580,mg h lanier memorial hospital,g h lanier memorial hospital
HospitalName,781,huntbsville hospital,huntsville hospital
HospitalName,987,nan,st vincents blount
Address1,12,300 south montgomery avenue,1300 south montgomery avenue
Address1,89,nan,205 marengo street
Address1,256,33700 highwya 43,33700 highway 43
Address1,321,301 east 18t st,301 east 18th st
Address1,359,1530 uj s highway 43,1530 u s highway 43
Address1,503,nan,400 northwood dr
Address1,874,s1256 military street south,1256 military street south
City,248,nan,thomasville
City,297,irmingham,birmingham
City,394,nan,prattville
City,729,dcullman,cullman
City,761,andalusai,andalusia
State,150,sal,al
State,311,l,al
State,354,nan,al
State,443,nan,al
State,574,zal,al
ZipCode,95,35233,36467
ZipCode,103,63467,36467
ZipCode,249,nan,36784
ZipCode,404,n36067,36067
ZipCode,421,n35150,35150
ZipCode,545,3606,36106
ZipCode,628,j36801,36801
ZipCode,793,nan,35801
CountyName,244,nan,de kalb
CountyName,282,helby,shelby
CountyName,494,nan,cherokee
CountyName,682,jeferson,jefferson
CountyName,914,eowah,etowah
PhoneNumber,44,334f7938701,3347938701
PhoneNumber,63,inf,2565938310
PhoneNumber,402,nan,3343614267
PhoneNumber,590,l3347561400,3347561400
PhoneNumber,742,nan,3342228466
PhoneNumber,772,25623589t00,2562358900
HospitalOwner,10,government - hospital idstrict or authority,government - hospital district or authority
HospitalOwner,45,nan,government - hospital district or authority
HospitalOwner,207,nan,voluntary non-profit - private
HospitalOwner,226,voluntar non-profit - church,voluntary non-profit - church
HospitalOwner,480,government -hospital district or authority,government - hospital district or authority
HospitalOwner,902,voulntary non-profit - other,voluntary non-profit - other
EmergencyService,23,nan,yes
EmergencyService,309,ys,yes
EmergencyService,356,ys,yes
EmergencyService,579,ymes,yes
EmergencyService,896,nan,yes
MeasureName,398,nan,heart attack patients given pci within 90 minutes of arrival
MeasureName,500,nan,heart failure patients given an evaluation of left ventricular systolic (lvs) function
Stateavg,302,nan,al_hf-1
Stateavg,541,nan,al_scip-vte-2
