Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: ProviderNumber, MSE: nan, Jaccard: 0.0
Attribute: HospitalName, MSE: nan, Jaccard: 0.06491071428571438
Attribute: Address1, MSE: nan, Jaccard: 0.0
Attribute: Address2, MSE: nan, Jaccard: 0.0
Attribute: Address3, MSE: nan, Jaccard: 0.0
Attribute: City, MSE: nan, Jaccard: 0.0
Attribute: State, MSE: nan, Jaccard: 0.025509683995922572
Attribute: ZipCode, MSE: nan, Jaccard: 0.022666666666666613
Attribute: CountyName, MSE: nan, Jaccard: 0.0
Attribute: PhoneNumber, MSE: nan, Jaccard: 0.022608695652173938
Attribute: HospitalType, MSE: nan, Jaccard: 0.0
Attribute: HospitalOwner, MSE: nan, Jaccard: 0.11165577342047928
Attribute: EmergencyService, MSE: nan, Jaccard: 0.33372319688109153
Attribute: Condition, MSE: nan, Jaccard: 0.5019164285286065
Attribute: MeasureCode, MSE: nan, Jaccard: 0.0
Attribute: MeasureName, MSE: nan, Jaccard: 0.13127786413148257
检查你指定的属性 Score 是否为数值型！
Attribute: Score, MSE: nan, Jaccard: 0.0
Attribute: Sample, MSE: nan, Jaccard: 0.0
Attribute: Stateavg, MSE: nan, Jaccard: 0.06030668677727502
加权混合距离: 0.03186439275848531
