Attribute,Index,Dirty Value,Cleaned Value
journal_title,49,thejournal of clinical psychiatry,the journal of clinical psychiatry
journal_title,309,ygut,gut
journal_title,348,colorectaldisease : the official journal of the association of coloproctology of great britain and ireland,colorectal disease : the official journal of the association of coloproctology of great britain and ireland
journal_title,487,physigotherapy,physiotherapy
journal_title,532,science (newb york n.y.),science (new york n.y.)
journal_title,551,journal of stroke and cerebrovascular diseases : the official journal of national sroke association,journal of stroke and cerebrovascular diseases : the official journal of national stroke association
journal_title,575,tumour biology : the journal of the international society for oncodevelopmental biology and emdicine,tumour biology : the journal of the international society for oncodevelopmental biology and medicine
journal_title,664,plos pone,plos one
journal_title,705,biomed research interntional,biomed research international
journal_title,746,circuulation,circulation
journal_title,770,plos ogne,plos one
journal_title,773,journal of the nationla cancer institute,journal of the national cancer institute
journal_title,792,journal of cardiovascular medicinde (hagerstown md.),journal of cardiovascular medicine (hagerstown md.)
journal_title,801,journal of he national cancer institute,journal of the national cancer institute
journal_title,822,obesity (silver sprisng md.),obesity (silver spring md.)
journal_title,849,nn rheum dis,ann rheum dis
journal_title,858,circlation,circulation
journal_title,889,lpos one,plos one
journal_title,894,the european rejspiratory journal,the european respiratory journal
journal_title,910,cancre,cancer
journal_title,925,europwean journal of anaesthesiology,european journal of anaesthesiology
journal_title,932,journal of clinical oncology : officiacl journal of the american society of clinical oncology,journal of clinical oncology : official journal of the american society of clinical oncology
journal_title,954,international journal of obesity (2005)***,international journal of obesity (2005)
journal_title,980,endocrnology,endocrinology
journal_title,984,am j clin ntur,am j clin nutr
journal_title,991,am j clin nuwtr,am j clin nutr
journal_issn,4,empty,0035-9157 (print) 0035-9157
journal_issn,6,empty,0035-9157 (print) 0035-9157
journal_issn,8,empty,0035-9157 (print) 0035-9157
journal_issn,9,1385-4046,0035-9157 (print) 0035-9157
journal_issn,10,empty,0035-9157 (print) 0035-9157
journal_issn,11,1361-9209,0035-9157 (print) 0035-9157
journal_issn,14,1547-5271,0035-9157 (print) 0035-9157
journal_issn,15,empty,0035-9157 (print) 0035-9157
journal_issn,16,0007-0963,0035-9157 (print) 0035-9157
journal_issn,18,1469-493x,0035-9157 (print) 0035-9157
journal_issn,19,jan-68,0035-9157 (print) 0035-9157
journal_issn,22,empty,0035-9157 (print) 0035-9157
