Attribute,Index,Dirty Value,Cleaned Value,Clean Value
birthyear,4494,nan,190,1990
birthplace,4195,nan,le,el
position,72,nan,forward,defender
position,139,goalkeeper,midfield,goalkeeper
position,206,nan,midfield,goalkeeper
position,220,nan,midfield,forward
position,244,goalkeeper,midfield,goalkeeper
position,253,goalkeeper,midfield,goalkeeper
position,271,nan,defender,midfield
position,338,nan,defender,midfield
position,378,nan,defender,midfield
position,534,forward,midfield,forward
position,579,goakleeper,defender,goalkeeper
position,671,florward,midfield,forward
position,689,goalkeeper,midfield,goalkeeper
position,721,defender,goalkeeper,defender
position,748,defendser,forward,defender
position,755,defender,goalkeeper,defender
position,998,nan,goalkeeper,defender
position,1043,nan,defender,midfield
position,1097,nan,midfield,forward
position,1115,goalkeeper,midfield,goalkeeper
position,1139,nan,midfield,defender
position,1184,goalkeeper,midfield,goalkeeper
position,1319,midfield,defender,midfield
position,1375,nan,goalkeeper,midfield
position,1388,forwtard,defender,forward
position,1493,ogalkeeper,midfield,goalkeeper
position,1617,forward,midfield,forward
position,1709,nan,midfield,goalkeeper
position,1744,midfield,defender,midfield
position,1760,nan,midfield,forward
position,1872,midfield,defender,midfield
position,1887,goalkeeper,midfield,goalkeeper
position,1898,forward,midfield,forward
position,2043,idfield,defender,midfield
position,2065,goalkeeper,midfield,goalkeeper
position,2172,nan,defender,midfield
position,2216,forward,midfield,forward
position,2277,nan,defender,midfield
position,2307,goalkeeper,midfield,goalkeeper
position,2361,forward,midfield,forward
position,2391,defenedr,forward,defender
position,2396,denfender,forward,defender
position,2450,nan,forward,defender
position,2456,nan,midfield,goalkeeper
position,2624,goalkeeper,midfield,goalkeeper
position,2692,defenedr,goalkeeper,defender
position,2717,nan,defender,midfield
position,2742,nan,goalkeeper,defender
position,2774,goalkeeper,midfield,goalkeeper
position,2790,goalkeeper,midfield,goalkeeper
position,2812,dfeender,goalkeeper,defender
position,2837,forward,midfield,forward
position,2844,midfield,defender,midfield
position,2878,defenedr,midfield,defender
position,2888,nan,midfield,forward
position,2952,goalkeeper,midfield,goalkeeper
position,3043,deefnder,goalkeeper,defender
position,3052,defenedr,forward,defender
position,3104,goalkeeper,midfield,goalkeeper
position,3116,duefender,goalkeeper,defender
position,3118,nan,midfield,goalkeeper
position,3141,goalkeeper,midfield,goalkeeper
position,3143,midfield,defender,midfield
position,3288,nan,defender,forward
position,3292,defender,goalkeeper,defender
position,3299,nan,midfield,forward
position,3377,goalkeeper,midfield,goalkeeper
position,3395,forward,midfield,forward
position,3433,mifdield,defender,midfield
position,3478,foward,defender,forward
position,3564,nan,midfield,forward
position,3586,midhfield,defender,midfield
position,3592,forward,midfield,forward
position,3625,goalkeepekr,midfield,goalkeeper
position,3779,defendger,goalkeeper,defender
position,3839,midfiedl,defender,midfield
position,3869,goalkeepelr,defender,goalkeeper
position,3886,forward,midfield,forward
position,3902,forwrd,goalkeeper,forward
position,3921,goalkeeper,midfield,goalkeeper
position,3922,orward,midfield,forward
position,4110,defender,goalkeeper,defender
position,4112,nan,midfield,defender
position,4159,defendesr,goalkeeper,defender
position,4173,oalkeeper,defender,goalkeeper
position,4248,deefnder,goalkeeper,defender
position,4279,forard,goalkeeper,forward
position,4368,nan,midfield,forward
position,4395,forward,midfield,forward
position,4401,forward,midfield,forward
position,4615,dfeender,goalkeeper,defender
position,4683,forward,midfield,forward
position,4795,defender,goalkeeper,defender
position,4822,goalkeeper,midfield,goalkeeper
position,4834,goalkeeper,midfield,goalkeeper
position,4861,forward,midfield,forward
position,4935,forward,midfield,forward
position,4961,nan,midfield,defender
team,1874,nan,delfino_pescara_1936,juventus
team,2438,nan,west_ham_united_f.c.,vfl_wolfsburg
stadium,139,nan,stadio_olimpico,allianz_arena_olympic_stadium_munich
stadium,714,nan,stadio_olimpico,allianz_arena_olympic_stadium_munich
stadium,1326,nan,stadio_olimpico,allianz_arena_olympic_stadium_munich
stadium,1591,nan,king_power_stadium,estadio_da_luz
stadium,3363,nan,king_power_stadium,estadio_da_luz
