Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: ProviderNumber, MSE: nan, Jaccard: 0.09887021475256774
Attribute: HospitalName, MSE: nan, Jaccard: 0.3713298444831714
Attribute: Address1, MSE: nan, Jaccard: 0.0
Attribute: Address2, MSE: nan, Jaccard: nan
Attribute: Address3, MSE: nan, Jaccard: nan
Attribute: City, MSE: nan, Jaccard: 0.1241108038613814
Attribute: State, MSE: nan, Jaccard: 0.6678607983623337
Attribute: ZipCode, MSE: nan, Jaccard: 0.2016623504747811
Attribute: CountyName, MSE: nan, Jaccard: 0.008910728910729082
Attribute: PhoneNumber, MSE: nan, Jaccard: 0.06240628166160089
Attribute: HospitalType, MSE: nan, Jaccard: 0.0
Attribute: HospitalOwner, MSE: nan, Jaccard: 0.2869478262642996
Attribute: EmergencyService, MSE: nan, Jaccard: 0.024173975729905095
Attribute: Condition, MSE: nan, Jaccard: 0.0
Attribute: MeasureCode, MSE: nan, Jaccard: 0.16399597454596726
Attribute: MeasureName, MSE: nan, Jaccard: 0.0
检查你指定的属性 Score 是否为数值型！
Attribute: Score, MSE: nan, Jaccard: 0.0
Attribute: Sample, MSE: nan, Jaccard: 0.0
Attribute: Stateavg, MSE: nan, Jaccard: 0.4271864619445652
加权混合距离: 0.06770709058309173
