Attribute,Index,Dirty Value,Clean Value
journal_title,49,the journal o clinical psychiatry,the journal of clinical psychiatry
journal_title,422,journal yof dental research,journal of dental research
journal_title,479,the intrenational journal of developmental biology,the international journal of developmental biology
journal_title,654,rstroke; a journal of cerebral circulation,stroke; a journal of cerebral circulation
journal_title,705,biomed research internaional,biomed research international
journal_title,849,ann reum dis,ann rheum dis
journal_title,910,acncer,cancer
journal_title,916,bioelectroamgnetics,bioelectromagnetics
journal_title,959,annals of iynternal medicine,annals of internal medicine
journal_issn,23,1432-86x,1432-086x
journal_issn,128,empty,1840-0132 1840-2445 (electronic)
journal_issn,234,0002-9378 (print)x 0002-9378,0002-9378 (print) 0002-9378
journal_issn,465,11j78-7090,1178-7090
journal_issn,567,empty,1474-547x
journal_issn,684,empty,0019-9567
journal_issn,798,0363-503,0363-5023
journal_issn,868,1432z-0843,1432-0843
