Attribute,Index,Clean Value,Dirty Value
journal_title,49,the journal of clinical psychiatry,the journal o clinical psychiatry
journal_title,102,cognitive processing,empty
journal_title,296,tumour biology : the journal of the international society for oncodevelopmental biology and medicine,tumour biolosgy : the journal of the international society for oncodevelopmental biology and medicine
journal_title,422,journal of dental research,journal yof dental research
journal_title,431,nederlands tijdschrift voor fysiotherapie,empty
journal_title,479,the international journal of developmental biology,the intrenational journal of developmental biology
journal_title,523,cochrane database syst. rev.,cochrae database syst. rev.
journal_title,633,onkologie,empty
journal_title,654,stroke; a journal of cerebral circulation,rstroke; a journal of cerebral circulation
journal_title,682,basic and clinical pharmacology and toxicology,basic and clinical hparmacology and toxicology
journal_title,705,biomed research international,biomed research internaional
journal_title,849,ann rheum dis,ann reum dis
journal_title,900,clinical infectious diseases : an official publication of the infectious diseases society of america,empty
journal_title,910,cancer,acncer
journal_title,916,bioelectromagnetics,bioelectroamgnetics
journal_title,959,annals of internal medicine,annals of iynternal medicine
journal_title,990,acta radiologica (stockholm sweden : 1987),empty
journal_issn,23,1432-086x,1432-86x
journal_issn,128,1840-0132 1840-2445 (electronic),empty
journal_issn,129,1051-0443,0035-9157 (print) 0035-9157
journal_issn,130,-7518,0035-9157 (print) 0035-9157
journal_issn,234,0002-9378 (print) 0002-9378,0002-9378 (print)x 0002-9378
journal_issn,298,0300-8878,empty
journal_issn,315,empty,nuull
journal_issn,465,1178-7090,11j78-7090
journal_issn,527,0962-7480,0962-480
journal_issn,567,1474-547x,empty
journal_issn,625,empty,nnull
journal_issn,684,0019-9567,empty
journal_issn,798,0363-5023,0363-503
journal_issn,808,1467-1107,1467-1j107
journal_issn,868,1432-0843,1432z-0843
journal_issn,889,1932-6203,1932-6230
journal_issn,970,empty,nhull
journal_issn,991,feb-65,efb-65
