Attribute,Index,Clean Value,Dirty Value
surname,190,kubicar,nan
surname,224,aigrain,agirain
surname,226,aigrain,aigraain
surname,243,aigrain,iagrain
surname,267,aigrain,awigrain
surname,362,aigrain,igrain
surname,413,wolin,nan
surname,446,aigrain,aigrani
surname,632,aigrain,iagrain
surname,665,aigrain,igrain
surname,814,aigrain,aigrani
surname,865,kehrer,nan
surname,997,aigrain,aigrani
surname,1076,roeseler,nroeseler
surname,1088,aigrain,aigarin
surname,1125,handschuh,handshcuh
surname,1191,aigrain,aigrvain
surname,1308,spehner,sphener
surname,1316,molzberger,mlozberger
surname,1333,aigrain,aigrin
surname,1363,aigrain,aiglrain
surname,1468,aigrain,aigrani
surname,1502,aigrain,aigain
surname,1734,aigrain,kaigrain
surname,1767,gnutzmann,gnutzann
surname,1798,aigrain,igrain
surname,1865,aigrain,aigrani
surname,1953,aigrain,aigrainn
surname,2031,aigrain,airgain
surname,2064,aigrain,aigrsain
surname,2069,gove,gve
surname,2074,strohmeir,nan
surname,2084,aigrain,aicgrain
surname,2231,aigrain,yaigrain
surname,2380,aigrain,aigramin
surname,2388,aigrain,aigran
surname,2395,lesperance,nan
surname,2410,aigrain,airgrain
surname,2500,aigrain,maigrain
surname,2515,aigrain,aigarin
surname,2529,aigrain,aigran
surname,2595,aigrain,airain
surname,2744,aigrain,aiqgrain
surname,2818,specker,spcker
surname,2824,aigrain,aigrarin
surname,2842,aigrain,agirain
surname,2862,kakuta,nan
surname,3111,aigrain,igrain
surname,3309,aigrain,iagrain
surname,3406,aigrain,aigain
surname,3427,aigrain,aigrainn
surname,3435,aigrain,airain
surname,3437,llewellyn,nan
surname,3453,aigrain,aigrian
surname,3462,aigrain,aiugrain
surname,3464,aigrain,igrain
surname,3499,aigrain,airgain
surname,3690,dighe,nan
surname,3748,buttyan,buttyan***
surname,3821,cun,cnu
surname,3938,aigrain,airain
surname,3955,aigrain,agrain
surname,4053,aigrain,yaigrain
surname,4123,aigrain,iagrain
surname,4158,kraetzl,rkaetzl
surname,4400,favre,nan
surname,4417,aigrain,aigain
surname,4438,aigrain,xaigrain
surname,4448,aigrain,aigraifn
surname,4477,aigrain,aigran
surname,4691,valette,nan
surname,4693,aigrain,aigraikn
surname,4706,godo,nan
surname,4770,sittig,sitttig
surname,4844,aigrain,airain
surname,4901,aigrain,agrain
surname,4983,aigrain,aiglrain
birthyear,47,1991,199i1
birthyear,86,1980,980
birthyear,449,1994,19f94
birthyear,505,1976,1h976
birthyear,643,1993,193
birthyear,705,1984,194
birthyear,785,1979,199
birthyear,1473,1989,989
birthyear,1572,1990,199n0
birthyear,1664,1993,nan
birthyear,1715,1986,e1986
birthyear,1780,1991,1991***
birthyear,1997,1984,1948
birthyear,2286,1979,1997
birthyear,2337,1997,nan
birthyear,2521,1987,nan
birthyear,2544,1984,nan
birthyear,2716,1997,197
birthyear,2830,1989,nan
birthyear,3274,1995,nan
birthyear,3286,1989,nan
birthyear,3350,1989,nan
birthyear,3620,1978,nan
birthyear,3651,1983,nan
birthyear,4096,1979,199
birthyear,4101,1981,981
birthyear,4180,1984,nan
birthyear,4326,1980,980
birthyear,4618,1975,1795
birthplace,156,kiev,keiv
birthplace,414,des,zdes
birthplace,515,salvador,salvaor
birthplace,554,copenhagen,nan
birthplace,1326,key,ekey
birthplace,1422,memphis,mmphis
birthplace,1687,chattanooga,chattyanooga
birthplace,2192,wilkes,nan
birthplace,2293,albuquerque,nan
birthplace,2372,frankfurt,frankfrt
birthplace,2580,sun,sujn
birthplace,2740,santiago,sanntiago
birthplace,2769,gainesville,nan
birthplace,3096,amarillo,nan
birthplace,3236,bucharest,nan
birthplace,3479,myrtle,nan
birthplace,3762,zihuatenejo,zihuatenecjo
birthplace,3924,mobile,moible
birthplace,4263,worcester,nan
birthplace,4618,buffalo,uffalo
birthplace,4626,des,nan
birthplace,4916,louisville,nan
position,40,goalkeeper,nan
position,104,forward,gforward
position,170,forward,forwaard
position,388,midfield,nan
position,456,goalkeeper,goalkeper
position,552,midfield,nan
position,627,forward,fotrward
position,755,defender,nan
position,1942,defender,defedner
position,2030,goalkeeper,nan
position,2060,defender,defeder
position,2089,midfield,nan
position,2265,defender,defendehr
position,2271,midfield,nan
position,2305,midfield,nan
position,2391,defender,dfender
position,2396,defender,edfender
position,2544,goalkeeper,golakeeper
position,2619,defender,defendre
position,2739,forward,nan
position,2882,forward,forwadr
position,3052,defender,efender
position,3066,defender,drefender
position,3184,midfield,nan
position,3224,midfield,nan
position,3245,midfield,midfiefld
position,3419,forward,frward
position,3555,midfield,midfied
position,3694,defender,derfender
position,3725,defender,nan
position,3755,midfield,midfeld
position,3883,midfield,midfeild
position,3902,forward,fokrward
position,3966,defender,defener
position,4036,defender,nan
position,4068,forward,nan
position,4193,midfield,nan
position,4208,forward,xforward
position,4270,defender,defnder
position,4307,defender,dlefender
position,4535,defender,efender
position,4738,goalkeeper,nan
position,4794,defender,defendesr
position,4828,defender,defenedr
position,4924,defender,defenoder
team,30,acf_fiorentina,nan
team,69,fk_partizan,nan
team,203,fc_anzhi_makhachkala,fc_dinamo_bucuresti
team,209,juventus,nan
team,210,acf_fiorentina,fc_dinamo_bucuresti
team,276,acf_fiorentina,fc_dinamo_bucuresti
team,324,fc_anzhi_makhachkala,fc_dinamo_bucuresti
team,342,acf_fiorentina,nan
team,347,fc_anzhi_makhachkala,fc_dinamo_bucuresti
team,367,royal_antwerp_f.c.,nan
team,371,acf_fiorentina,fc_dinamo_bucuresti
team,386,acf_fiorentina,fc_dinamo_bucuresti
team,392,acf_fiorentina,fc_dinamo_bucuresti
team,394,acf_fiorentina,fc_dinamo_bucuresti
team,407,acf_fiorentina,fc_dinamo_bucuresti
team,415,acf_fiorentina,fc_dinamo_bucuresti
team,490,p.a.o.k_fc,p..ao.k_fc
team,491,acf_fiorentina,fc_dinamo_bucuresti
team,533,fc_anzhi_makhachkala,fc_dinamo_bucuresti
team,565,acf_fiorentina,fc_dinamo_bucuresti
team,567,acf_fiorentina,fc_dinamo_bucuresti
team,590,fc_anzhi_makhachkala,fc_dinamo_bucuresti
team,670,fc_anzhi_makhachkala,fc_dinamo_bucuresti
team,707,acf_fiorentina,fc_dinamo_bucuresti
team,716,fc_anzhi_makhachkala,fc_alnzhi_makhachkala
team,745,acf_fiorentina,fc_dinamo_bucuresti
team,783,fc_anzhi_makhachkala,fc_dinamo_bucuresti
team,788,fc_anzhi_makhachkala,fc_dinamo_bucuresti
team,825,fc_anzhi_makhachkala,fc_dinamo_bucuresti
team,826,acf_fiorentina,fc_dinamo_bucuresti
team,879,acf_fiorentina,fc_dinamo_bucuresti
team,901,acf_fiorentina,fc_dinamo_bucuresti
team,910,acf_fiorentina,fc_dinamo_bucuresti
team,996,fc_anzhi_makhachkala,fc_dinamo_bucuresti
