Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.0
Attribute: surname, MSE: nan, Jaccard: 0.13607846464989326
Attribute: birthyear, MSE: nan, Jaccard: 0.3162658083688977
Attribute: birthplace, MSE: nan, Jaccard: 0.0
Attribute: position, MSE: nan, Jaccard: 0.7660188890201233
Attribute: team, MSE: nan, Jaccard: 0.23613819733201746
Attribute: city, MSE: nan, Jaccard: 0.0
Attribute: stadium, MSE: nan, Jaccard: 0.6571843496249739
Attribute: season, MSE: nan, Jaccard: 0.0
Attribute: manager, MSE: nan, Jaccard: 0.0
加权混合距离: 0.09598571404526844
