Attribute,Index,Clean Value,Dirty Value
journal_title,16,British Journal of Dermatology. ,British Journal of Dermatoogy. 
journal_title,35,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,empty
journal_title,49,The Journal of clinical psychiatry,The Journal of clinical psychxiatry
journal_title,54,Journal of science and medicine in sport / Sports Medicine Australia,Journal of scienche and medicine in sport / Sports Medicine Australia
journal_title,57,Journal of clinical anesthesia,Journal of clinica lanesthesia
journal_title,130,Curr. Vasc. Pharmacol.,Curr. Vasc. Parmacol.
journal_title,163,empty,NLUL
journal_title,177,Ann N Y Acad Sci,Ann pN Y Acad Sci
journal_title,181,Haematologica,empty
journal_title,187,Radiotherapy and Oncology,Radhiotherapy and Oncology
journal_title,212,International archives of occupational and environmental health,International archives of occupationaland environmental health
journal_title,224,Int J Obes (Lond),empty
journal_title,268,Journal of Sexual Medicine,Jornal of Sexual Medicine
journal_title,289,PLoS One,PLoSOne
journal_title,320,Cardiology in the young,Cardiloogy in the young
journal_title,321,Urban Studies (Routledge),empty
journal_title,352,East African Medical Journal,East African Medicalt Journal
journal_title,372,Annals of internal medicine,empty
journal_title,398,Anesthesia And Analgesia,Anestehsia And Analgesia
journal_title,419,Clinical cardiology,Clinical cardiolgy
journal_title,428,Anadolu kardiyoloji dergisi : AKD = the Anatolian journal of cardiology,empty
journal_title,444,Italian Journal of Psychopathology,Italian Jornal of Psychopathology
journal_title,447,Frontiers in human neuroscience,Frontiers in human nuroscience
journal_title,469,Surg. Endosc. Interv. Tech.,Sugr. Endosc. Interv. Tech.
journal_title,476,Physics in medicine and biology,Physics in medicine and biloogy
journal_title,487,Physiotherapy,Physiothherapy
journal_title,497,Proceedings of the Asme Pressure Vessels and Piping Conference 2010 Vol 7,empty
journal_title,525,The Journal of biological chemistry,empty
journal_title,532,Science (New York N.Y.),Science (New Yor N.Y.)
journal_title,547,empty,NLUL
journal_title,551,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,Journal of stroke andd cerebrovascular diseases : the official journal of National Stroke Association
journal_title,575,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tumour biology : the journal oft he International Society for Oncodevelopmental Biology and Medicine
journal_title,584,Journal of Sexual Medicine,empty
journal_title,596,J Orthop Sci,JO rthop Sci
journal_title,615,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,empty
journal_title,643,Public health nursing (Boston Mass.),empty
journal_title,657,Nephrology dialysis transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association,Nephrology dialysis transplantation : official publication of the Eurtopean Dialysis and Transplant Association - European Renal Association
journal_title,664,PLoS One,PLoS bOne
journal_title,679,empty,NLUL
journal_title,705,BioMed research international,BioMed ersearch international
journal_title,712,empty,NULL***
journal_title,740,J Hosp Infect,J Hosp Ifect
journal_title,755,Nihon Koshu Eisei Zasshi,empty
