Attribute,Index,Clean Value,Dirty Value
journal_title,103,empty,null***
journal_title,289,plos one,los one
journal_title,439,respirology,empty
journal_title,487,physiotherapy,physioherapy
journal_title,493,knee surgery sports traumatology arthroscopy : official journal of the esska,knee surgery sports traumatology arthroscopy : official journal o the esska
journal_title,590,rinsho byori,rinshyo byori
journal_title,718,microsurgery,empty
journal_issn,149,0017-5749,0035-9157 (print) 0035-9157
journal_issn,210,1097-4598,0197-4598
journal_issn,248,1982-4335,empty
journal_issn,278,0016-5085,016-5085
journal_issn,404,empty,unll
journal_issn,850,empty,nujll
journal_issn,858,22-sep,22z-sep
journal_issn,892,0363-5023,03635-023
