Attribute,Index,Dirty Value,Clean Value
surname,190,empty,kubicar
surname,224,agirain,aigrain
surname,226,aigraain,aigrain
surname,243,iagrain,aigrain
surname,267,awigrain,aigrain
surname,362,igrain,aigrain
surname,413,empty,wolin
surname,446,aigrani,aigrain
surname,632,iagrain,aigrain
surname,665,igrain,aigrain
surname,814,aigrani,aigrain
surname,865,empty,kehrer
surname,997,aigrani,aigrain
surname,1076,nroeseler,roeseler
surname,1088,aigarin,aigrain
surname,1125,handshcuh,handschuh
surname,1191,aigrvain,aigrain
surname,1308,sphener,spehner
surname,1316,mlozberger,molzberger
surname,1333,aigrin,aigrain
surname,1363,aiglrain,aigrain
surname,1468,aigrani,aigrain
surname,1502,aigain,aigrain
surname,1734,kaigrain,aigrain
surname,1767,gnutzann,gnutzmann
surname,1798,igrain,aigrain
surname,1865,aigrani,aigrain
surname,1953,aigrainn,aigrain
surname,2031,airgain,aigrain
surname,2064,aigrsain,aigrain
surname,2069,gve,gove
surname,2074,empty,strohmeir
surname,2084,aicgrain,aigrain
surname,2231,yaigrain,aigrain
surname,2380,aigramin,aigrain
surname,2388,aigran,aigrain
surname,2395,empty,lesperance
surname,2410,airgrain,aigrain
surname,2500,maigrain,aigrain
surname,2515,aigarin,aigrain
surname,2529,aigran,aigrain
surname,2595,airain,aigrain
surname,2744,aiqgrain,aigrain
surname,2818,spcker,specker
surname,2824,aigrarin,aigrain
surname,2842,agirain,aigrain
surname,2862,empty,kakuta
surname,3111,igrain,aigrain
surname,3309,iagrain,aigrain
surname,3406,aigain,aigrain
surname,3427,aigrainn,aigrain
surname,3435,airain,aigrain
surname,3437,empty,llewellyn
surname,3453,aigrian,aigrain
surname,3462,aiugrain,aigrain
surname,3464,igrain,aigrain
surname,3499,airgain,aigrain
surname,3690,empty,dighe
surname,3748,buttyan***,buttyan
surname,3821,cnu,cun
surname,3938,airain,aigrain
surname,3955,agrain,aigrain
surname,4053,yaigrain,aigrain
surname,4123,iagrain,aigrain
surname,4158,rkaetzl,kraetzl
surname,4400,empty,favre
surname,4417,aigain,aigrain
surname,4438,xaigrain,aigrain
surname,4448,aigraifn,aigrain
surname,4477,aigran,aigrain
surname,4691,empty,valette
surname,4693,aigraikn,aigrain
surname,4706,empty,godo
surname,4770,sitttig,sittig
surname,4844,airain,aigrain
surname,4901,agrain,aigrain
surname,4983,aiglrain,aigrain
surname,5026,aigraiin,aigrain
surname,5204,aigrani,aigrain
surname,5271,aigarin,aigrain
surname,5290,aigranin,aigrain
surname,5382,aigrani,aigrain
surname,5424,waigrain,aigrain
surname,5485,agrain,aigrain
surname,5536,aigarin,aigrain
surname,5648,aigerain,aigrain
surname,5764,empty,cagman
surname,5772,empty,alpuente
surname,6660,hoaqre,hoare
surname,6742,empty,balboni
surname,6825,empty,noltemeier
surname,6840,kwany,kwasny
surname,7369,empty,dingle
surname,7411,devroywe,devroye
surname,7663,empty,haining
surname,7796,empty,otillio
surname,7862,empty,musselman
surname,7870,ogyawa,ogawa
surname,8278,mccian,mccain
surname,8405,empty,rayne
surname,8735,knaulff,knauff
surname,8869,mallobrqui,mallorqui
surname,9024,empty,hofstetter
surname,9472,empty,scanlon
surname,9661,trevell,strevell
surname,9741,empty,valette
surname,9782,dihe,dighe
surname,9937,prrenel,prenel
birthyear,47,199i1,1991
birthyear,86,980,1980
birthyear,449,19f94,1994
