Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: id, MSE: nan, Jaccard: 0.0
Attribute: beer_name, MSE: nan, Jaccard: 0.018916595012897663
Attribute: style, MSE: nan, Jaccard: 0.03883495145631066
Attribute: ounces, MSE: nan, Jaccard: 0.0
Attribute: abv, MSE: nan, Jaccard: 0.0
Attribute: ibu, MSE: nan, Jaccard: 0.0
Attribute: brewery_id, MSE: nan, Jaccard: 0.056309718086640315
Attribute: brewery_name, MSE: nan, Jaccard: 0.1791024258445666
Attribute: city, MSE: nan, Jaccard: 0.07808247173885152
Attribute: state, MSE: nan, Jaccard: 0.19158041186587227
加权混合距离: 0.025583026091142682
