Attribute,Index,Clean Value,Dirty Value
article_title,134,Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow
journal_title,5,Dermatologic clinics,empty
journal_title,16,British Journal of Dermatology.,British Journal of Dermatology. 
journal_title,32,Eur. Heart J.,empty
journal_title,52,Annals of the Royal College of Surgeons of England,Annals of the Rosyal College of Surgeons of England
journal_title,73,Journal of the neurological sciences,Journal of the neurologcal sciences
journal_title,114,Industrial Robot: An International Journal,empty
journal_title,115,The Journal Of Rheumatology,empty
journal_title,134,BMJ 2006 333:939, BMJ 2006 333:939
journal_title,156,Swiss Med. Wkly,empty
journal_title,193,Learning & Leading with Technology,Learning& Leading with Technology
journal_title,195,Journal of Science & Medicine in Sport,empty
journal_title,201,The journal of headache and pain,empty
journal_title,213,Ugeskr Laeger,Umgeskr Laeger
journal_title,236,Acta cytologica,empty
journal_title,250,Am. J. Managed Care,empty
journal_title,256,Cardiology in the young,Cardiolgy in the young
journal_title,258,Journal of Epidemiology and Community Health,Journal of Epidemiology and fCommunity Health
journal_title,296,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tuumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine
journal_title,329,Expert opinion on emerging drugs,empty
journal_title,339,The hematology journal : the official journal of the European Haematology Association / EHA,rThe hematology journal : the official journal of the European Haematology Association / EHA
journal_title,350,empty,NULiL
journal_title,405,Clinical psychology review,empty
journal_title,473,Science (New York N.Y.),Sceince (New York N.Y.)
journal_title,487,Physiotherapy,Physiothkerapy
journal_title,493,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Knee surgery sports traumatology arthroscopy : offcial journal of the ESSKA
journal_title,523,Cochrane Database Syst. Rev.,Cochrae Database Syst. Rev.
journal_title,546,Rheumatology (Oxford),Rheumatology (Ofxord)
journal_title,551,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,Journal of stroke and cerebrovascular diseases : the official journal of aNtional Stroke Association
journal_title,571,Jornal brasileiro de pneumologia : publicacao oficial da Sociedade Brasileira de Pneumologia e Tisilogia,Jornal brasileiro de pneumologia : publicacao oficial da Sociedade Brasileirad e Pneumologia e Tisilogia
journal_title,605,Neuropharmacology,empty
journal_title,638,Haematologica,Haematologuica
journal_title,651,Journal of Aging & Physical Activity,empty
journal_title,664,PLoS One,PmLoS One
journal_title,705,BioMed research international,BioMed research inernational
journal_title,770,PLoS One,PLoS yOne
journal_title,808,Cardiology in the young,Cardiology in the oung
journal_title,832,CANCER,CANECR
journal_title,849,Ann Rheum Dis,Ann Rheum Ds
journal_title,855,Respiration; international review of thoracic diseases,Respiratbion; international review of thoracic diseases
journal_title,888,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Intervenztions
journal_title,889,PLoS One,PLS One
journal_title,892,J Hand Surg Am,J Hand Srg Am
journal_title,910,Cancer,empty
journal_title,915,Psycho-oncology,Psycho-oncoloigy
journal_title,926,Functional Neurology,Functional eurology
journal_title,959,Annals of internal medicine,Annals of internla medicine
journal_title,961,Journal of Rheumatology,Journal of Rheumatolgy
journal_title,976,Steroids,empty
journal_title,980,Endocrinology,Endocrinoloy
journal_issn,8,1535-4970,empty
journal_issn,19,68-Jan,Jan-68
journal_issn,49,1555-2101,j1555-2101
journal_issn,56,0098-1354,empty
journal_issn,81,0961-5423 (Print) 0961-5423,empty
journal_issn,86,9788480000000,9790000000000
