Attribute,Index,Clean Value,Cleaned Value
journal_title,103,empty,NULL***
journal_title,439,Respirology,empty
journal_title,590,Rinsho Byori,Rinshyo Byori
journal_title,718,Microsurgery,empty
journal_issn,8,1535-4970,empty
journal_issn,86,9788480000000,9790000000000
journal_issn,138,1170-7690,empty
journal_issn,149,0017-5749,0035-9157 (Print) 0035-9157
journal_issn,210,1097-4598,0197-4598
journal_issn,248,1982-4335,empty
journal_issn,265,1931-3543,empty
journal_issn,278,0016-5085,016-5085
journal_issn,310,1931-3543,empty
journal_issn,348,1462-8910,1463-1318
journal_issn,395,1098-4275,empty
journal_issn,404,empty,UNLL
journal_issn,450,1170-7690,empty
journal_issn,490,1098-4275,empty
journal_issn,643,0737-1209,1525-1446
journal_issn,644,22-Sep,1524-4539
journal_issn,659,0039-2499,1524-4628
journal_issn,741,Apr-74,74-Apr
journal_issn,747,67-May,67-Mar
journal_issn,822,1930-7381,1930-739X
journal_issn,828,14-Feb,1532-5415
journal_issn,849,67-May,67-Mar
journal_issn,850,empty,NUjLL
journal_issn,855,0025-7931,1423-0356
journal_issn,858,22-Sep,22z-Sep
journal_issn,859,1098-4275,empty
journal_issn,892,0363-5023,03635-023
journal_issn,894,0903-1936,1399-3003
journal_issn,915,1057-9249,1099-1611
journal_issn,928,1098-4275,empty
journal_issn,941,1462-2416,empty
