Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: tno, MSE: nan, Jaccard: 0.0
Attribute: fname, MSE: nan, Jaccard: 0.0021008403361344463
Attribute: lname, MSE: nan, Jaccard: 0.0
Attribute: gender, MSE: nan, Jaccard: 0.820599938781757
Attribute: areacode, MSE: nan, Jaccard: 0.045917570140959096
Attribute: phone, MSE: nan, Jaccard: 0.0
Attribute: city, MSE: nan, Jaccard: 0.035122234072294756
Attribute: state, MSE: nan, Jaccard: 0.5241319664112432
Attribute: zip, MSE: nan, Jaccard: 0.03805842323908726
Attribute: maritalstatus, MSE: nan, Jaccard: 0.3460295364725835
Attribute: haschild, MSE: nan, Jaccard: 0.3346668000133347
Attribute: salary, MSE: nan, Jaccard: 0.0
Attribute: rate, MSE: 0.0, Jaccard: 0.0
Attribute: singleexemp, MSE: nan, Jaccard: 0.4465766591817726
Attribute: marriedexemp, MSE: nan, Jaccard: 0.6131769524626667
Attribute: childexemp, MSE: nan, Jaccard: 0.5346941963704532
加权混合距离: 0.11003162110242018
