Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: ProviderNumber, MSE: nan, Jaccard: 0.07916458583125252
Attribute: HospitalName, MSE: nan, Jaccard: 0.43660081597544376
Attribute: Address1, MSE: nan, Jaccard: 0.10092187744361669
Attribute: Address2, MSE: nan, Jaccard: nan
Attribute: Address3, MSE: nan, Jaccard: nan
Attribute: City, MSE: nan, Jaccard: 0.10370435249505017
Attribute: State, MSE: nan, Jaccard: 0.5068877551020408
Attribute: ZipCode, MSE: nan, Jaccard: 0.10049705037509926
Attribute: CountyName, MSE: nan, Jaccard: 0.21935000332260612
Attribute: PhoneNumber, MSE: nan, Jaccard: 0.12272014138680809
Attribute: HospitalType, MSE: nan, Jaccard: 0.0
Attribute: HospitalOwner, MSE: nan, Jaccard: 0.2776826236005163
Attribute: EmergencyService, MSE: nan, Jaccard: 0.4173311985004101
Attribute: Condition, MSE: nan, Jaccard: 0.0
Attribute: MeasureCode, MSE: nan, Jaccard: 0.0
Attribute: MeasureName, MSE: nan, Jaccard: 0.29346405228758177
Attribute: Score, MSE: nan, Jaccard: 0.0
Attribute: Sample, MSE: nan, Jaccard: 0.0
Attribute: Stateavg, MSE: nan, Jaccard: 0.4271864619445652
º”»®ªÏ∫œæ‡¿Î: 0.08570863661847196
