Attribute,Index,Dirty Value,Cleaned Value
ProviderNumber,9,10019,10018
ProviderNumber,11,10019,10018
ProviderNumber,12,10019,10018
ProviderNumber,15,10019,10018
ProviderNumber,16,10019,10018
ProviderNumber,17,10019,10018
ProviderNumber,18,10019,10018
ProviderNumber,19,10019,10018
ProviderNumber,20,10001,10018
ProviderNumber,21,10001,10018
ProviderNumber,22,10001,10018
ProviderNumber,23,10001,10018
ProviderNumber,24,10001,10018
ProviderNumber,25,10001,10018
ProviderNumber,26,10001,10018
ProviderNumber,27,10001,10018
ProviderNumber,28,10001,10018
ProviderNumber,29,10001,10018
ProviderNumber,30,10001,10018
ProviderNumber,31,10001,10018
ProviderNumber,32,10001,10018
ProviderNumber,33,10001,10018
ProviderNumber,34,10001,10018
ProviderNumber,35,10001,10018
ProviderNumber,46,10005,10018
ProviderNumber,47,10005,10018
ProviderNumber,48,10005,10018
ProviderNumber,49,10005,10018
ProviderNumber,50,10005,10018
ProviderNumber,51,10005,10018
ProviderNumber,52,10005,10018
ProviderNumber,53,10005,10018
ProviderNumber,54,10005,10018
ProviderNumber,55,10005,10018
ProviderNumber,56,10005,10018
ProviderNumber,57,10005,10018
ProviderNumber,58,10005,10018
ProviderNumber,118,10007,10006
ProviderNumber,162,10009,10006
ProviderNumber,165,10009,10006
ProviderNumber,177,10010,10018
ProviderNumber,178,10010,10006
ProviderNumber,179,10010,10018
ProviderNumber,180,10010,10018
ProviderNumber,181,10010,10018
ProviderNumber,182,10010,10018
ProviderNumber,183,10010,10018
ProviderNumber,193,10010,10006
ProviderNumber,246,10015,10006
ProviderNumber,290,10016,10018
ProviderNumber,291,10016,10018
ProviderNumber,292,10016,10018
ProviderNumber,293,10016,10018
ProviderNumber,294,10016,10018
ProviderNumber,312,10038,10018
ProviderNumber,358,10086,10006
ProviderNumber,397,10108,10006
ProviderNumber,418,10164,10006
ProviderNumber,487,10021,10006
ProviderNumber,631,10029,10006
ProviderNumber,659,10032,10006
ProviderNumber,689,10033,10006
ProviderNumber,853,10044,10006
Address1,2,1720 universityk blvd,1720 university blvd
Address1,4,1720 uniersity blvd,1720 university blvd
Address1,9,1300 south montgomery avenue,1720 university blvd
Address1,11,1300 south montgomery avenue,1720 university blvd
Address1,12,1300 south montgomery avenue,1720 university blvd
Address1,15,1300 south montgomery avenue,1720 university blvd
Address1,16,1300 south montgomery avenue,1720 university blvd
Address1,17,1300 south montgomery avenue,1720 university blvd
Address1,18,1300 south montgomery avenue,1720 university blvd
Address1,19,1300 south montgomery avenue,1720 university blvd
Address1,20,1108 ross clark circle,1720 university blvd
Address1,21,1108 ross clark circle,1720 university blvd
Address1,22,1108 ross clark circle,1720 university blvd
Address1,23,1108 ross clark circle,1720 university blvd
Address1,24,1108 ross clark circle,1720 university blvd
Address1,25,1108 ross clark circle,1720 university blvd
Address1,26,1108 ross clark circle,1720 university blvd
Address1,27,1108 ross clark circle,1720 university blvd
Address1,28,1108 ross clark circle,1720 university blvd
Address1,29,1108 ross clark circle,1720 university blvd
Address1,30,1108 ross clark circle,1720 university blvd
Address1,31,1108 ross clark circle,1720 university blvd
Address1,32,1108 ross clark circle,1720 university blvd
Address1,33,1108 ross clark circle,1720 university blvd
Address1,34,1108 ross clark circle,1720 university blvd
Address1,35,1108 rossc lark circle,1720 university blvd
Address1,41,empty,1108 ross clark circle
Address1,46,2505 u s highway 431 north,1720 university blvd
Address1,47,2505 u s highway 431 north,1720 university blvd
Address1,48,2505 u s highway 431 north,1720 university blvd
Address1,49,2505 u s highway 431 north,1720 university blvd
Address1,50,2505 u s highway 431 north,1720 university blvd
Address1,51,2505 u s highway 431 north,1720 university blvd
Address1,52,2505 u s highway 431 north,1720 university blvd
Address1,53,2505 u s highway 431 north,1720 university blvd
Address1,54,2505 u s highway 431 north,1720 university blvd
Address1,55,2505 u s highway 431 north,1720 university blvd
Address1,56,2505 u s highway 431 north,1720 university blvd
Address1,57,2505 u s highway 431 north,1720 university blvd
Address1,58,2505 u s highway 431 north,1720 university blvd
Address1,93,205 marengo streept,205 marengo street
Address1,118,702 n main st,205 marengo street
Address1,162,201 pine street northwest,205 marengo street
Address1,165,201 pine street northwest,205 marengo street
Address1,175,8000 aalbama highway 69,8000 alabama highway 69
Address1,177,8000 alabama highway 69,1720 university blvd
Address1,178,8000 alabama highway 69,205 marengo street
Address1,179,8000 alabama highway 69,1720 university blvd
Address1,180,8000 alabama highway 69,1720 university blvd
Address1,181,8000 alabama highway 69,1720 university blvd
Address1,182,8000 alabama highway 69,1720 university blvd
Address1,183,8000 alabama highway 69,1720 university blvd
Address1,185,8000 alabama ihghway 69,8000 alabama highway 69
Address1,193,8000 alabama highway 69,205 marengo street
Address1,208,50 mdeical park east drive,50 medical park east drive
Address1,246,33700 highway 43,205 marengo street
Address1,250,empty,33700 highway 43
Address1,267,empty,33700 highway 43
Address1,290,1000 first street north,1720 university blvd
Address1,291,1000 first street north,1720 university blvd
Address1,292,1000 first street north,1720 university blvd
Address1,293,1000 first street north,1720 university blvd
Address1,294,1000 first street north,1720 university blvd
Address1,303,17s20 university blvd,1720 university blvd
Address1,307,1720 university bmlvd,1720 university blvd
Address1,308,1720 universty blvd,1720 university blvd
Address1,309,1720 nuiversity blvd,1720 university blvd
Address1,310,1720 universityc blvd,1720 university blvd
Address1,311,1720 univerity blvd,1720 university blvd
Address1,312,301 east 18th st,1720 university blvd
Address1,314,301 east 18th rst,301 east 18th st
Address1,330,301 east18th st,301 east 18th st
Address1,358,1530 u s highway 43,205 marengo street
Address1,366,empty,1530 u s highway 43
Address1,397,124 s memorial dr,205 marengo street
Address1,418,315 w hickory st,205 marengo street
Address1,428,empty,315 w hickory st
Address1,441,801 debarr road,2801 debarr road
Address1,442,empty,2801 debarr road
Address1,487,126 hospital ave,205 marengo street
Address1,499,00 northwood dr,400 northwood dr
Address1,516,400 northwood dr,400 nworthwood dr
Address1,532,2105 east southb oulevard,2105 east south boulevard
Address1,551,empty,1725 pine street
Address1,582,empty,4800 48th st
Address1,620,empty,2000 pepperell parkway
Address1,628,empty,2000 pepperell parkway
Address1,631,2000 pepperell parkway,205 marengo street
Address1,659,209 north main street,205 marengo street
Address1,684,empty,619 south 19th street
Address1,689,619 south 19th street,205 marengo street
Address1,696,empty,805 friendship road
Address1,721,empty,1912 alabama highway 157
Address1,736,1912 alabam ahighway 157,1912 alabama highway 157
Address1,758,empty,849 south three notch street
Address1,793,101c sivley rd,101 sivley rd
Address1,816,1007 gooydear avenue,1007 goodyear avenue
Address1,821,1007 goodyear avewnue,1007 goodyear avenue
Address1,853,1256 military street south,205 marengo street
Address1,879,1653 temple avenue orth,1653 temple avenue north
Address1,910,600 outh third street,600 south third street
Address1,924,600 sout third street,600 south third street
Address1,985,empty,150 gilbreath drive
Address1,990,150 gilbreath hdrive,150 gilbreath drive
City,9,sheffield,birmingham
City,11,sheffield,birmingham
City,12,sheffield,birmingham
City,15,sheffiled,birmingham
City,16,sheffield,birmingham
City,17,sheffield,birmingham
City,18,sheffield,birmingham
City,19,sheffield,birmingham
City,20,dothan,birmingham
City,21,dothan,birmingham
City,22,dothan,birmingham
City,23,dothan,birmingham
City,24,dothan,birmingham
City,25,dothan,birmingham
City,26,dothan,birmingham
City,27,dothan,birmingham
City,28,dthan,birmingham
City,29,dothan,birmingham
City,30,dothan,birmingham
City,31,dothan,birmingham
City,32,dothan,birmingham
City,33,dothan,birmingham
City,34,dothan,birmingham
City,35,dothan,birmingham
City,46,boaz,birmingham
City,47,boaz,birmingham
City,48,boaz,birmingham
City,49,boaz,birmingham
City,50,boaz,birmingham
City,51,boaz,birmingham
City,52,boaz,birmingham
City,53,boaz,birmingham
City,54,boaz,birmingham
City,55,boaz,birmingham
City,56,boaz,birmingham
City,57,boaz,birmingham
City,58,boaz,birmingham
City,77,florence,anchorage
City,118,opp,anchorage
City,128,empty,luverne
City,150,empty,hartselle
City,162,hartselle,anchorage
City,165,hartselle,anchorage
City,177,guntersville,birmingham
City,178,guntersville,anchorage
City,179,guntersville,birmingham
City,180,guntersville,birmingham
City,181,guntersville,birmingham
City,182,guntersville,birmingham
City,183,guntersville,birmingham
City,187,birmingham,guntersville
City,188,birmingham,guntersville
City,189,birmingham,guntersville
City,190,birmingham,guntersville
City,191,birmingham,guntersville
City,192,birmingham,guntersville
City,193,birmingham,anchorage
City,233,empty,fort payne
City,246,thomasville,anchorage
City,257,empty,thomasville
City,259,thomaseville,thomasville
City,290,alabaster,birmingham
City,291,alabaster,birmingham
City,292,alabaster,birmingham
City,293,alabaster,birmingham
City,294,alabaster,birmingham
City,302,empty,birmingham
City,312,anniston,birmingham
City,358,winfield,anchorage
City,396,rpattville,prattville
City,397,prattville,anchorage
City,418,sylacauga,anchorage
City,447,empty,anchorage
City,460,sheffeild,sheffield
City,461,sheffiedl,sheffield
City,462,sheffnield,sheffield
City,463,shfeffield,sheffield
City,464,shfefield,sheffield
City,465,sheffeild,sheffield
City,466,heffield,sheffield
City,483,xozark,ozark
City,485,oazrk,ozark
City,487,ozark,anchorage
City,488,empty,ozark
City,530,empty,montgomery
City,561,montgomeory,montgomery
City,566,empty,montgomery
City,631,opelika,anchorage
City,638,empty,opelika
City,659,wedowee,anchorage
City,689,birmingham,anchorage
City,713,empty,tallassee
City,729,cugllman,cullman
City,764,andlausia,andalusia
City,775,empty,huntsville
City,841,clanon,clanton
City,853,hamilton,anchorage
City,887,empty,fayette
City,891,fayete,fayette
City,893,empty,fayette
City,908,gadsdne,gadsden
City,912,gabdsden,gadsden
City,951,empty,georgiana
State,6,l,al
State,7,fal,al
State,8,l,al
State,150,empty,al
State,163,empty,al
State,215,empty,al
State,224,zal,al
State,295,ail,al
State,296,abl,al
State,297,l,al
State,298,la,al
State,300,empty,al
State,319,la,al
State,337,empty,al
State,425,l,al
State,462,empty,al
State,486,empty,al
State,536,ial,al
State,640,empty,al
State,707,la,al
State,719,empty,al
State,735,empty,al
State,739,empty,al
State,748,empty,al
State,755,qal,al
State,776,al,l
State,777,al,l
State,778,al,l
State,779,al,l
State,781,al,l
State,782,al,l
State,783,al,l
State,785,al,l
State,786,al,l
State,787,al,l
State,788,al,l
State,789,empty,l
State,790,al,l
State,791,dal,l
State,792,al,l
State,793,al,l
State,794,al,l
State,795,al,l
State,796,al,l
State,797,al,l
State,798,al,l
State,799,al,l
State,800,mal,l
State,801,al,l
State,802,al,l
State,839,adl,al
State,886,empty,al
State,920,empty,al
ZipCode,9,35660,35233
ZipCode,11,35660,35233
ZipCode,12,35660,35233
ZipCode,13,empty,35660
ZipCode,15,35660,35233
ZipCode,16,35660,35233
ZipCode,17,35660,35233
ZipCode,18,35660,35233
ZipCode,19,35660,35233
ZipCode,20,36302,35233
ZipCode,21,36302,35233
ZipCode,22,36302,35233
ZipCode,23,36302,35233
ZipCode,24,36302,35233
ZipCode,25,36302,35233
ZipCode,26,36302,35233
ZipCode,27,36302,35233
ZipCode,28,36302,35233
ZipCode,29,36302,35233
ZipCode,30,36302,35233
ZipCode,31,36302,35233
ZipCode,32,36302,35233
ZipCode,33,36302,35233
ZipCode,34,36302,35233
ZipCode,35,36302,35233
ZipCode,38,3z6302,36302
ZipCode,39,6302,36302
ZipCode,40,empty,36302
ZipCode,41,6302,36302
ZipCode,42,3602,36302
ZipCode,43,6302,36302
ZipCode,44,36032,36302
ZipCode,46,35957,35233
ZipCode,47,35957,35233
ZipCode,48,35957,35233
ZipCode,49,35957,35233
ZipCode,50,35957,35233
ZipCode,51,35957,35233
ZipCode,52,35957,35233
ZipCode,53,35957,35233
ZipCode,54,35957,35233
ZipCode,55,35957,35233
ZipCode,56,35957,35233
ZipCode,57,35957,35233
ZipCode,58,35957,35233
ZipCode,102,36467,35233
ZipCode,103,36467,35233
ZipCode,104,36467,35233
ZipCode,105,36467,35233
ZipCode,106,36467,35233
ZipCode,107,36467,35233
ZipCode,108,36467,35233
ZipCode,109,36467,35233
ZipCode,110,36467,35233
ZipCode,111,36467,35233
ZipCode,112,36467,35233
ZipCode,113,36467,35233
ZipCode,114,36467,35233
ZipCode,115,36467,35233
ZipCode,116,36467,35233
ZipCode,117,36467,35233
ZipCode,118,36467,35631
ZipCode,119,36467,35233
