466.phonenumber,2563q864556,2563864556
731.measurename,pneumonia patients given initial antibiotci(s) within 6 hours after arrival,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
766.address1,849 south three notchp street,849 south three notch street
59.hospitalname,callahan eye foundation hospital,marshall medical center south
121.hospitalname,callahan eye foundation hospital,crenshaw community hospital
475.emergencyservice,ys,yes
254.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
463.phonenumber,563864556,2563864556
791.stateavg,a_lpn-4,al_pn-4
111.hospitalname,callahan eye foundation hospital,mizell memorial hospital
155.hospitalname,hartselle mnedical center,hartselle medical center
90.hospitalname,callahan eye foundation hospital,eliza coffee memorial hospital
152.city,birmingham,hartselle
970.hospitalname,medical center enetrprise,medical center enterprise
183.hospitalname,callahan eye foundation hospital,marshall medical center north
66.hospitalname,callahan eye foundation hospital,marshall medical center south
255.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,heart failure patients given smoking cessation advice/counseling
286.countyname,helby,shelby
821.stateavg,al_scipi-nf-1,al_scip-inf-1
589.condition,usrgical infection prevention,surgical infection prevention
478.stateavg,mal_pn-2,al_pn-2
846.stateavg,al_scip-iwnf-1,al_scip-inf-1
641.address1,2000 pepperel lparkway,2000 pepperell parkway
924.stateavg,al_csip-inf-1,al_scip-inf-1
454.hospitalname,helen keller memorial hospital***,helen keller memorial hospital
956.measurename,hert attack patients given aspirin at arrival,heart attack patients given aspirin at arrival
377.condition,surigcal infection prevention,surgical infection prevention
234.address1,200 med center drie,200 med center drive
669.condition,heart attakc,heart attack
667.stateavg,aml_ami-1,al_ami-1
653.phonenumber,263572111,2563572111
173.hospitalname,callahan eye foundation hospital,marshall medical center north
256.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,pneumonia patients assessed and given pneumococcal vaccination
465.address1,1300 sout montgomery avenue,1300 south montgomery avenue
127.emergencyservice,es,yes
463.emergencyservice,yqes,yes
169.hospitalname,callahan eye foundation hospital,hartselle medical center
475.address1,126 hospitalave,126 hospital ave
639.hospitalowner,government - hospital district or authroity,government - hospital district or authority
567.measurename,heart attack patients givne aspirin at arrival,heart attack patients given aspirin at arrival
343.measurename,surgery patients who were given the  right kind  of antibiotic to hlp prevent infection,surgery patients who were given the  right kind  of antibiotic to help prevent infection
369.emergencyservice,myes,yes
257.hospitalname,southwest alabama meadical center,southwest alabama medical center
308.state,l,al
547.hospitalname,jackson hojspital & clinic inc,jackson hospital & clinic inc
712.hospitalowner,voluyntary non-profit - private,voluntary non-profit - private
124.hospitalname,callahan eye foundation hospital,crenshaw community hospital
246.state,la,al
263.hospitalowner,governmnt - federal,government - federal
197.condition,heatr attack,heart attack
756.countyname,ovington,covington
451.phonenumber,9075b436300,9075436300
156.city,birmingham,hartselle
7.zipcode,32533,35233
180.hospitalname,callahan eye foundation hospital,marshall medical center north
983.hospitalname,st vinents blount,st vincents blount
314.measurename,heart battack patients given aspirin at arrival,heart attack patients given aspirin at arrival
76.hospitalowner,voluntary non-prnofit - other,voluntary non-profit - other
223.city,fotr payne,fort payne
