Attribute,Index,Dirty Value,Cleaned Value
fname,9394,vijayshankar,0
gender,1080,f,empty
gender,1392,f,empty
gender,5127,empty,m
gender,7308,***,ff
gender,9394,empty,f
gender,10162,empty,m
gender,10386,empty,***
gender,15454,***,f
areacode,71,603,0
areacode,672,781,0
areacode,3017,207,0
areacode,3021,781,0
areacode,3061,401,0
areacode,4755,603,0
areacode,4834,207,0
areacode,7574,603,0
areacode,7836,207,0
areacode,7896,207,0
areacode,9434,802,0
areacode,9838,401,0
areacode,10766,401,0
areacode,12560,401,0
areacode,12670,351,0
areacode,13089,603,0
areacode,15182,339,0
areacode,15600,603,0
areacode,15934,401,0
areacode,17035,787,0
areacode,17637,401,0
areacode,18316,207,0
areacode,18460,401,0
city,471,hampton,hampston
city,583,aadmsville,adamsville
city,803,north rbidgton,north bridgton
city,873,hallowell,hllowell
city,2929,empty,raymond
city,3080,oakland,boylston
city,3081,hatillo,boylston
city,3083,south mountain,boylston
city,3084,brohard,boylston
city,3903,guaynabo,guaynaabo
city,4870,hampotn,hampon
city,5187,empty,providence
city,5322,joliet,boylston
city,5323,landisville,boylston
city,5324,des moines,boylston
city,5356,harmony,harmxony
city,5712,guayama,guayaam
city,6910,gurabo,grabo
city,6974,gill***,gill
city,7173,harmoyn,harmxony
city,9011,guild,gumild
city,12033,guaynabo,gvuaynabo
city,12982,pnce,ponce
city,17019,empty,charlestown
city,17310,empty,livermore
city,17664,empty,boston
city,18218,empty,aguadilla
city,18379,juana diza,juana diaz
city,18734,gurbao,gurbo
state,71,nj,nh
state,672,yma,ma
state,3017,ar,me
state,3021,ar,ma
state,3061,empty,ri
state,3081,pr,ma
state,3083,pa,ma
state,3084,wv,ma
state,3477,ri,i
state,4755,hn,nh
state,4834,empty,me
state,5323,nj,ma
state,7574,hn,nh
state,7836,mfe,me
state,7896,empty,me
state,9434,tv,vt
state,9838,empty,ri
state,10766,i,ri
state,12560,empty,ri
state,12670,empty,ma
state,13089,empty,nh
state,15182,ima,ma
state,15600,hn,nh
state,15934,i,ri
state,17035,pdr,pr
state,17637,rgi,ri
state,18316,empty,me
state,18460,i,ri
zip,0,1907,0
zip,279,2864,0
zip,471,3842,0
zip,502,1244,0
zip,583,2801,0
zip,803,4057,0
zip,854,3896,0
zip,873,4347,0
zip,994,4075,0
zip,1022,2802,0
zip,1307,737,0
zip,1635,5046,0
zip,1845,2871,0
zip,2884,2340,0
zip,2929,3077,0
zip,3061,2893,0
zip,3080,1907,0
zip,3081,1907,0
zip,3082,1907,0
zip,3083,1907,0
zip,3084,1907,0
zip,3085,1907,0
zip,3086,1907,0
zip,3535,2881,0
zip,3659,2859,0
zip,3785,965,0
zip,3820,2109,0
zip,3903,971,0
zip,4114,3581,0
zip,4411,1907,0
zip,4755,3262,0
zip,4857,723,0
zip,4870,3842,0
zip,5187,2903,0
zip,5322,1907,0
zip,5323,1907,0
zip,5324,1907,0
zip,5325,1907,0
zip,5326,1907,0
zip,5327,1907,0
zip,5328,1907,0
zip,5356,2829,0
zip,5496,966,0
zip,5712,785,0
zip,5794,638,0
zip,5821,1354,0
zip,6145,2130,0
zip,6910,778,0
zip,6923,723,0
zip,6974,1354,0
zip,7173,2829,0
zip,7240,1834,0
zip,7673,3842,0
zip,7750,653,0
zip,7896,4474,0
zip,7922,2829,0
zip,7966,971,0
zip,8193,3862,0
zip,8445,785,0
zip,8870,4347,0
zip,9011,3754,0
zip,9516,962,0
zip,9838,2815,0
zip,10149,2859,0
zip,10416,791,0
zip,10766,2885,0
zip,12033,970,0
zip,12106,3754,0
zip,12160,2832,0
zip,12560,2818,0
zip,12982,717,0
zip,14146,4640,0
zip,14404,637,0
zip,15442,3837,0
zip,15551,3597,0
zip,15580,3045,0
zip,15934,2813,0
zip,16308,968,0
zip,16606,970,0
zip,17019,2813,0
zip,17310,4253,0
zip,17637,2841,0
zip,17664,2207,0
zip,18218,605,0
zip,18379,795,0
zip,18460,2838,0
zip,18734,778,0
zip,19028,778,0
zip,19362,2842,0
maritalstatus,3061,s,0
maritalstatus,3535,s,0
maritalstatus,10149,m,0
haschild,1845,n,0
singleexemp,279,empty,0
singleexemp,3535,empty,0
singleexemp,4462,0,empty
singleexemp,5794,empty,0
singleexemp,9679,2850,empty
singleexemp,10149,empty,0
singleexemp,11158,0,empty
singleexemp,14043,***,0
singleexemp,19362,empty,0
marriedexemp,3061,empty,0
marriedexemp,3080,318,7150
marriedexemp,3081,0,7150
marriedexemp,3082,24500,7150
marriedexemp,3659,o0,0
marriedexemp,4857,empty,0
marriedexemp,6923,empty,0
marriedexemp,10416,empty,0
marriedexemp,15580,***,0
childexemp,1845,v0,0
childexemp,9516,***,0
