Attribute,Index,Dirty Value,Cleaned Value,Clean Value
gender,1226,nan,m,f
gender,2508,nan,m,f
gender,2604,nan,m,f
gender,2884,nan,m,f
gender,3268,nan,m,f
gender,3996,nan,m,f
gender,4024,nan,m,f
gender,4057,nan,m,f
gender,5261,nan,m,f
gender,7786,nan,f,m
gender,8496,nan,m,f
gender,9091,nan,f,m
gender,9238,nan,m,f
gender,9351,nan,m,f
gender,9579,nan,m,f
gender,9803,nan,m,f
gender,10550,nan,m,f
gender,11259,nan,m,f
gender,11501,nan,f,m
gender,13337,nan,m,f
gender,14199,nan,m,f
gender,14230,nan,m,f
gender,14724,nan,m,f
gender,14789,nan,m,f
gender,15281,nan,m,f
gender,15698,nan,m,f
gender,16891,nan,m,f
gender,17307,nan,f,m
gender,18458,nan,f,m
gender,18541,nan,f,m
gender,19843,nan,m,f
city,102,nan,portsmouth,east walpole
city,497,nan,new castle,southwest harbor
city,577,nan,arlington,boqueron
city,750,nan,williamstown,milbridge
city,1352,nan,milmay,west wardsboro
city,1680,nan,york,frederica
city,1723,nan,weld,luquillo
city,1848,nan,vega alta,johnson
city,1943,nan,east dixfield,woronoco
city,2435,nan,ensenada,rochester
city,4008,nan,pawlet,springfield
city,4880,nan,fostre,bowie
city,5473,nan,washington,raymond
city,5705,nan,baltimore,washington
city,6260,nan,allendale,washington
city,6785,nan,manasquan,warren
city,8218,nan,newport,smithton
city,8833,nan,gordonville,chester
city,9159,nan,trenton,north troy
city,9759,nan,houston,holtsville
city,10814,nan,dover,washington
city,11222,nan,oprange,kittery point
city,11300,nan,grafton,north clarendon
city,11342,nan,johnston,monroeton
city,13068,nan,san juan,lynn
city,13165,nan,dannemora,fairfield
city,14620,nan,washington,fallston
city,15092,nan,san juan,north attleboro
city,19812,nan,grafton,brattleboro
state,33,vt,rvt,vt
state,183,de,hde,de
state,202,vt,rvt,vt
state,297,vt,rvt,vt
state,322,de,dle,de
state,410,me,em,me
state,415,de,hde,de
state,504,ma,cma,ma
state,586,md,dm,md
state,698,vt,rvt,vt
state,713,md,dm,md
state,760,nan,nsj,nj
state,806,vt,rvt,vt
state,814,md,dm,md
state,922,vt,rvt,vt
state,932,vt,rvt,vt
state,993,nan,dle,de
state,1047,de,dle,de
state,1123,vt,rvt,vt
state,1146,de,dle,de
state,1175,nan,cma,ma
state,1192,vt,rvt,vt
state,1202,de,dle,de
state,1225,md,dm,md
state,1240,vt,rvt,vt
state,1318,md,dm,md
state,1358,nan,ar,ma
state,1655,vt,rvt,vt
state,1740,me,em,me
state,1775,vt,rvt,vt
state,1789,vt,rvt,vt
state,1795,vt,rvt,vt
state,1885,md,dm,md
state,2043,de,hde,de
state,2072,de,dle,de
state,2115,vt,rvt,vt
state,2353,vt,rvt,vt
state,2361,vt,rvt,vt
state,2476,vt,rvt,vt
state,2528,vt,rvt,vt
state,2605,vt,rvt,vt
state,2609,vt,rvt,vt
state,2618,vt,rvt,vt
state,2643,vt,rvt,vt
state,2686,vt,rvt,vt
state,2799,vt,rvt,vt
state,2924,vt,rvt,vt
state,2957,md,dm,md
state,3116,de,dle,de
state,3268,vt,rvt,vt
state,3378,vt,rvt,vt
state,3458,vt,rvt,vt
state,3509,md,dm,md
state,3532,vt,rvt,vt
state,3545,vt,rvt,vt
state,3561,ma,cma,ma
state,3642,md,dm,md
state,3746,vt,rvt,vt
state,3758,vt,rvt,vt
state,3768,md,dm,md
state,3841,vt,rvt,vt
