Attribute,Index,Clean Value,Dirty Value
style,1052,16,16.0 oz. Alumi-Tek
style,1555,32,32.0 oz.
ounces,1,12,12.0 oz
ounces,2,12,12.0 oz.
ounces,3,12,12.0 ounce
ounces,4,12,12.0 oz
ounces,5,12,12.0 OZ.
ounces,6,12,12.0 oz
ounces,7,12,12.0 oz.
ounces,8,12,12.0 ounce
ounces,9,12,12.0 oz.
ounces,10,12,12.0 ounce
ounces,11,12,12.0 oz.
ounces,12,12,12.0 oz.
ounces,13,12,12.0 OZ.
ounces,14,12,12.0 oz.
ounces,15,12,12.0 ounce
ounces,16,12,12.0 ounce
ounces,17,12,12.0 oz.
ounces,18,12,12.0 oz. Alumi-Tek
ounces,19,12,12.0 ounce
ounces,20,12,12.0 oz.
ounces,21,12,12.0 oz.
ounces,22,8.4,8.4 ounce
ounces,23,12,12.0 OZ.
ounces,24,12,12.0 oz.
ounces,25,12,12.0 oz
ounces,26,12,12.0 ounce
ounces,27,12,12.0 oz.
ounces,28,12,12.0 oz.
ounces,29,12,12.0 oz.
ounces,30,12,12.0 OZ.
ounces,31,12,12.0 oz.
ounces,32,12,12.0 oz.
ounces,33,12,12.0 oz.
ounces,34,12,12.0 oz
ounces,35,12,12.0 ounce
ounces,36,12,12.0 ounce
ounces,37,12,12.0 OZ.
ounces,38,12,12.0 oz.
ounces,39,12,12.0 oz.
ounces,40,12,12.0 ounce
ounces,41,12,12.0 oz.
ounces,42,12,12.0 oz.
ounces,43,12,12.0 oz
ounces,44,12,12.0 oz
ounces,45,12,12.0 oz
ounces,46,12,12.0 oz.
ounces,47,12,12.0 oz.
ounces,48,12,12.0 oz
ounces,49,12,12.0 oz.
ounces,50,12,12.0 oz.
ounces,51,16,16.0 ounce
ounces,52,16,16.0 ounce
ounces,53,16,16.0 oz.
ounces,54,16,16.0 oz.
ounces,55,16,16.0 oz. Alumi-Tek
ounces,56,16,16.0 ounce
ounces,57,16,16.0 oz
ounces,58,16,16.0 oz
ounces,59,16,16.0 oz
ounces,60,16,16.0 ounce
ounces,61,16,16.0 oz.
ounces,62,12,12.0 oz.
ounces,63,12,12.0 oz
ounces,64,12,12.0 ounce
ounces,65,12,12.0 oz.
ounces,66,12,12.0 oz
ounces,67,12,12.0 oz.
ounces,68,16,16.0 ounce
ounces,69,16,16.0 ounce
ounces,70,16,16.0 ounce
ounces,71,16,16.0 oz.
ounces,72,16,16.0 OZ.
ounces,73,16,16.0 oz.
ounces,74,16,16.0 oz
ounces,75,16,16.0 ounce
ounces,76,16,16.0 oz
ounces,77,16,16.0 oz.
ounces,78,16,16.0 ounce
ounces,79,16,16.0 OZ.
ounces,80,16,16.0 ounce
ounces,81,16,16.0 oz.
ounces,82,16,16.0 oz
ounces,83,16,16.0 ounce
ounces,84,16,16.0 OZ.
ounces,85,16,16.0 oz.
ounces,86,12,12.0 OZ.
ounces,87,12,12.0 oz. Alumi-Tek
ounces,88,12,12.0 oz
ounces,89,12,12.0 oz.
ounces,90,12,12.0 OZ.
ounces,91,12,12.0 OZ.
ounces,92,16,16.0 oz
ounces,93,16,16.0 OZ.
ounces,94,16,16.0 oz. Alumi-Tek
ounces,95,16,16.0 oz
ounces,96,16,16.0 ounce
ounces,97,12,12.0 oz. Alumi-Tek
ounces,98,12,12.0 ounce
ounces,99,12,12.0 oz
ounces,100,12,12.0 oz.
ounces,101,12,12.0 ounce
ounces,102,12,12.0 oz.
ounces,103,12,12.0 oz
ounces,104,12,12.0 oz.
ounces,105,12,12.0 oz
ounces,106,12,12.0 ounce
ounces,107,12,12.0 ounce
ounces,108,12,12.0 oz
ounces,109,12,12.0 oz.
ounces,110,12,12.0 oz. Alumi-Tek
ounces,111,16,16.0 oz
ounces,112,12,12.0 oz.
ounces,113,12,12.0 oz
ounces,114,12,12.0 oz
ounces,115,12,12.0 ounce
ounces,116,12,12.0 ounce
ounces,117,12,12.0 ounce
ounces,118,12,12.0 oz.
ounces,119,12,12.0 oz.
ounces,120,16,16.0 ounce
ounces,121,16,16.0 oz
ounces,122,16,16.0 oz.
ounces,123,16,16.0 oz.
ounces,124,16,16.0 oz.
ounces,125,12,12.0 OZ.
ounces,126,12,12.0 oz.
ounces,127,12,12.0 ounce
ounces,128,12,12.0 OZ.
ounces,129,16,16.0 oz.
ounces,130,16,16.0 oz. Alumi-Tek
ounces,131,16,16.0 ounce
ounces,132,12,12.0 oz. Silo Can
ounces,133,12,12.0 oz.
ounces,134,12,12.0 oz
ounces,135,12,12.0 ounce
ounces,136,12,12.0 oz.
ounces,137,16,16.0 oz
ounces,138,16,16.0 oz.
ounces,139,12,12.0 oz
ounces,140,12,12.0 oz
ounces,141,12,12.0 oz.
ounces,142,16,16.0 ounce
ounces,143,16,16.0 oz. Alumi-Tek
ounces,144,16,16.0 oz. Silo Can
ounces,145,12,12.0 oz.
ounces,146,12,12.0 oz
ounces,147,12,12.0 oz.
ounces,148,12,12.0 oz.
ounces,149,12,12.0 ounce
ounces,150,12,12.0 OZ.
ounces,151,16,16.0 ounce
ounces,152,16,16.0 oz.
ounces,153,16,16.0 oz
ounces,154,12,12.0 oz.
ounces,155,12,12.0 oz
ounces,156,12,12.0 oz.
ounces,157,16,16.0 oz
ounces,158,12,12.0 OZ.
ounces,159,12,12.0 oz
ounces,160,12,12.0 oz.
ounces,161,12,12.0 ounce
ounces,162,12,12.0 oz.
ounces,163,12,12.0 oz.
ounces,164,12,12.0 oz.
ounces,165,12,12.0 oz.
ounces,166,12,12.0 oz
ounces,167,12,12.0 ounce
ounces,168,12,12.0 oz. Alumi-Tek
ounces,169,12,12.0 oz.
ounces,170,12,12.0 ounce
ounces,171,12,12.0 oz.
ounces,172,12,12.0 oz.
ounces,173,12,12.0 ounce
ounces,174,12,12.0 ounce
ounces,175,12,12.0 oz.
ounces,176,12,12.0 OZ.
ounces,177,12,12.0 oz.
ounces,178,12,12.0 ounce
ounces,179,12,12.0 ounce
