Attribute,Index,Dirty Value,Clean Value
HospitalName,9,callahan eye foundation hospital,helen keller memorial hospital
HospitalName,10,callahan eye foundation hospital,helen keller memorial hospital
HospitalName,11,callahan eye foundation hospital,helen keller memorial hospital
HospitalName,12,callahan eye foundation hospital,helen keller memorial hospital
HospitalName,26,southeast alabama emdical center,southeast alabama medical center
HospitalName,46,callahan eye foundation hospital,marshall medical center south
HospitalName,47,callahan eye foundation hospital,marshall medical center south
HospitalName,60,callahan eye foundation hospital,marshall medical center south
HospitalName,107,mizell mmeorial hospital,mizell memorial hospital
HospitalName,187,marshall medical centernorth,marshall medical center north
HospitalName,212,callahan eye foundation hospital,st vincents east
HospitalName,213,callahan eye foundation hospital,st vincents east
HospitalName,214,callahan eye foundation hospital,st vincents east
HospitalName,215,callahan eye foundation hospital,st vincents east
HospitalName,216,callahan eye foundation hospital,st vincents east
HospitalName,257,callahan eye foundation hospital,southwest alabama medical center
HospitalName,258,callahan eye foundation hospital,southwest alabama medical center
HospitalName,295,callahan eyhe foundation hospital,callahan eye foundation hospital
HospitalName,296,callahan eye founadtion hospital,callahan eye foundation hospital
HospitalName,297,callahan eye foutndation hospital,callahan eye foundation hospital
HospitalName,298,callaha eye foundation hospital,callahan eye foundation hospital
HospitalName,299,cllahan eye foundation hospital,callahan eye foundation hospital
HospitalName,357,nothwest medical center,northwest medical center
HospitalName,799,xhuntsville hospital,huntsville hospital
HospitalName,857,marion regional medical centre,marion regional medical center
Address1,180,empty,8000 alabama highway 69
Address1,251,33m700 highway 43,33700 highway 43
Address1,300,1720 universityj blvd,1720 university blvd
Address1,301,720 university blvd,1720 university blvd
Address1,368,1530k u s highway 43,1530 u s highway 43
Address1,399,124 s memoprial dr,124 s memorial dr
Address1,408,124 sh memorial dr,124 s memorial dr
Address1,440,2081 debarr road,2801 debarr road
Address1,502,empty,400 northwood dr
Address1,526,empty,2105 east south boulevard
Address1,765,849 south three notch treet,849 south three notch street
Address1,774,301 east1 8th st,301 east 18th st
Address1,778,empty,101 sivley rd
Address1,819,empty,1007 goodyear avenue
Address1,981,150 gilbreathd rive,150 gilbreath drive
City,35,dyothan,dothan
City,169,empty,hartselle
City,185,birmingham,guntersville
City,187,birmingham,guntersville
City,208,empty,birmingham
City,426,sylaacuga,sylacauga
City,488,empty,ozark
City,693,empty,tallassee
City,958,empty,enterprise
ZipCode,16,35660***,35660
ZipCode,17,35x660,35660
ZipCode,92,empty,35631
ZipCode,95,35233,36467
ZipCode,96,35233,36467
ZipCode,184,3597t6,35976
ZipCode,226,empty,35968
ZipCode,347,3630g5,36305
ZipCode,609,empty,36323
ZipCode,626,36081,36801
ZipCode,680,3233,35233
ZipCode,803,3a5903,35903
ZipCode,871,empty,35570
ZipCode,942,6033,36033
ZipCode,958,3630,36330
ZipCode,985,empty,35121
CountyName,70,luderdale,lauderdale
CountyName,197,jefferrson,jefferson
CountyName,273,shelbzy,shelby
CountyName,276,empty,shelby
CountyName,292,shejlby,shelby
CountyName,355,mlarion,marion
CountyName,474,empty,dale
CountyName,484,empty,dale
CountyName,556,mongomery,montgomery
CountyName,558,empty,montgomery
CountyName,727,empty,cullman
PhoneNumber,107,empty,3344933541
PhoneNumber,502,empty,2569275531
PhoneNumber,597,empty,3348972257
PhoneNumber,754,empty,3342228466
PhoneNumber,977,empty,3343470584
HospitalOwner,5,empty,voluntary non-profit - private
HospitalOwner,337,empty,proprietary
HospitalOwner,392,empty,government - state
HospitalOwner,485,empty,government - hospital district or authority
HospitalOwner,557,empty,voluntary non-profit - private
EmergencyService,133,empty,yes
EmergencyService,135,empty,yes
EmergencyService,180,eys,yes
EmergencyService,249,empty,yes
EmergencyService,285,eys,yes
EmergencyService,335,eys,yes
EmergencyService,339,es,yes
EmergencyService,459,yses,yes
EmergencyService,460,ryes,yes
EmergencyService,697,empty,no
