Attribute,Index,Dirty Value,Cleaned Value
ProviderNumber,14,1xx19,10019
ProviderNumber,27,10001,0
ProviderNumber,46,x0005,10005
ProviderNumber,82,1000x,10006
ProviderNumber,132,10008,0
ProviderNumber,172,10010,0
ProviderNumber,214,x00xx,10011
ProviderNumber,244,10012,0
ProviderNumber,245,x00x5,10015
ProviderNumber,254,1xx15,10015
ProviderNumber,274,1xx16,10016
ProviderNumber,315,100x8,10038
ProviderNumber,338,10055,0
ProviderNumber,361,100x6,10086
ProviderNumber,385,10087,0
ProviderNumber,386,10087,0
ProviderNumber,409,x0x08,10108
ProviderNumber,449,20017,0
ProviderNumber,533,10023,0
ProviderNumber,560,1xx24,10024
ProviderNumber,561,10024,0
ProviderNumber,609,x0027,10027
ProviderNumber,628,x0029,10029
ProviderNumber,640,1xx29,10029
ProviderNumber,646,1xx32,10032
ProviderNumber,655,10032,0
ProviderNumber,656,1xx32,10032
ProviderNumber,698,10034,0
ProviderNumber,705,100x4,10034
ProviderNumber,711,10034,0
ProviderNumber,722,100x5,10035
ProviderNumber,725,1xx35,10035
ProviderNumber,731,10035,0
ProviderNumber,756,1xx36,10036
ProviderNumber,759,10036,0
ProviderNumber,766,10036,0
ProviderNumber,778,10039,0
ProviderNumber,781,1003x,10039
ProviderNumber,790,1xx39,10039
ProviderNumber,794,100x9,10039
ProviderNumber,860,1xx44,10044
ProviderNumber,879,1xx45,10045
ProviderNumber,889,x0045,10045
ProviderNumber,904,10046,0
ProviderNumber,922,10046,0
ProviderNumber,923,10046,0
ProviderNumber,934,1xx47,10047
ProviderNumber,939,10047,0
ProviderNumber,956,1004x,10049
ProviderNumber,957,10049,0
ProviderNumber,963,10049,0
ProviderNumber,988,10050,0
HospitalName,4,callahan eye foundation hospital,0
HospitalName,8,callahan eye foundation hospital,0
HospitalName,11,helen keller memorial hospital,0
HospitalName,14,helen keller memorial hospital,0
HospitalName,23,southeast alabama medical center,southeast alabama medxcal center
HospitalName,25,southeast alabama medical center,southeast alabama medxcal center
HospitalName,27,southeast alabama medxcal center,0
HospitalName,28,southeast alabama medical center,0
HospitalName,32,southeast alabama medical center,0
HospitalName,37,southeast alabama medical center,southeast alabama medxcal center
HospitalName,43,southeast alabama medical center,0
HospitalName,45,marshall medical center south,0
HospitalName,46,marshall medical center south,0
HospitalName,47,marshall medical center south,0
HospitalName,51,marshall medical center south,0
HospitalName,57,marshall medical center south,0
HospitalName,58,marshall medical center south,0
HospitalName,61,marshall medical center south,0
HospitalName,64,marshall medical center south,0
HospitalName,66,marshall medical center south,0
HospitalName,71,eliza coffee memorial hospital,0
HospitalName,80,eliza coffee memorial hospital,0
HospitalName,82,eliza coffee memorial hospital,0
HospitalName,89,eliza coffee memorial hospital,0
HospitalName,94,eliza coffee memorial hospital,0
HospitalName,95,mizell memorial hospital,0
HospitalName,99,mizell memorial hospital,0
HospitalName,102,mizell memorial hospital,0
HospitalName,107,mizell memorial hospital,0
HospitalName,114,mizell memorial hospital,0
HospitalName,132,crenshaw cxmmunity hxspital,crenshaw community hospital
HospitalName,138,crenshaw community hospital,0
HospitalName,140,crenshaw community hospital,crenshaw cxmmunity hxspital
HospitalName,150,hartselle medical center,0
HospitalName,158,hartselle medical center,0
HospitalName,160,hartselle medical center,0
HospitalName,162,hartselle medical center,0
HospitalName,163,hartselle medical center,0
