Attribute,Index,Dirty Value,Cleaned Value,Clean Value
birthyear,31,1982,1928,1982
birthyear,122,1982,1928,1982
birthyear,256,1982,1928,1982
birthyear,397,1982,1928,1982
birthyear,587,1982,1928,1982
birthyear,720,1982,1928,1982
birthyear,906,1982,1928,1982
birthyear,1137,1982,1928,1982
birthyear,1205,982,1928,1982
birthyear,1430,182,1928,1982
birthyear,2326,1c982,1928,1982
birthyear,2459,1892,1928,1982
birthyear,2535,982,1928,1982
birthyear,2646,19800,1928,1982
birthyear,3167,1b982,1928,1982
birthyear,3268,982,1928,1982
birthyear,3737,1892,1928,1982
birthyear,3968,1a982,1928,1982
birthyear,4044,y1982,1928,1982
birthyear,4211,192,1928,1982
birthyear,4359,9182,1928,1982
birthyear,4432,19r82,1928,1982
birthyear,4577,1892,1928,1982
birthyear,4590,1x982,1928,1982
birthyear,4802,1892,1928,1982
birthyear,4981,19g82,1928,1982
birthyear,5196,9182,1928,1982
birthyear,5384,1892,1928,1982
birthyear,5620,192,1928,1982
birthyear,5634,192,1928,1982
birthyear,5715,982,1928,1982
birthyear,6074,19m82,1928,1982
birthyear,6222,9182,1928,1982
birthyear,6651,198m2,1928,1982
birthyear,6660,9182,1928,1982
birthyear,6706,m1982,1928,1982
birthyear,6913,1892,1928,1982
birthyear,7168,182,1928,1982
birthyear,7429,19v82,1928,1982
birthyear,7932,982,1928,1982
birthyear,7951,982,1928,1982
birthyear,8129,192,1928,1982
birthyear,8595,198i2,1928,1982
birthyear,8654,198w2,1928,1982
birthyear,8925,9182,1928,1982
birthyear,8988,982,1928,1982
birthyear,9730,r1982,1928,1982
birthyear,9893,19z82,1928,1982
birthyear,10090,1892,1928,1982
birthyear,10365,j1982,1928,1982
birthyear,10620,198v2,1928,1982
birthyear,10911,1l982,1928,1982
birthyear,11105,19s82,1928,1982
birthyear,11376,198x2,1928,1982
birthyear,12121,19a82,1928,1982
birthyear,12399,982,1928,1982
birthyear,12688,19b82,1928,1982
birthyear,12930,empty,1928,1982
birthyear,13102,z1982,1928,1982
birthyear,13160,982,1928,1982
birthyear,13163,982,1928,1982
