Attribute,Index,Dirty Value,Cleaned Value
journal_issn,10,empty,1474-547x
journal_issn,190,0033-8389 do  - http://dx.doi.org/10.1016/j.rcl.2010.07.015,empty
journal_issn,465,11j78-7090,1178-7090
journal_issn,559,empty,1474-547x
journal_issn,567,empty,1474-547x
journal_issn,588,0268-0033 do  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009,empty
journal_issn,608,0167-2789 do  - http://dx.doi.org/10.1016/j.physd.2013.07.012,empty
journal_issn,672,empty,1474-547x
journal_issn,808,1467-1j107,1467-1107
journal_issn,868,1432z-0843,1432-0843
journal_issn,963,0966-6362 do  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002,empty
