Attribute,Index,Dirty Value,Clean Value
journal_title,283,journal of the american veterinary mecdical association,journal of the american veterinary medical association
journal_title,309,gtu,gut
journal_title,397,minerva cardioangiowlogica,minerva cardioangiologica
journal_title,424,m j perinatol,am j perinatol
journal_title,493,knee surgery sports traumatology arthroscopy : official juornal of the esska,knee surgery sports traumatology arthroscopy : official journal of the esska
journal_title,506,scandinavian journal o frheumatology,scandinavian journal of rheumatology
journal_title,507,administration and policy in menta lhealth,administration and policy in mental health
journal_title,512,journal of korean neurosurfgical society,journal of korean neurosurgical society
journal_title,596,jorthop sci,j orthop sci
journal_title,609,zeitschrift fr erkrankungen der atmungsorgane mit olia bronchologica,zeitschrift fr erkrankungen der atmungsorgane mit folia bronchologica
journal_title,628,journal of dental kresearch,journal of dental research
journal_title,659,stroke; a journal ofc erebral circulation,stroke; a journal of cerebral circulation
journal_title,682,empty,basic and clinical pharmacology and toxicology
journal_title,801,journal of the ntaional cancer institute,journal of the national cancer institute
journal_title,858,circlation,circulation
journal_title,889,lpos one,plos one
journal_title,892,j hand srg am,j hand surg am
journal_title,916,bioelectromagetics,bioelectromagnetics
journal_title,959,annals of internal emdicine,annals of internal medicine
journal_title,978,the journal of antmiicrobial chemotherapy,the journal of antimicrobial chemotherapy
journal_title,980,endocrijnology,endocrinology
journal_title,991,am j ciln nutr,am j clin nutr
journal_title,993,tumour biology : the journal of the international society for oncodeelopmental biology and medicine,tumour biology : the journal of the international society for oncodevelopmental biology and medicine
journal_issn,59,empty,0-8077-4913-3
journal_issn,149,empty,0017-5749
journal_issn,435,feb-q65,feb-65
journal_issn,468,empty,1356-7500
journal_issn,518,empty,1941-2703
journal_issn,546,1642-0324,1462-0324
journal_issn,550,0,1464-5165
journal_issn,561,1017-8733,1017-7833
journal_issn,581,empty,1715-5258
journal_issn,720,1470-0328 (print) 1407-0328,1470-0328 (print) 1470-0328
journal_issn,824,21y68-6114,2168-6114
journal_issn,853,22-rsep,22-sep
journal_issn,868,empty,1432-0843
journal_issn,879,empty,1469-8978
journal_issn,916,i1521-186x,1521-186x
journal_issn,954,14l76-5497,1476-5497
journal_issn,982,0009-9201 (fprint) 0009-9201,0009-9201 (print) 0009-9201
journal_issn,991,fb-65,feb-65
journal_issn,993,1f423-0380,1423-0380
