Attribute,Index,Dirty Value,Cleaned Value
style,2210,nan,american ipa
style,1635,nan,k?lsch
style,2527,nan,witbier
style,1790,nan,american pale ale (apa)
abv,1541,nan,0.06%
abv,1025,nan,0.06%
abv,2382,nan,0.065
abv,2381,nan,0.065
abv,504,nan,0.06%
abv,61,nan,0.05%
abv,2210,nan,0.05%
abv,1163,nan,0.052
abv,940,nan,0.052
abv,731,nan,0.05%
abv,142,nan,0.05
abv,506,nan,0.05%
abv,2595,nan,0.055
abv,273,nan,0.048
abv,1790,nan,0.065
abv,1752,nan,0.065
abv,1750,nan,0.065
abv,1056,nan,0.05%
abv,710,nan,0.06%
abv,219,nan,0.05
abv,1724,nan,0.06%
abv,307,nan,0.055
abv,774,nan,0.058
abv,1948,nan,0.064
abv,1347,nan,0.054
abv,121,nan,0.075
abv,652,nan,0.07
abv,2364,nan,0.05%
abv,2344,nan,0.05%
abv,2342,nan,0.05%
ibu,1436,nan,40
ibu,2265,nan,60
ibu,2264,nan,60
ibu,2263,nan,60
ibu,2262,nan,60
ibu,2261,nan,60
ibu,2260,nan,60
ibu,2259,nan,60
ibu,2258,nan,60
ibu,2131,nan,60
ibu,2099,nan,60
ibu,2098,nan,60
ibu,2097,nan,60
ibu,1980,nan,60
ibu,1593,nan,17
ibu,1592,nan,17
ibu,976,nan,17
ibu,2518,nan,10
ibu,2517,nan,82
ibu,2324,nan,18
ibu,2288,nan,18
ibu,2287,nan,33
ibu,2286,nan,11
ibu,2285,nan,18
ibu,2603,nan,65
ibu,2220,nan,18
ibu,2676,nan,68
ibu,1535,nan,45
ibu,1149,nan,45
ibu,1474,nan,43
ibu,1473,nan,43
ibu,2592,nan,17
ibu,2578,nan,70
ibu,2577,nan,17
ibu,2103,nan,17
ibu,2102,nan,17
ibu,2291,nan,13
ibu,1818,nan,13
ibu,1738,nan,15
ibu,1563,nan,15
ibu,1294,nan,42
ibu,1293,nan,42
ibu,1292,nan,42
ibu,2207,nan,25
ibu,2040,nan,25
ibu,2039,nan,25
ibu,2495,nan,12
ibu,1409,nan,75
ibu,343,nan,75
ibu,342,nan,35
ibu,341,nan,35
ibu,340,nan,40
ibu,2589,nan,69
ibu,2546,nan,17
ibu,705,nan,22
ibu,2058,nan,11
ibu,1483,nan,11
ibu,1426,nan,11
ibu,1132,nan,11
ibu,1131,nan,11
ibu,1876,nan,43
ibu,2593,nan,75
ibu,1019,nan,75
ibu,1776,nan,45
ibu,1343,nan,60
ibu,1855,nan,35
ibu,1209,nan,35
ibu,954,nan,28
ibu,910,nan,35
ibu,707,nan,35
ibu,2494,nan,11
ibu,2325,nan,11
ibu,2022,nan,11
ibu,1989,nan,11
ibu,1988,nan,11
ibu,1955,nan,11
ibu,2557,nan,27
ibu,2496,nan,38
ibu,1422,nan,85
ibu,2469,nan,54
ibu,2586,nan,60
ibu,168,nan,35
ibu,2449,nan,30
ibu,1953,nan,30
ibu,1496,nan,47
ibu,1480,nan,30
ibu,1564,nan,37
ibu,1541,nan,37
ibu,1321,nan,37
ibu,1320,nan,37
ibu,1319,nan,37
ibu,1303,nan,37
ibu,1025,nan,37
ibu,1012,nan,37
ibu,942,nan,37
ibu,937,nan,37
ibu,1372,nan,70
ibu,1371,nan,70
ibu,2490,nan,35
ibu,2489,nan,20
ibu,2488,nan,35
ibu,2487,nan,35
ibu,939,nan,40
ibu,1569,nan,55
ibu,1568,nan,20
ibu,1188,nan,20
ibu,577,nan,27
ibu,1548,nan,72
ibu,1517,nan,72
ibu,1500,nan,72
ibu,1421,nan,72
ibu,1184,nan,72
ibu,1023,nan,72
ibu,998,nan,72
ibu,997,nan,72
ibu,996,nan,72
ibu,931,nan,72
ibu,798,nan,72
ibu,1601,nan,30
ibu,1427,nan,30
ibu,470,nan,52
ibu,2204,nan,20
ibu,1802,nan,60
ibu,2637,nan,65
ibu,2636,nan,50
ibu,2598,nan,50
ibu,2597,nan,65
ibu,2548,nan,65
ibu,2542,nan,65
ibu,2541,nan,65
ibu,2504,nan,65
ibu,2500,nan,65
ibu,2499,nan,65
ibu,2498,nan,65
ibu,2481,nan,65
ibu,2476,nan,65
ibu,2467,nan,42
ibu,2466,nan,65
ibu,2465,nan,65
ibu,2433,nan,65
ibu,2418,nan,65
ibu,2416,nan,42
ibu,2382,nan,65
ibu,2381,nan,65
ibu,2290,nan,65
ibu,2240,nan,50
ibu,2137,nan,65
ibu,2101,nan,65
ibu,2092,nan,65
ibu,2091,nan,65
ibu,2086,nan,65
ibu,2023,nan,65
ibu,2006,nan,65
ibu,1997,nan,65
ibu,1977,nan,65
ibu,1976,nan,65
ibu,1974,nan,65
ibu,1973,nan,50
ibu,1959,nan,65
ibu,1958,nan,50
ibu,1949,nan,65
ibu,1947,nan,65
ibu,1785,nan,50
ibu,1651,nan,42
ibu,1443,nan,65
ibu,1352,nan,65
ibu,1267,nan,65
ibu,1266,nan,50
ibu,1178,nan,65
ibu,1136,nan,65
ibu,1044,nan,42
ibu,1033,nan,65
ibu,1031,nan,50
ibu,909,nan,50
ibu,873,nan,65
ibu,860,nan,65
ibu,677,nan,65
ibu,671,nan,65
ibu,670,nan,50
ibu,669,nan,65
ibu,627,nan,50
ibu,387,nan,42
ibu,385,nan,42
ibu,384,nan,65
ibu,919,nan,15
ibu,756,nan,47
ibu,328,nan,47
ibu,66,nan,47
ibu,65,nan,47
ibu,538,nan,85
ibu,504,nan,40
ibu,29,nan,40
ibu,2552,nan,65
ibu,2608,nan,40
ibu,2607,nan,40
ibu,2606,nan,40
ibu,2470,nan,40
ibu,2464,nan,40
ibu,2072,nan,40
ibu,2252,nan,25
ibu,1808,nan,55
ibu,870,nan,45
ibu,869,nan,31
ibu,868,nan,45
ibu,867,nan,45
ibu,840,nan,18
ibu,180,nan,18
ibu,63,nan,18
ibu,62,nan,18
ibu,61,nan,18
ibu,530,nan,22
ibu,427,nan,22
ibu,1465,nan,20
ibu,1464,nan,20
ibu,2210,nan,35
ibu,1219,nan,25
ibu,2057,nan,22
ibu,2019,nan,8
ibu,2016,nan,30
ibu,2354,nan,10
ibu,1342,nan,9
ibu,1341,nan,9
ibu,2012,nan,60
ibu,2011,nan,25
ibu,2010,nan,60
ibu,2009,nan,60
ibu,1695,nan,60
ibu,1369,nan,60
ibu,1243,nan,60
ibu,1139,nan,60
ibu,570,nan,60
ibu,716,nan,29
ibu,1689,nan,25
ibu,1163,nan,25
ibu,940,nan,25
ibu,613,nan,25
ibu,2028,nan,65
ibu,1105,nan,25
ibu,1104,nan,25
ibu,1763,nan,20
ibu,1311,nan,20
ibu,2078,nan,11
ibu,1092,nan,15
ibu,185,nan,80
ibu,184,nan,15
ibu,1224,nan,33
ibu,964,nan,33
ibu,2371,nan,25
ibu,1827,nan,25
ibu,1203,nan,25
ibu,1161,nan,25
ibu,1944,nan,60
ibu,1943,nan,40
ibu,2015,nan,22
ibu,731,nan,85
ibu,944,nan,30
ibu,1590,nan,74
ibu,1110,nan,74
ibu,1014,nan,74
ibu,911,nan,74
ibu,680,nan,74
ibu,1642,nan,40
ibu,1039,nan,31
ibu,2477,nan,40
ibu,2008,nan,40
ibu,2004,nan,15
ibu,2003,nan,45
ibu,2431,nan,23
ibu,2430,nan,23
ibu,2429,nan,48
ibu,2283,nan,47
ibu,2248,nan,85
ibu,1287,nan,47
ibu,1286,nan,62
ibu,640,nan,47
ibu,1731,nan,53
ibu,1022,nan,53
ibu,682,nan,53
ibu,112,nan,53
ibu,2289,nan,80
ibu,2027,nan,80
ibu,2591,nan,45
ibu,1981,nan,72
ibu,1663,nan,72
ibu,941,nan,22
ibu,809,nan,22
ibu,481,nan,72
ibu,351,nan,22
ibu,350,nan,22
ibu,2462,nan,20
ibu,1957,nan,20
ibu,2624,nan,27
ibu,2567,nan,70
ibu,2172,nan,97
ibu,2171,nan,97
ibu,1911,nan,97
ibu,1803,nan,97
ibu,1566,nan,97
ibu,1515,nan,97
ibu,1214,nan,97
ibu,674,nan,97
ibu,562,nan,97
ibu,552,nan,97
ibu,319,nan,97
ibu,2613,nan,90
ibu,2612,nan,90
ibu,2611,nan,90
ibu,1616,nan,21
ibu,178,nan,17
ibu,2428,nan,70
ibu,1998,nan,18
ibu,2525,nan,20
ibu,2523,nan,20
ibu,1174,nan,30
ibu,1116,nan,30
ibu,994,nan,35
ibu,1034,nan,60
ibu,2650,nan,75
ibu,2649,nan,75
ibu,2648,nan,75
ibu,2647,nan,75
ibu,2646,nan,100
ibu,2645,nan,75
ibu,2643,nan,75
ibu,2642,nan,75
ibu,1922,nan,49
ibu,1446,nan,30
ibu,1275,nan,30
ibu,1028,nan,30
ibu,2461,nan,69
ibu,1567,nan,54
ibu,1185,nan,54
ibu,2143,nan,25
ibu,2139,nan,35
ibu,1570,nan,25
ibu,1440,nan,67
ibu,1753,nan,70
ibu,1448,nan,70
ibu,1134,nan,30
ibu,1066,nan,20
ibu,849,nan,30
ibu,352,nan,30
ibu,149,nan,20
ibu,148,nan,40
ibu,1558,nan,42
ibu,2183,nan,75
ibu,2182,nan,75
ibu,2181,nan,75
ibu,2180,nan,75
ibu,2179,nan,75
ibu,988,nan,30
ibu,616,nan,22
ibu,96,nan,22
ibu,1652,nan,31
ibu,1501,nan,40
ibu,1004,nan,40
ibu,2357,nan,35
ibu,2483,nan,20
ibu,2385,nan,17
ibu,2383,nan,25
ibu,2453,nan,65
ibu,2363,nan,65
ibu,689,nan,65
ibu,688,nan,65
ibu,687,nan,65
ibu,2595,nan,9
ibu,2480,nan,9
ibu,1525,nan,9
ibu,1524,nan,9
ibu,1523,nan,9
ibu,2163,nan,24
ibu,1193,nan,15
ibu,349,nan,15
ibu,348,nan,15
ibu,2436,nan,70
ibu,1706,nan,70
ibu,1665,nan,70
ibu,2332,nan,30
ibu,2330,nan,30
ibu,2582,nan,20
ibu,2581,nan,20
ibu,1204,nan,29
ibu,1122,nan,29
ibu,700,nan,29
ibu,2311,nan,20
ibu,355,nan,20
ibu,125,nan,20
ibu,962,nan,32
ibu,2454,nan,18
ibu,2133,nan,18
ibu,1628,nan,30
ibu,1626,nan,30
