Attribute,Index,Clean Value,Dirty Value
sched_dep_time,6,11:25 PM,1:125 PM
sched_dep_time,220,07:35 AM,073:5 AM
sched_dep_time,593,10:25 AM,empty
sched_dep_time,640,11:25 PM,empty
sched_dep_time,694,06:59 AM,06:59 M
sched_dep_time,775,06:59 AM,06:y59 AM
sched_dep_time,794,06:59 AM,empty
sched_dep_time,810,07:15 AM,empty
sched_dep_time,876,06:59 AM,0q6:59 AM
sched_dep_time,1037,04:25 PM,04:2 5PM
sched_dep_time,1040,06:59 AM,06r:59 AM
sched_dep_time,1109,07:10 PM,empty
sched_dep_time,1486,02:30 PM,2:30 PM
sched_dep_time,1543,08:00 PM,080:0 PM
sched_dep_time,1628,02:55 PM,025:5 PM
sched_dep_time,1913,08:00 PM,08:00P M
sched_dep_time,1951,07:10 AM,0:10 AM
act_dep_time,144,11:55 AM,empty
act_dep_time,237,03:36 PM,03:36 MP
act_dep_time,605,02:26 PM,empty
act_dep_time,684,10:20 AM,10:20 MA
act_dep_time,817,07:58 PM,empty
act_dep_time,830,07:25 AM,empty
act_dep_time,862,05:08 PM,05:08 MP
act_dep_time,1058,01:19 PM,empty
act_dep_time,1063,03:31 PM,03:z31 PM
act_dep_time,1121,05:08 PM,05:08 MP
act_dep_time,1275,05:08 PM,0508 PM
act_dep_time,1374,05:08 PM,5:08 PM
act_dep_time,1454,01:19 PM,01:1 PM
act_dep_time,1527,11:05 AM,11:a05 AM
act_dep_time,1539,05:08 PM,050:8 PM
act_dep_time,1871,12:41 AM,e12:41 AM
act_dep_time,2109,12:41 PM,12:41 sPM
sched_arr_time,84,03:19 PM,empty
sched_arr_time,436,10:45 AM,empty
sched_arr_time,486,07:30 AM,empty
sched_arr_time,508,05:11 AM,0b5:11 AM
sched_arr_time,655,01:17 PM,01:17 PvM
sched_arr_time,730,09:40 AM,094:0 AM
sched_arr_time,1021,02:25 PM,0225 PM
sched_arr_time,1158,08:00 AM,08:0 0AM
sched_arr_time,1539,08:05 PM,empty
sched_arr_time,1660,04:00 PM,04:00PM
sched_arr_time,1779,02:20 PM,02:i20 PM
sched_arr_time,1801,10:35 AM,10:v35 AM
sched_arr_time,1895,08:56 PM,08:56 MP
sched_arr_time,2066,01:16 PM,empty
sched_arr_time,2076,01:17 PM,01:17 MP
sched_arr_time,2129,04:05 PM,04:5 PM
sched_arr_time,2152,01:17 PM,01:17 tPM
sched_arr_time,2181,01:17 PM,01:17u PM
sched_arr_time,2193,08:22 PM,08:22 zPM
sched_arr_time,2268,01:17 PM,1:17 PM
act_arr_time,548,06:55 AM,0655 AM
act_arr_time,630,09:32 AM,09:m32 AM
act_arr_time,771,04:17 PM,empty
act_arr_time,785,08:45 AM,08:4d5 AM
act_arr_time,1034,03:04 PM,3:04 PM
act_arr_time,1115,08:53 PM,08:53 MP
act_arr_time,1443,06:36 PM,06:36 PwM
act_arr_time,1487,07:17 AM,07:17A M
act_arr_time,1539,07:55 PM,07q:55 PM
act_arr_time,1613,07:55 PM,7:55 PM
act_arr_time,1700,07:55 PM,07:55 PM***
act_arr_time,1793,02:10 PM,02:1a0 PM
act_arr_time,1809,07:55 PM,07:55PM
act_arr_time,1846,08:06 AM,empty
act_arr_time,1909,07:55 PM,07:55 MP
act_arr_time,2024,02:00 PM,empty
act_arr_time,2145,12:50 PM,empty
act_arr_time,2244,04:56 PM,empty
act_arr_time,2294,07:55 PM,07:55 MP
act_arr_time,2376,11:12 AM,11:12 MA
