Attribute,Index,Clean Value,Cleaned Value
gender,42,m,f
gender,243,f,m
gender,320,f,empty
gender,381,f,empty
gender,474,f,m
gender,510,f,pf
gender,549,m,f
gender,572,f,m
gender,585,f,m
gender,792,f,m
gender,855,m,empty
gender,944,m,f
gender,1174,m,***
gender,1294,m,f
gender,1301,m,f
gender,1453,f,m
gender,1692,f,m
gender,1742,m,f
gender,1783,f,m
gender,1820,f,m
gender,1849,f,m
gender,1873,f,vf
gender,1884,m,f
gender,2036,m,f
gender,2061,f,m
gender,2281,f,m
gender,2297,f,***
gender,2317,f,m
gender,2339,f,m
gender,2402,f,m
gender,2461,f,m
gender,2551,m,f
gender,2604,f,m
gender,2663,f,m
gender,2833,f,m
gender,2965,f,m
gender,2972,f,m
gender,3117,f,m
gender,3127,m,empty
gender,3281,m,empty
gender,3623,f,empty
gender,3769,m,f
gender,3804,m,f
gender,3813,m,f
gender,4078,f,m
gender,4162,f,m
gender,4409,m,empty
gender,4412,m,f
gender,4459,f,***
gender,4733,f,m
gender,4841,f,m
gender,4970,m,f
gender,5034,f,m
gender,5040,m,f
gender,5053,m,***
gender,5058,f,m
gender,5063,m,f
gender,5164,m,empty
gender,5381,f,empty
gender,5392,m,empty
gender,5487,m,f
gender,5548,m,f
gender,5630,f,m
gender,5904,m,f
gender,5961,f,m
gender,6037,m,empty
gender,6055,f,m
gender,6059,m,empty
gender,6116,f,m
gender,6223,f,jf
gender,6234,f,m
gender,6268,f,m
gender,6374,m,empty
gender,6425,f,m
gender,6461,m,f
gender,6469,m,f
gender,6516,f,nf
gender,6644,f,m
gender,6695,f,***
gender,6738,m,fm
gender,6787,f,m
gender,6798,f,empty
gender,6824,f,empty
gender,6835,f,of
gender,6867,m,f
gender,6966,m,f
gender,7057,m,f
gender,7082,f,empty
gender,7191,m,f
gender,7195,m,f
gender,7197,f,m
gender,7215,f,m
gender,7377,m,***
gender,7391,m,f
gender,7507,m,ym
gender,7508,f,sf
gender,7536,f,m
gender,7668,f,***
gender,7810,f,m
gender,7844,f,empty
gender,7898,f,m
gender,7922,f,empty
gender,8095,f,m
gender,8128,f,m
gender,8208,m,empty
gender,8240,f,m
gender,8252,f,m
gender,8505,f,empty
gender,8585,f,m
gender,8659,m,f
gender,8805,f,empty
gender,8814,m,f
gender,8834,m,f
gender,8939,f,***
gender,9022,f,empty
gender,9170,f,m
gender,9180,m,f
gender,9184,f,m
gender,9457,f,m
gender,9498,m,f
gender,9537,m,f
gender,9566,m,f
gender,9691,f,empty
gender,9739,f,empty
gender,9764,f,m
gender,9885,f,m
gender,10033,f,m
gender,10066,f,empty
gender,10161,f,m
gender,10328,f,m
gender,10499,f,***
gender,10578,f,m
gender,10600,m,empty
gender,10621,m,f
gender,10770,f,***
gender,10960,f,m
gender,11083,f,m
gender,11199,f,m
gender,11219,f,lf
gender,11259,f,m
gender,11363,f,m
gender,11365,f,ff
gender,11494,f,m
gender,11514,f,m
gender,11551,f,m
gender,11553,f,m
gender,11604,f,m
gender,11614,f,m
gender,11634,f,empty
gender,11767,f,m
gender,11780,f,empty
gender,12070,m,f
gender,12529,m,f
gender,12629,m,f
gender,12755,f,empty
gender,12874,f,m
gender,12938,f,empty
gender,12950,m,empty
gender,13065,f,m
gender,13073,f,empty
gender,13187,m,f
gender,13329,f,m
gender,13334,m,f
gender,13392,f,m
gender,13473,f,m
gender,13579,f,empty
gender,13654,m,f
gender,13723,m,f
gender,13857,f,m
gender,13886,f,empty
gender,13938,f,m
gender,14052,m,***
gender,14081,f,m
gender,14083,m,f
gender,14199,f,m
gender,14285,f,m
gender,14306,f,empty
gender,14320,f,m
gender,14326,f,m
gender,14387,m,f
gender,14565,f,empty
gender,14640,m,f
gender,14724,f,m
gender,14726,f,m
gender,14732,f,m
gender,14749,f,m
gender,14756,f,m
gender,14918,m,***
gender,15002,m,empty
gender,15053,f,m
gender,15075,f,m
gender,15204,f,empty
gender,15210,f,***
gender,15217,f,m
gender,15220,f,m
gender,15285,f,m
gender,15374,f,empty
gender,15431,f,empty
gender,15479,f,***
gender,15561,m,***
gender,15720,f,cf
gender,15752,f,***
gender,15875,f,empty
gender,15877,f,m
gender,15883,m,f
gender,16099,f,***
gender,16128,f,m
gender,16137,f,m
gender,16194,m,***
gender,16206,f,m
gender,16337,f,***
gender,16606,f,m
gender,16671,f,m
gender,16891,f,m
gender,16923,f,m
gender,16972,f,m
gender,17082,f,gf
gender,17137,f,jf
gender,17195,f,m
gender,17293,m,km
gender,17389,m,f
gender,17443,f,empty
gender,17594,f,***
gender,17649,f,m
gender,17666,f,m
gender,17716,f,m
gender,17791,m,empty
gender,17818,f,m
gender,17825,f,m
gender,18063,f,m
gender,18074,f,empty
gender,18098,f,m
gender,18202,f,m
gender,18252,f,m
gender,18311,m,f
gender,18361,f,m
gender,18391,f,m
gender,18505,f,m
gender,18600,f,m
gender,18676,m,f
gender,18735,f,empty
gender,18816,f,m
gender,18890,f,bf
gender,18972,m,f
gender,19151,f,m
gender,19361,f,bf
gender,19368,f,m
gender,19669,f,m
gender,19707,f,m
gender,19716,m,f
gender,19781,f,m
gender,19834,f,m
gender,19873,f,m
gender,19918,f,m
gender,19933,f,m
city,25,fort loramie,ofrt loramie
city,59,north east,nort heast
city,67,pulaski,empty
city,116,manchester,valley view
city,155,mount carmel,omunt carmel
city,213,ridgely,rigely
city,310,grand rapids,empty
city,355,pendleton,milton
city,487,murfreesboro,kathleen
city,516,lafayette,empty
city,566,patrick springs,patrick sprinsg
city,568,cheswold,chesold
city,613,asheville,ashevilel
city,745,haddock,empty
city,755,south burlington,southburlington
city,768,quebradillas,empty
city,772,charlotte,washington
city,798,fort lauderdale,west edmeston
city,845,harrison city,empty
city,882,arthur,washington
city,972,san juan,sanj uan
city,996,gandeeville,empty
city,1040,bristol,bristnol
city,1060,humacao,empty
city,1137,berlin,sylvester
city,1180,fountain,berrien springs
city,1263,wells,empty
city,1435,falls creek,lexington
city,1495,crossnore,fcrossnore
city,1530,westminster,boston
city,1713,pattersonville,empty
city,1752,statesboro,empty
city,1784,frankfort,franvkfort
city,1809,hope valley,north hampton
city,1852,burlington,groton
city,1864,canton,wales center
city,1873,canaan,canan
city,1888,rock hall,empty
city,2046,wanatah,empty
city,2155,west hartford,wes hartford
city,2196,perryman,perryman***
city,2216,newark,new haven
city,2229,alexandria,roanoke
city,2354,humacao,empty
city,2380,washington,wasihngton
city,2389,soso,soos
city,2434,saint petersburg,empty
city,2438,chester,empty
city,2516,washington,richmond
city,2577,carolina,arolina
