Attribute,Index,Dirty Value,Cleaned Value
surname,7,nan,togni
surname,28,oqtillio,otillio
surname,30,nan,bowhill
surname,37,muluszynsik,muluszynski
surname,97,mcain,mccain
surname,126,rouchlaleau,rouchaleau
surname,131,nan,kawakami
surname,157,nan,hudelmaier
surname,255,nan,derby
surname,279,locngobardi,longobardi
surname,323,nan,gove
surname,373,dinglle,dingle
surname,443,nan,keskin
surname,465,nan,usha
surname,491,gnutxzmann,gnutzmann
surname,525,nan,poulin
surname,553,debry,derby
surname,555,kappnoer,kappner
surname,572,nan,muluszynski
surname,577,nan,mallorqui
surname,628,nan,munster
surname,664,amtyska,matyska
surname,787,nan,timkovsky
surname,804,piero,pierro
surname,872,nan,scofield
surname,889,rkino,rikino
surname,1029,nan,mattison
surname,1048,kovik,kolvik
surname,1051,kontso,kontos
surname,1079,nan,blix
surname,1112,ruhdstrom,rudstrom
surname,1158,hxenriksson,henriksson
surname,1201,nan,musselman
surname,1321,rocco,ruocco
surname,1391,nan,felciano
surname,1423,hofsettter,hofstetter
surname,1516,nan,benaini
surname,1582,longmobardi,longobardi
surname,1607,ugll,gull
surname,1612,nan,mccain
surname,1665,nan,dingle
surname,1669,nan,llewellyn
surname,1794,nan,brunk
surname,1811,nan,leifker
surname,1828,nan,knauff
surname,1839,nan,togni
surname,1884,nan,hudelmaier
surname,1931,nan,walrath
surname,1942,nan,senator
surname,1979,ushra,usha
surname,1999,nan,togni
surname,2003,nan,bellosta
surname,2020,coppola***,coppola
surname,2079,pasual,pascual
surname,2086,nan,rezende
surname,2111,nan,ogawa
surname,2129,nan,kubicar
surname,2217,nan,clemm
surname,2225,wack,waack
surname,2257,wack,waack
surname,2309,felciando,felciano
surname,2336,nan,weener
surname,2409,harbion,harbison
surname,2448,nan,ro;dl
surname,2462,nan,prenel
surname,2511,canlon,scanlon
surname,2517,nan,sittig
surname,2550,nan,dighe
surname,2563,xbesancenot,besancenot
surname,2600,hemanns,hermanns
surname,2605,mallorquhi,mallorqui
surname,2666,nan,capps
surname,2768,felciqano,felciano
surname,2773,rudstrm,rudstrom
surname,2804,nozka,nozaka
surname,2832,nan,hudelmaier
surname,2854,newsctead,newstead
surname,2860,otgni,togni
surname,2917,nan,sezan
surname,2992,musselmacn,musselman
surname,3031,maytska,matyska
surname,3052,nan,senator
surname,3063,nan,tchernykh
surname,3077,nan,musselman
surname,3170,ttimkovsky,timkovsky
surname,3171,muselman,musselman
surname,3217,nan,harloff
surname,3231,nan,valette
surname,3242,udstrom,rudstrom
surname,3276,ypoccoz,yoccoz
surname,3383,abalda,gabalda
surname,3437,nan,llewellyn
surname,3469,nan,kawakami
surname,3493,nan,borgelt
surname,3498,fecliano,felciano
surname,3533,woin,wolin
surname,3541,nan,felciano
surname,3600,czodenie,codenie
surname,3632,nzoaka,nozaka
surname,3633,nan,spehner
surname,3772,brugnao,brugnano
surname,3787,nan,kavasseri
surname,3844,nan,palomar
surname,3851,schloegl,schloegel
surname,3901,nan,burtschick
surname,3924,nan,dedood
surname,3946,shackle,shackel
surname,4058,besnacenot,besancenot
surname,4069,znoltemeier,noltemeier
surname,4129,nan,tomii
surname,4132,nan,merico
surname,4174,nan,pascual
surname,4239,konikowskha,konikowska
surname,4258,jkraetzl,kraetzl
surname,4269,nan,vieri
surname,4273,gul,gull
surname,4274,nan,kubicar
surname,4284,usa,usha
surname,4289,nan,abraham
surname,4346,dedrood,dedood
surname,4354,nan,sezan
surname,4359,hore,hoare
surname,4384,ghzal,ghezal
surname,4409,nan,matyska
surname,4410,nan,rouchaleau
surname,4449,otilloi,otillio
surname,4460,hfstetter,hofstetter
surname,4524,nan,kubicar
surname,4543,hogdan,hogan
surname,4616,nan,nekvinda
surname,4621,henriksson***,henriksson
surname,4641,nan,otillio
surname,4693,nan,airgain
surname,4724,nan,otillio
surname,4733,rudstom,rudstrom
surname,4814,atch,latch
surname,4839,nan,brunk
surname,4878,guoixng,guoxing
surname,4886,fvare,favre
surname,4939,nan,mccain
surname,4961,nan,kubicar
surname,4966,nan,dedood
surname,5000,nan,matyska
birthyear,8,nan,1981
birthyear,120,1998,1989
birthyear,178,nan,1977
birthyear,186,1996***,1996
birthyear,222,nan,1979
birthyear,303,inf,1990
birthyear,321,9181,1981
birthyear,345,nan,1982
birthyear,400,nan,1984
birthyear,412,nan,1989
birthyear,458,nan,1980
birthyear,515,nan,1976
birthyear,529,nan,1996
birthyear,688,nan,1975
birthyear,740,nan,1984
birthyear,793,195,1975
birthyear,804,nan,1994
birthyear,837,183,1983
birthyear,888,nan,1997
birthyear,949,186,1986
birthyear,967,196,1996
birthyear,1014,nan,1992
birthyear,1042,197,1997
birthyear,1051,nan,1981
birthyear,1132,l1987,1987
birthyear,1144,nan,1992
birthyear,1192,nan,1984
birthyear,1209,nan,1988
birthyear,1302,nan,1985
birthyear,1350,nan,1978
birthyear,1364,j1995,1995
birthyear,1371,nan,1980
birthyear,1372,nan,1989
birthyear,1390,nan,1980
birthyear,1549,nan,1995
birthyear,1621,nan,1995
birthyear,1632,nan,1990
birthyear,1728,1967,1976
birthyear,1791,s1984,1984
birthyear,1795,983,1983
birthyear,1802,nan,1988
birthyear,1857,nan,1977
birthyear,1875,f1995,1995
birthyear,1906,183,1983
birthyear,1965,nan,1975
birthyear,1979,nan,1986
birthyear,1983,nan,1983
birthyear,1995,9178,1978
birthyear,2004,197r9,1979
birthyear,2069,175,1975
birthyear,2088,995,1995
birthyear,2103,nan,1976
birthyear,2196,nan,1984
birthyear,2239,990,1990
birthyear,2308,987,1987
birthyear,2333,997,1997
birthyear,2345,nan,1988
birthyear,2348,nan,1993
birthyear,2383,nan,1985
birthyear,2393,nan,1996
birthyear,2415,994,1994
birthyear,2423,198,1978
birthyear,2439,nan,1979
birthyear,2551,1p976,1976
birthyear,2581,a1980,1980
birthyear,2627,198b2,1982
birthyear,2631,nan,1995
birthyear,2679,nan,1989
birthyear,2733,9193,1993
birthyear,2737,nan,1985
birthyear,2743,990,1990
birthyear,2752,9184,1984
birthyear,2765,195,1995
birthyear,2848,nan,1995
birthyear,2868,1y991,1991
birthyear,2885,nan,1980
birthyear,2980,nan,1995
birthyear,3039,19x78,1978
birthyear,3102,181,1981
birthyear,3104,176,1976
birthyear,3169,nan,1991
birthyear,3202,9189,1989
birthyear,3204,nan,1988
birthyear,3260,nan,1988
birthyear,3287,9177,1977
birthyear,3310,nan,1993
birthyear,3368,191,1991
birthyear,3370,nan,1975
birthyear,3425,nan,1988
birthyear,3445,nan,1991
birthyear,3446,993,1993
birthyear,3461,197y5,1975
birthyear,3468,nan,1980
birthyear,3589,1z979,1979
birthyear,3651,nan,1983
birthyear,3669,19o91,1991
birthyear,3730,nan,1991
birthyear,3764,nan,1986
birthyear,3877,983,1983
birthyear,3886,990,1990
birthyear,4006,1s983,1983
birthyear,4033,1938,1983
birthyear,4057,i1975,1975
birthyear,4101,nan,1981
birthyear,4117,9190,1990
birthyear,4153,nan,1978
birthyear,4165,nan,1988
birthyear,4186,nan,1981
birthyear,4205,nan,1980
birthyear,4302,nan,1996
birthyear,4311,nan,1994
birthyear,4358,nan,1984
birthyear,4400,199s5,1995
birthyear,4458,179,1979
birthyear,4470,19u82,1982
birthyear,4473,nan,1975
birthyear,4596,nan,1992
birthyear,4598,199s1,1991
birthyear,4622,19s75,1975
birthyear,4630,1993***,1993
birthyear,4668,1f975,1975
birthyear,4677,n1990,1990
birthyear,4678,nan,1978
birthyear,4688,nan,1993
birthyear,4759,nan,1993
birthyear,4874,194,1984
birthyear,4894,nan,1990
birthyear,5000,nan,1978
birthplace,36,nan,tokyo
birthplace,50,ilkes,wilkes
birthplace,54,nan,los
birthplace,78,nan,wilmington
birthplace,80,paco,pasco
birthplace,91,cnakry,conakry
birthplace,97,nan,barcelona
birthplace,124,greesnboro,greensboro
birthplace,131,nan,billings
birthplace,154,kpalm,palm
birthplace,173,nan,corpus
birthplace,219,nan,missoula
birthplace,250,nan,key
birthplace,252,nan,wilkes
birthplace,286,nan,shreveport
birthplace,327,nan,birmingham
birthplace,341,alm,palm
birthplace,412,baoton,baton
birthplace,440,nan,cody
birthplace,506,nan,orange
birthplace,547,nan,corpus
birthplace,569,agascalientes,aguascalientes
birthplace,575,nan,south
birthplace,601,gainesivlle,gainesville
birthplace,652,belin,berlin
birthplace,737,nan,charleston
birthplace,749,nan,barcelona
birthplace,808,es,des
birthplace,817,daakr,dakar
birthplace,925,nan,conakry
birthplace,1018,cnakry,conakry
birthplace,1023,nan,corpus
birthplace,1025,toulose,toulouse
birthplace,1094,nan,myrtle
birthplace,1124,nan,dallas
birthplace,1151,nan,milan
birthplace,1188,gulfpotr,gulfport
birthplace,1206,brussls,brussels
birthplace,1209,nan,pasco
birthplace,1231,nan,mobile
birthplace,1239,dayotn,dayton
birthplace,1290,nan,orlando
birthplace,1307,nan,orange
birthplace,1375,ds,des
birthplace,1412,nan,toulouse
birthplace,1424,mian,milan
birthplace,1430,nan,gulfport
birthplace,1441,nan,guangzhou
birthplace,1443,amrillo,amarillo
birthplace,1446,ylon,lyon
birthplace,1482,nan,aguascalientes
birthplace,1485,pohrtland,portland
birthplace,1556,nan,mobile
birthplace,1560,nan,florence
birthplace,1645,emilan,milan
birthplace,1649,nan,des
birthplace,1690,dess,des
birthplace,1697,nan,prague
birthplace,1713,milna,milan
birthplace,1750,guartemala,guatemala
birthplace,1845,nan,dayton
birthplace,1868,nan,lexington
birthplace,1889,nan,sarasota
birthplace,1930,valodsta,valdosta
birthplace,1965,nan,buffalo
birthplace,2000,nan,louisville
birthplace,2022,nan,toulouse
birthplace,2199,yrtle,myrtle
birthplace,2274,nan,baltimore
