Attribute,Index,Clean Value,Cleaned Value
surname,141,alpuente,alpente
surname,181,alpuente,alpuenet
surname,203,alpuente,alpente
surname,224,aigrain,agirain
surname,226,aigrain,aigran
surname,243,aigrain,aigrvain
surname,267,aigrain,aigran
surname,287,alpuente,alpunete
surname,362,aigrain,aifgrain
surname,446,aigrain,airain
surname,632,aigrain,aigraidn
surname,639,alpuente,alpente
surname,665,aigrain,iagrain
surname,670,alpuente,alpueynte
surname,675,alpuente,alpente
surname,814,aigrain,aigqrain
surname,997,aigrain,aigraidn
surname,1088,aigrain,agrain
surname,1191,aigrain,aigarin
surname,1218,alpuente,alpuenet
surname,1272,alpuente,alpuete
surname,1297,alpuente,lapuente
surname,1333,aigrain,aigarin
surname,1363,aigrain,aigarin
surname,1417,alpuente,alpuenet
surname,1468,aigrain,aigrani
surname,1477,alpuente,alpuenet
surname,1491,alpuente,alpuenet
surname,1502,aigrain,agirain
surname,1734,aigrain,aigrani
surname,1745,alpuente,lpuente
surname,1798,aigrain,aigran
surname,1865,aigrain,aigraicn
surname,1912,alpuente,alpusente
surname,1953,aigrain,aigrani
surname,1982,alpuente,alpuepnte
surname,2031,aigrain,airgain
surname,2064,aigrain,agirain
surname,2084,aigrain,airain
surname,2134,alpuente,lapuente
surname,2180,alpuente,aelpuente
surname,2231,aigrain,agirain
surname,2324,danneberg,dannbeerg
surname,2380,aigrain,igrain
surname,2388,aigrain,agrain
surname,2410,aigrain,airgain
surname,2500,aigrain,airgain
surname,2515,aigrain,agirain
surname,2529,aigrain,aigain
surname,2543,munster,musnter
surname,2595,aigrain,aigwrain
surname,2602,alpuente,alpeunte
surname,2725,alpuente,alpuentte
surname,2744,aigrain,airain
surname,2824,aigrain,acigrain
surname,2842,aigrain,aigrmain
surname,2893,alpuente,lpuente
surname,2910,alpuente,lpuente
surname,2935,alpuente,alpuenet
surname,3047,alpuente,alpunte
surname,3111,aigrain,aiqgrain
surname,3309,aigrain,airgain
surname,3344,alpuente,alpuehnte
surname,3348,alpuente,aelpuente
surname,3388,alpuente,apluente
surname,3389,alpuente,apuente
surname,3406,aigrain,aigrakin
surname,3427,aigrain,aigrani
surname,3435,aigrain,aigrabin
surname,3453,aigrain,airgrain
surname,3462,aigrain,aigrlain
surname,3464,aigrain,iagrain
surname,3499,aigrain,agrain
surname,3621,alpuente,alpunete
surname,3703,alpuente,alupente
surname,3790,alpuente,alpuenkte
surname,3825,alpuente,apuente
surname,3925,alpuente,kalpuente
surname,3938,aigrain,airgain
surname,3955,aigrain,agrain
surname,4004,alpuente,alpuentfe
surname,4006,alpuente,lpuente
surname,4053,aigrain,airain
surname,4118,alpuente,alpunete
surname,4123,aigrain,aigrdain
surname,4219,munster,munstler
surname,4417,aigrain,aigraain
surname,4438,aigrain,agrain
surname,4448,aigrain,arigrain
surname,4477,aigrain,agirain
surname,4526,alpuente,alpurente
surname,4693,aigrain,airgain
surname,4753,alpuente,alqpuente
surname,4817,alpuente,alpuentve
surname,4844,aigrain,aigrian
surname,4901,aigrain,airgain
surname,4983,aigrain,aigurain
birthyear,174,1994,a1994
birthyear,379,1978,978
birthyear,466,1991,191
birthyear,490,1978,978
birthyear,525,1975,197a5
birthyear,564,1991,199z1
birthyear,636,1978,1987
birthyear,808,1997,1u997
birthyear,823,1980,180
birthyear,828,1996,196
birthyear,842,1997,1979
birthyear,874,1997,1z997
birthyear,906,1982,1t982
birthyear,1000,1991,991
birthyear,1022,1998,p1998
birthyear,1098,1978,197g8
birthyear,1136,1978,978
birthyear,1138,1984,198l4
birthyear,1202,1991,191
birthyear,1223,1983,198k3
birthyear,1459,1997,1f997
birthyear,1516,1992,1929
birthyear,1520,1986,198a6
birthyear,1604,1978,1798
