Attribute,Index,Dirty Value,Clean Value
gender,769,jm,m
gender,1290,jf,f
gender,2108,xf,f
gender,2532,mf,f
gender,2738,kf,f
gender,4700,pm,m
gender,4730,xf,f
gender,5579,***,m
gender,5890,bm,m
gender,5971,jf,f
gender,6038,***,m
gender,6082,if,f
gender,6223,ef,f
gender,6276,***,f
gender,6423,cm,m
gender,6597,***,f
gender,6797,***,f
gender,6857,***,f
gender,7929,wm,m
gender,8354,af,f
gender,8759,***,f
gender,8785,***,f
gender,8933,xm,m
gender,9135,tf,f
gender,9307,***,f
gender,9362,***,m
gender,9425,***,f
gender,9619,***,f
gender,9830,***,f
gender,9885,***,f
gender,10169,gf,f
gender,10499,df,f
gender,10955,***,m
gender,10989,***,f
gender,11009,cf,f
gender,11136,lm,m
gender,11199,cf,f
gender,11253,***,f
gender,11794,***,f
gender,11868,***,f
gender,11885,vf,f
gender,12020,ef,f
gender,12699,***,f
gender,12904,jm,m
gender,13081,***,f
gender,13292,wf,f
gender,13677,***,f
gender,14146,***,f
gender,14336,yf,f
gender,14753,nm,m
gender,14759,***,f
gender,15075,uf,f
gender,15220,***,f
gender,15280,***,f
gender,15306,***,f
gender,15568,***,f
gender,15765,***,f
gender,15800,hf,f
gender,15977,bm,m
gender,16081,af,f
gender,16239,***,f
gender,16241,***,f
gender,16606,***,f
gender,17127,***,f
gender,17164,***,f
gender,17175,***,f
gender,17206,vf,f
gender,17440,km,m
gender,17802,***,f
gender,17825,bf,f
gender,18252,lf,f
gender,18402,qf,f
gender,18448,***,f
gender,18694,vf,f
gender,19245,lf,f
gender,19504,yf,f
gender,19521,im,m
gender,19566,***,m
gender,19592,um,m
city,24,newarrk,newark
city,114,lquillo,luquillo
city,674,ockville,rockville
city,984,icumberland,cumberland
city,1244,suoth colton,south colton
city,1270,concodr,concord
city,1782,octo laurel,coto laurel
city,2632,hebrno,hebron
city,2646,hartfod,hartford
city,3035,byaltimore,baltimore
city,3348,dnabury,danbury
city,3642,fotr george g meade,fort george g meade
city,3746,orth hyde park,north hyde park
city,3984,nan,inlet
city,4048,dushoare,dushore
city,4049,dxagsboro,dagsboro
city,4276,ginlman,gilman
city,4319,lebaonn,lebanon
city,4766,adnbury,danbury
city,5544,cumberand,cumberland
city,5650,maryaguez,mayaguez
city,5672,nan,oaks corners
city,5756,dennyysville,dennysville
city,5763,coventyr,coventry
city,5930,rcanston,cranston
city,6235,cuttingsviqlle,cuttingsville
city,6658,portmsouth,portsmouth
city,6711,dasboro,dagsboro
city,6924,delmra,delmar
city,6973,laruel,laurel
city,7177,burlingon,burlington
city,7377,highgatve center,highgate center
city,7450,claymnot,claymont
city,7504,ddagsboro,dagsboro
city,7635,dgasboro,dagsboro
city,7695,nan,union
city,7735,lyndonvillee,lyndonville
city,7851,cumbreland,cumberland
city,7929,saint albns,saint albans
city,7932,nan,swansea
city,8305,watebury,waterbury
city,8329,cranstn,cranston
city,8447,cvoentry,coventry
city,8722,pos mills,post mills
city,9038,dordo,dorado
city,9041,cmuberland,cumberland
city,9238,cranton,cranston
city,9293,rdeal,deal
city,9402,estminster,westminster
city,9428,nan,pylesville
city,9709,cambrideg,cambridge
city,9915,shawne on delaware,shawnee on delaware
city,10013,dagbsoro,dagsboro
city,10413,dixmoqnt,dixmont
city,10430,rounnd hill,round hill
city,10578,connceaut lake,conneaut lake
city,10776,deerfeld,deerfield
city,10823,crannston,cranston
city,11090,salisbry,salisbury
city,11715,cormnish,cornish
city,11719,orth bridgton,north bridgton
city,11848,demarets,demarest
city,12065,ecranston,cranston
city,12347,copncord,concord
city,12496,nan,boston
city,12527,south bzristol,south bristol
city,12814,deevns,devens
city,12841,coto laruel,coto laurel
city,12965,rcranston,cranston
city,12971,concrod,concord
city,13021,derefield,deerfield
city,13121,doraod,dorado
city,13251,hledon,haledon
city,13410,silverl ake,silver lake
city,13552,wood river ujnction,wood river junction
city,13770,concpord,concord
city,13955,incon,rincon
city,13969,dasboro,dagsboro
city,14043,raymod,raymond
city,14173,imllsboro,millsboro
city,14230,wshington,washington
city,14310,cuortis bay,curtis bay
city,14539,cornsih,cornish
city,14618,delmot,delmont
city,14654,dormansivlle,dormansville
city,14798,cioopers mills,coopers mills
city,14801,crochreon,crocheron
city,14944,aguadilal,aguadilla
city,14998,bellows falls***,bellows falls
city,15316,deznmark,denmark
city,15365,nan,prattsville
city,15698,delmaer,delmar
city,15906,dgsboro,dagsboro
city,16028,ccumberland,cumberland
city,16198,colts nck,colts neck
city,16206,nan,danbury
city,16253,ydennysville,dennysville
city,16267,owigs,owings
city,16417,nan,winn
city,16452,warwck,warwick
city,16504,snuapee,sunapee
city,16583,nan,waterbury
city,16630,hebon,hebron
city,16751,cranstuon,cranston
city,16780,danvillye,danville
city,16782,crnaston,cranston
city,16814,danvilhle,danville
city,16876,nan,danbury
city,16912,ompton,compton
city,16971,oxbwo,oxbow
city,17144,dabury,danbury
city,17185,fskeville,fiskeville
city,17348,culembra,culebra
city,17360,cotuti,cotuit
city,17613,deerfield strweet,deerfield street
city,17961,danvilzle,danville
city,18383,delaware ity,delaware city
city,18620,owuings,owings
city,18677,ocventry,coventry
city,18771,coventrfy,coventry
city,18984,manvlile,manville
city,19047,basking ridgxe,basking ridge
city,19088,cumebrland,cumberland
city,19164,crnaston,cranston
city,19341,west mytsic,west mystic
city,19418,cranstno,cranston
city,19454,cartreet,carteret
city,19467,beltsvivlle,beltsville
city,19566,acranston,cranston
city,19714,coozal,corozal
city,19737,muncyy valley,muncy valley
city,19740,cugmberland,cumberland
city,19756,cornisph,cornish
city,19843,cumberalnd,cumberland
city,19873,covetnry,coventry
city,19973,cumberalnd,cumberland
state,233,mnd,md
