Attribute,Index,Dirty Value,Cleaned Value
areacode,3301,907,0
areacode,4405,907,0
areacode,4492,907,0
areacode,4536,907,0
areacode,6177,907,0
areacode,7668,907,0
areacode,8773,907,0
areacode,9924,302,0
areacode,9927,612,0
areacode,9928,605,0
areacode,9931,207,0
areacode,9932,402,0
areacode,9934,971,0
areacode,9935,308,0
areacode,9936,406,0
areacode,9938,312,0
areacode,9939,808,0
areacode,9940,650,0
areacode,9943,302,0
areacode,9944,509,0
areacode,9946,229,0
areacode,9948,520,0
areacode,9950,808,0
areacode,9953,775,0
areacode,9954,208,0
areacode,9955,615,0
areacode,9956,207,0
areacode,9958,308,0
areacode,9959,971,0
areacode,9967,435,0
areacode,9969,971,0
areacode,9970,864,0
areacode,9973,614,0
areacode,9974,419,0
areacode,9976,906,0
areacode,9977,804,0
areacode,9980,603,0
areacode,9981,315,0
areacode,9982,907,0
areacode,9983,847,0
areacode,9985,303,0
areacode,9987,208,0
areacode,9988,678,0
areacode,9993,302,0
areacode,9994,503,0
areacode,9995,505,0
areacode,9996,401,0
areacode,9997,314,0
areacode,9998,302,0
areacode,9999,304,0
city,1,swampscott,medicine bow
city,266,arcadia,arcadia-*
city,4549,honokaa,medicine bow
city,4550,brant rock,medicine bow
city,4552,stockton,medicine bow
city,4553,mindoro,medicine bow
city,4556,caldwell,medicine bow
city,4559,graham,medicine bow
city,4561,rockport,story
city,4564,dayton,medicine bow
city,4565,ferdinand,casper
city,4566,henderson,medicine bow
city,4568,greenville,medicine bow
city,4569,townshend,medicine bow
city,4570,wright,medicine bow
city,4571,nichols,medicine bow
city,4573,grand island,medicine bow
city,4574,scarborough,medicine bow
city,4575,san antonio,medicine bow
city,4576,broadwater,medicine bow
city,4577,greenville,medicine bow
city,4578,silver city,medicine bow
city,4581,federal way,medicine bow
city,4584,oakdale,medicine bow
city,4585,albuquerque,medicine bow
city,4587,opelika,medicine bow
city,4588,blanchard,medicine bow
city,4589,stetson,medicine bow
city,4590,salt lake city,medicine bow
city,4592,koleen,medicine bow
city,4594,penryn,medicine bow
city,4596,duxbury,medicine bow
city,4597,brownsville,medicine bow
city,4600,redmond,medicine bow
city,4601,cleveland,medicine bow
city,4602,guernsey,medicine bow
city,4603,arlington,medicine bow
