1613.act_dep_time,05h:08 PM,05:08 PM
483.sched_arr_time,12:2v1 AM,12:21 AM
2086.act_arr_time,0:542 PM,05:42 PM
404.sched_dep_time,06:59 M,06:59 AM
215.act_dep_time,07:n22 AM,07:22 AM
561.sched_arr_time,01:17 MP,01:17 PM
404.act_dep_time,07:22 M,07:22 AM
2360.act_arr_time,10:04AM,10:04 AM
2066.sched_arr_time,01:16 MP,01:16 PM
1731.act_dep_time,a10:33 AM,10:33 AM
2001.act_dep_time,05:80 PM,05:08 PM
2077.act_dep_time,06:08 MA,06:08 AM
2220.act_arr_time,10:0t4 AM,10:04 AM
2294.sched_dep_time,04d:55 PM,04:55 PM
2105.act_arr_time,06:34PM,06:34 PM
775.act_arr_time,1:04 AM,10:04 AM
591.sched_dep_time,4:16 PM,04:16 PM
440.act_dep_time,06:54 MA,06:54 AM
1339.sched_arr_time,01:e16 PM,01:16 PM
1621.act_arr_time,10:04r AM,10:04 AM
176.sched_arr_time,01:17 MP,01:17 PM
117.act_dep_time,0722 AM,07:22 AM
117.sched_dep_time,06:59 MA,06:59 AM
1929.act_arr_time,05:11w AM,05:11 AM
1166.sched_arr_time,07:45 M,07:45 AM
306.act_dep_time,07:2 2AM,07:22 AM
771.sched_dep_time,01:2 PM,01:29 PM
1759.act_arr_time,09:x32 AM,09:32 AM
215.sched_dep_time,0n6:59 AM,06:59 AM
775.act_dep_time,07:n22 AM,07:22 AM
338.sched_dep_time,u07:10 AM,07:10 AM
2001.sched_dep_time,4:55 PM,04:55 PM
1174.sched_dep_time,08:41 MA,08:41 AM
1439.sched_arr_time,01:16 M,01:16 PM
1156.act_arr_time,10:16 rAM,10:16 AM
1503.sched_arr_time,01:16 M,01:16 PM
1944.act_arr_time,03:1k4 PM,03:14 PM
108.act_arr_time,1:47 AM,10:47 AM
1121.sched_dep_time,04:5 5PM,04:55 PM
2268.act_arr_time,0:14 PM,01:14 PM
2101.act_dep_time,05:8 PM,05:08 PM
991.sched_dep_time,06:40 M,06:40 AM
1780.sched_dep_time,02:30P M,02:30 PM
363.sched_arr_time,x01:17 PM,01:17 PM
366.act_arr_time,10:q27 AM,10:27 AM
1174.sched_arr_time,09:5 AM,09:54 AM
2317.sched_dep_time,11:5l5 AM,11:55 AM
2015.act_arr_time,1u0:04 AM,10:04 AM
1924.act_arr_time,10:04A M,10:04 AM
502.act_dep_time,70:22 AM,07:22 AM
1597.sched_arr_time,0p1:16 PM,01:16 PM
603.act_dep_time,07:2 AM,07:22 AM
1874.sched_arr_time,01:16 MP,01:16 PM
2053.act_dep_time,06:54 MA,06:54 AM
1374.sched_dep_time,04:55 PyM,04:55 PM
1388.act_arr_time,10:04 AzM,10:04 AM
1700.act_dep_time,x05:08 PM,05:08 PM
1140.sched_dep_time,0:735 AM,07:35 AM
1649.act_arr_time,02:5 PM,02:50 PM
2310.sched_arr_time,05:5 5PM,05:55 PM
2101.sched_dep_time,i04:55 PM,04:55 PM
575.sched_arr_time,02e:25 PM,02:25 PM
884.act_dep_time,01:3 PM,01:32 PM
2121.act_dep_time,1:08 PM,11:08 PM
502.sched_dep_time,06:95 AM,06:59 AM
1073.act_dep_time,06:5y4 AM,06:54 AM
2024.act_arr_time,02:00 M,02:00 PM
694.act_dep_time,0h7:22 AM,07:22 AM
434.act_arr_time,063:6 PM,06:36 PM
655.sched_arr_time,01:17s PM,01:17 PM
969.act_arr_time,30:14 PM,03:14 PM
65.sched_arr_time,09:p21 AM,09:21 AM
1168.act_arr_time,06:19 AxM,06:19 AM
2141.sched_dep_time,11:5 AM,11:35 AM
794.act_arr_time,10:0 AM,10:04 AM
1162.act_dep_time,073:9 AM,07:39 AM
1275.sched_dep_time,h04:55 PM,04:55 PM
1909.act_dep_time,5:08 PM,05:08 PM
876.sched_arr_time,10:3 4AM,10:34 AM
180.act_dep_time,08:4 0AM,08:40 AM
1239.sched_arr_time,1:16 PM,01:16 PM
306.sched_dep_time,0:59 AM,06:59 AM
2303.act_arr_time,10:40 AM,10:04 AM
54.act_arr_time,11:5 8AM,11:58 AM
1754.sched_dep_time,02:55 MP,02:55 PM
1448.sched_arr_time,01:16P M,01:16 PM
903.act_dep_time,07:39 MA,07:39 AM
1909.sched_dep_time,045:5 PM,04:55 PM
238.act_dep_time,8:04 AM,08:04 AM
2043.sched_arr_time,04:9 PM,04:49 PM
1700.sched_dep_time,0455 PM,04:55 PM
1033.act_arr_time,10:7 AM,10:47 AM
1809.sched_dep_time,40:55 PM,04:55 PM
1554.act_arr_time,10:04 MA,10:04 AM
1290.act_arr_time,100:4 AM,10:04 AM
1809.act_dep_time,0p5:08 PM,05:08 PM
2206.sched_dep_time,0:455 PM,04:55 PM
2206.act_dep_time,05:08 PbM,05:08 PM
1049.sched_dep_time,08e:20 PM,08:20 PM
1040.act_arr_time,10:4 AM,10:04 AM
996.act_dep_time,12:i11 PM,12:11 PM
1863.act_dep_time,08:4v2 AM,08:42 AM
1781.sched_arr_time,11:35f AM,11:35 AM
1774.sched_arr_time,01:16 rPM,01:16 PM
1535.sched_arr_time,7:53 PM,07:53 PM
1427.sched_arr_time,10:15 jPM,10:15 PM
1282.act_arr_time,0:304 PM,03:04 PM
510.act_dep_time,01:32PM,01:32 PM
1709.act_arr_time,10:04 MA,10:04 AM
748.sched_dep_time,07:55 MA,07:55 AM
614.act_dep_time,02j:44 PM,02:44 PM
1569.act_dep_time,03:2 7PM,03:27 PM
1583.act_dep_time,0:657 AM,06:57 AM
1613.sched_dep_time,04:55d PM,04:55 PM
1539.sched_dep_time,4:55 PM,04:55 PM
746.sched_arr_time,k01:17 PM,01:17 PM
1426.act_dep_time,01:31 PoM,01:31 PM
334.act_dep_time,03x:58 PM,03:58 PM
646.act_dep_time,1010 AM,10:10 AM
2115.act_arr_time,10:04 iAM,10:04 AM
598.sched_dep_time,1:55 PM,11:55 PM
955.act_dep_time,7:22 AM,07:22 AM
2294.act_dep_time,05:8 PM,05:08 PM
676.act_arr_time,0:58 PM,07:58 PM
1823.act_arr_time,01:04 AM,10:04 AM
1966.sched_arr_time,w01:16 PM,01:16 PM
1800.sched_arr_time,04:00P M,04:00 PM
601.act_dep_time,08:25 MP,08:25 PM
223.act_arr_time,08:0 AM,08:02 AM
2171.sched_arr_time,0:16 PM,01:16 PM
794.act_dep_time,0:22 AM,07:22 AM
210.act_arr_time,0:17 PM,04:17 PM
1135.act_arr_time,1004 AM,10:04 AM
876.act_arr_time,0:04 AM,10:04 AM
2031.sched_dep_time,0w7:15 AM,07:15 AM
463.sched_arr_time,0:117 PM,01:17 PM
