Attribute,Index,Dirty Value,Clean Value
beer_name,92,Kentucky Kölsch,Kentucky K?lsch
beer_name,104,the Kimmie the Yink and the Holy Gose,"the Kimmie, the Yink and the Holy Gose"
beer_name,142,Aslan Kölsch,Aslan K?lsch
beer_name,315,Kölsch 151,K?lsch 151
beer_name,378,Post Time Kölsch,Post Time K?lsch
beer_name,383,You're My Boy Blue,"You're My Boy, Blue"
beer_name,496,32°/50° Kölsch,32°/50° K?lsch
beer_name,649,Heiner Brau Kölsch,Heiner Brau K?lsch
beer_name,667,Mjöllnir,Mj?llnir
beer_name,780,Laimas Kölsch Style Ale,Laimas K?lsch Style Ale
beer_name,853,Sunbru Kölsch,Sunbru K?lsch
beer_name,859,Sunbru Kölsch,Sunbru K?lsch
beer_name,900,Cabrillo Kölsch,Cabrillo K?lsch
beer_name,994,Screamin�?Pumpkin,Screamin??Pumpkin
beer_name,1052,The 12th Can�?American Pale Ale (APA),The 12th Can??American Pale Ale (APA)
beer_name,1191,Lancaster German Style Kölsch,Lancaster German Style K?lsch
beer_name,1521,Occidental Kölsch,Occidental K?lsch
beer_name,1555,The CROWLER�?,The CROWLER??
beer_name,1619,Side Kick Kölsch,Side Kick K?lsch
beer_name,1660,GreyBeard�?IPA,GreyBeard??IPA
beer_name,1992,Colorado Kölsch,Colorado K?lsch
beer_name,2117,Köld Lager (2010),K?ld Lager (2010)
beer_name,2124,Loafin Bräu,Loafin Br?u
style,56,Kölsch,K?lsch
style,92,Kölsch,K?lsch
style,139,Kölsch,K?lsch
style,142,Kölsch,K?lsch
style,169,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,185,Kölsch,K?lsch
style,315,Kölsch,K?lsch
style,339,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,362,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,378,Kölsch,K?lsch
style,496,Kölsch,K?lsch
style,548,Kölsch,K?lsch
style,584,Kölsch,K?lsch
style,586,Kölsch,K?lsch
style,591,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,603,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,636,Kölsch,K?lsch
style,649,Kölsch,K?lsch
style,674,Kölsch,K?lsch
style,680,Kölsch,K?lsch
style,780,Kölsch,K?lsch
style,794,Kölsch,K?lsch
style,840,Kölsch,K?lsch
style,853,Kölsch,K?lsch
style,859,Kölsch,K?lsch
style,882,Kölsch,K?lsch
style,900,Kölsch,K?lsch
style,936,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,975,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,983,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,985,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1022,Kölsch,K?lsch
style,1025,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1027,Kölsch,K?lsch
style,1029,Kölsch,K?lsch
style,1042,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1099,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1148,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1149,Kölsch,K?lsch
style,1191,Kölsch,K?lsch
style,1202,Kölsch,K?lsch
style,1248,Kölsch,K?lsch
style,1261,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1341,Kölsch,K?lsch
style,1401,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1430,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1521,Kölsch,K?lsch
style,1611,Kölsch,K?lsch
style,1619,Kölsch,K?lsch
style,1725,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1733,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1745,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1777,Kölsch,K?lsch
style,1786,Kölsch,K?lsch
style,1790,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1814,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1906,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1922,Kölsch,K?lsch
style,1926,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1942,Kölsch,K?lsch
style,1989,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,1992,Kölsch,K?lsch
style,2005,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,2010,Kölsch,K?lsch
style,2011,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,2022,Kölsch,K?lsch
style,2059,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,2066,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,2158,Kölsch,K?lsch
style,2241,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,2343,Märzen / Oktoberfest,M?rzen / Oktoberfest
style,2398,Kölsch,K?lsch
brewery_id,41,67,267
brewery_name,691,empty,Daredevil Brewing Company
brewery_name,981,Greenbrier Vballey Brewing Company,Greenbrier Valley Brewing Company
brewery_name,1759,empty,Roanoke Railhouse Brewery
brewery_name,2214,Tröegs Brewing Company,Tr?egs Brewing Company
brewery_name,2215,Tröegs Brewing Company,Tr?egs Brewing Company
brewery_name,2216,Tröegs Brewing Company,Tr?egs Brewing Company
brewery_name,2217,Tröegs Brewing Company,Tr?egs Brewing Company
brewery_name,2218,Tröegs Brewing Company,Tr?egs Brewing Company
brewery_name,2246,Two Henrys Brewig Company,Two Henrys Brewing Company
brewery_name,2394,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
brewery_name,2395,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
city,213,Viginia Beach,Virginia Beach
city,368,empty,Kansas City
city,472,empty,Lyons
city,852,South Bnd,South Bend
city,1117,Ipswcih,Ipswich
city,1500,empty,Northamtpon
city,1983,Glenale,Glendale
city,2312,Yarldey,Yardley
state,272,empty,NC
state,713,R,OR
state,729,empty,PA
state,895,A,CA
state,896,A,CA
state,898,A,CA
state,900,A,CA
state,901,A,CA
state,902,A,CA
state,903,A,CA
state,1039,A,CA
state,1126,NT,TN
state,1181,O,MO
state,1387,A,CA
state,1391,A,CA
state,1393,A,CA
state,1483,Y,NY
state,1784,A,CA
state,1785,A,CA
state,1839,TC,CT
