Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.0
Attribute: surname, MSE: nan, Jaccard: 0.008849557522123908
Attribute: birthyear, MSE: nan, Jaccard: 0.18849261031825815
Attribute: birthplace, MSE: nan, Jaccard: 0.0420228149532762
Attribute: position, MSE: nan, Jaccard: 0.3403687045366206
Attribute: team, MSE: nan, Jaccard: 0.03523712391636913
Attribute: city, MSE: nan, Jaccard: 0.0
Attribute: stadium, MSE: nan, Jaccard: 0.0
Attribute: season, MSE: nan, Jaccard: 0.0
Attribute: manager, MSE: nan, Jaccard: 0.0
加权混合距离: 0.027953218693029455
