Attribute,Index,Dirty Value,Cleaned Value
HospitalName,13,helen keller memorial hospiatl,helen keller memorial hospital
HospitalName,14,hele keller memorial hospital,helen keller memorial hospital
HospitalName,15,heen keller memorial hospital,helen keller memorial hospital
HospitalName,17,helen keller memorialh ospital,helen keller memorial hospital
HospitalName,18,helen keller meorial hospital,helen keller memorial hospital
HospitalName,19,helen kellr memorial hospital,helen keller memorial hospital
HospitalName,43,southeast alabamla medical center,southeast alabama medical center
HospitalName,44,outheast alabama medical center,southeast alabama medical center
HospitalName,149,empty,hartselle medical center
HospitalName,155,hartselle mnedical center,hartselle medical center
HospitalName,216,empty,st vincents east
HospitalName,257,southwest alabama meadical center,southwest alabama medical center
HospitalName,272,empty,shelby baptist medical center
HospitalName,276,empty,shelby baptist medical center
HospitalName,428,coosba valley medical center,coosa valley medical center
HospitalName,446,empty,alaska regional hospital
HospitalName,453,helen keuller memorial hospital,helen keller memorial hospital
HospitalName,454,helen keller memorial hospital***,helen keller memorial hospital
HospitalName,547,jackson hojspital & clinic inc,jackson hospital & clinic inc
HospitalName,571,g h lanier memorial hopsital,g h lanier memorial hospital
HospitalName,594,empty,elba general hospital
HospitalName,617,east alabama medical centerv and snf,east alabama medical center and snf
HospitalName,618,empty,east alabama medical center and snf
HospitalName,719,empty,cullman regional medical center
HospitalName,852,chilton imedical center,chilton medical center
HospitalName,870,empty,marion regional medical center
HospitalName,880,fayette medicalcenter,fayette medical center
HospitalName,888,empty,fayette medical center
HospitalName,970,medical center enetrprise,medical center enterprise
HospitalName,983,st vinents blount,st vincents blount
Address1,17,1300 south montgomery avenue,101 sivley rd
Address1,453,1300 south montgomery avenue,2451 fillingim street
Address1,454,1300 south montgomery avenue,101 sivley rd
Address1,462,1300 south montgomery vaenue,1300 south montgomery avenue
Address1,463,1300 osuth montgomery avenue,1300 south montgomery avenue
Address1,464,1300 sotuh montgomery avenue,1300 south montgomery avenue
Address1,465,1300 sout montgomery avenue,1300 south montgomery avenue
Address1,466,1300 south montgomery vaenue,1300 south montgomery avenue
Address1,742,849 south three notch street,empty
Address1,743,849 south three notch street,empty
Address1,744,849 south three notch street,empty
Address1,745,849 south three notch street,empty
Address1,746,849 south three notch street,empty
Address1,747,849 south three notch street,empty
Address1,748,849 south three notch street,empty
Address1,749,849 south three notch street,empty
Address1,750,849 south three notch street,empty
Address1,751,849 south three notch street,empty
Address1,752,849 south three notch street,empty
Address1,753,849 south three notch street,empty
Address1,754,849 south three notch street,empty
Address1,755,849 south three notch street,empty
Address1,756,849 south three notch street,empty
Address1,757,849 south three notch street,empty
Address1,759,849 south three notch street,empty
Address1,760,849 south three notch street,empty
Address1,761,849 south three notch street,empty
Address1,762,849 south three notch street,empty
Address1,763,849 south three notch street,empty
Address1,764,849 south three notch street,empty
Address1,765,849 south three notch street,empty
Address1,766,849 south three notchp street,empty
City,11,sheffeild,sheffield
City,155,birmingham,hartselle
City,442,ancohrage,anchorage
City,465,shseffield,sheffield
City,466,sheffied,sheffield
City,668,birminghma,birmingham
State,121,empty,al
State,146,la,al
State,152,l,al
State,204,empty,al
State,246,la,al
State,259,empty,al
State,305,la,al
State,306,acl,al
State,307,l,al
State,308,l,al
State,309,aal,al
State,362,l,al
State,403,anl,al
State,413,la,al
State,521,empty,al
State,542,empty,al
State,591,l,al
State,645,empty,al
State,739,empty,al
State,903,empty,al
State,960,empty,al
State,972,la,al
State,992,empty,al
ZipCode,4,empty,35233
ZipCode,5,3523000,35233
ZipCode,8,k35233,35233
ZipCode,104,3667,35233
ZipCode,200,empty,35233
ZipCode,223,359j68,35233
ZipCode,244,empty,35233
ZipCode,280,350h07,35233
