Attribute,Index,Dirty Value,Cleaned Value,Clean Value
ounces,2181,19.2,19,19.2
ounces,2179,19.2,19,19.2
ounces,2186,19.2,19,19.2
ounces,1883,19.2,19,19.2
ounces,1167,19.2,19,19.2
ounces,993,19.2,19,19.2
ounces,955,19.2,19,19.2
ounces,1166,19.2,19,19.2
ounces,2565,19.2,19,19.2
ounces,2564,19.2,19,19.2
ounces,2563,19.2,19,19.2
ounces,2562,19.2,19,19.2
ounces,2561,19.2,19,19.2
ounces,1853,19.2,19,19.2
ounces,1315,19.2,19,19.2
abv,2574,0.1,0,0.1
abv,2306,0.028,0.065,0.028
brewery_name,2518,3 daughters brewing,cape cod beer,3 daughters brewing
brewery_name,2079,chatham brewing,santan brewing company,chatham brewing
brewery_name,2011,cigar city brewing company,santan brewing company,cigar city brewing company
brewery_name,539,great river brewery,santan brewing company,great river brewery
brewery_name,2400,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2399,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2398,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2397,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2394,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2393,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2392,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2391,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2390,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2389,hopworks urban brewery,empty,hopworks urban brewery
brewery_name,2383,horny goat brew pub,santan brewing company,horny goat brew pub
brewery_name,1444,oskar blues brewery,oskar blues brewery (north carol...,oskar blues brewery
brewery_name,1252,oskar blues brewery,oskar blues brewery (north carol...,oskar blues brewery
brewery_name,955,oskar blues brewery,oskar blues brewery (north carol...,oskar blues brewery
brewery_name,565,oskar blues brewery,oskar blues brewery (north carol...,oskar blues brewery
brewery_name,5,oskar blues brewery,oskar blues brewery (north carol...,oskar blues brewery
brewery_name,1,oskar blues brewery,oskar blues brewery (north carol...,oskar blues brewery
brewery_name,2373,rivertowne brewing company,santan brewing company,rivertowne brewing company
brewery_name,2365,stevens point brewery,empty,stevens point brewery
brewery_name,2421,thomas hooker brewing company,back east brewing company,thomas hooker brewing company
