Attribute,Index,Dirty Value,Clean Value
journal_title,90,rveista de neurologia,revista de neurologia
journal_title,240,ymcoses,mycoses
journal_title,384,nubll,nan
journal_title,523,cochrane database syst .rev.,cochrane database syst. rev.
journal_title,575,tumour biology : the journal of the international society for oncodevelopmental biology nad medicine,tumour biology : the journal of the international society for oncodevelopmental biology and medicine
journal_title,642,journal of women''s health (154099q96),journal of women's health (15409996)
journal_title,698,energy polpicy,energy policy
journal_title,703,cochrane database syst vrev,cochrane database syst rev
journal_title,770,plos oe,plos one
journal_title,792,journal of cardiovacular medicine (hagerstown md.),journal of cardiovascular medicine (hagerstown md.)
journal_title,808,cardiology in the yougn,cardiology in the young
journal_title,822,obesty (silver spring md.),obesity (silver spring md.)
journal_title,853,ciruclation,circulation
journal_title,867,cochrane database syst. regv.,cochrane database syst. rev.
journal_title,894,the european respiatory journal,the european respiratory journal
journal_issn,15,0035-9157 (print) 0035-9157,nan
journal_issn,16,0035-9157 (print) 0035-9157,0007-0963
journal_issn,17,0035-9157 (print) 0035-9157,1178-1998
journal_issn,19,jan-68,68-jan
journal_issn,49,155-2101,1555-2101
journal_issn,58,null***,nan
journal_issn,86,9790000000000,9788480000000
journal_issn,94,540-7314 0148-8376,1540-7314 0148-8376
journal_issn,132,feb-37,37-feb
journal_issn,176,y0077-8923,0077-8923
journal_issn,236,jan-47,47-jan
journal_issn,348,1463-1318,1462-8910
journal_issn,366,2314h-6141,2314-6141
journal_issn,383,0022o-9776,0022-9776
journal_issn,392,feb-62,62-feb
journal_issn,435,feb-65,65-feb
journal_issn,492,152-29645,1522-9645
journal_issn,508,nov-53,53-nov
journal_issn,541,nan,0361-803x
journal_issn,575,1423-030,1423-0380
journal_issn,643,1525-1446,0737-1209
journal_issn,644,1524-4539,22-sep
journal_issn,645,jan-55,55-jan
journal_issn,659,1524-4628,0039-2499
journal_issn,691,sep-60,60-sep
journal_issn,726,ull,nan
journal_issn,747,mar-67,67-may
journal_issn,801,146-02105,1460-2105
journal_issn,803,nuull,nan
journal_issn,816,nlul,nan
journal_issn,822,1930-739x,1930-7381
journal_issn,828,1532-5415,14-feb
journal_issn,839,1450-0514,1540-0514
journal_issn,849,mar-67,67-may
journal_issn,855,1423-0356,0025-7931
journal_issn,888,1a522-726x,1522-726x
journal_issn,889,1932-203,1932-6203
journal_issn,894,1399-3003,0903-1936
journal_issn,915,1099-1611,1057-9249
journal_issn,954,1746-5497,1476-5497
journal_issn,984,fe-65,65-feb
journal_issn,991,feb-65,65-feb
