Attribute,Index,Dirty Value,Clean Value
surname,32,obermaier,guoxing
surname,98,waldherr,kolvik
surname,107,waldherr,kolvik
surname,119,haining,preas
surname,178,rayne,gull
surname,189,rayne,gull
surname,282,milicia,ruocco
surname,283,obermaier,guoxing
surname,296,obermaier,cippico
surname,313,rayne,gull
surname,339,rayne,waldherr
surname,355,waldherr,kolvik
surname,380,waldherr,konikowska
surname,389,rayne,waldherr
surname,423,waldherr,kolvik
surname,435,haining,hooghiemstra
surname,467,waldherr,gubitoso
surname,492,waldherr,gubitoso
surname,528,milicia,kakuta
surname,538,obermaier,bertsekas
surname,544,milicia,batz
surname,589,rayne,waldherr
surname,600,rayne,waldherr
surname,663,rayne,gull
surname,682,obermaier,guoxing
surname,683,rayne,waldherr
surname,686,rayne,gull
surname,700,milicia,kakuta
surname,746,milicia,coppola
surname,747,milicia,coppola
surname,803,milicia,batz
surname,809,rayne,waldherr
surname,896,waldherr,andraka
surname,936,haining,yang
surname,982,obermaier,bertsekas
surname,985,rayne,gull
surname,1031,rayne,gull
surname,1035,haining,yang
surname,1040,obermaier,guoxing
surname,1048,waldherr,kolvik
surname,1070,haining,yang
surname,1077,obermaier,cippico
surname,1083,rayne,waldherr
surname,1183,rayne,gull
surname,1197,waldherr,konikowska
surname,1203,waldherr,gubitoso
surname,1241,waldherr,gubitoso
surname,1293,milicia,coppola
surname,1298,rayne,waldherr
surname,1321,milicia,ruocco
surname,1344,milicia,batz
surname,1428,waldherr,gubitoso
surname,1469,obermaier,cippico
surname,1536,obermaier,cippico
surname,1550,rayne,waldherr
surname,1559,milicia,ruocco
surname,1607,rayne,gull
surname,1635,obermaier,guoxing
surname,1693,rayne,waldherr
surname,1707,haining,yang
surname,1718,rayne,gull
surname,1720,rayne,gull
surname,1826,haining,preas
surname,1862,milicia,kakuta
surname,1870,milicia,kakuta
surname,1974,milicia,coppola
surname,1987,waldherr,andraka
surname,2020,milicia,coppola
surname,2045,milicia,ruocco
surname,2055,rayne,gull
surname,2077,rayne,gull
surname,2114,milicia,kakuta
surname,2115,milicia,ruocco
surname,2162,waldherr,andraka
surname,2179,waldherr,kolvik
surname,2213,obermaier,cippico
surname,2223,obermaier,guoxing
surname,2280,haining,preas
surname,2351,milicia,coppola
surname,2355,rayne,gull
surname,2444,milicia,kakuta
surname,2539,haining,hooghiemstra
surname,2561,milicia,coppola
surname,2566,obermaier,guoxing
surname,2573,haining,preas
surname,2597,waldherr,andraka
surname,2613,rayne,gull
surname,2680,milicia,batz
surname,2724,waldherr,andraka
surname,2763,waldherr,andraka
surname,2764,milicia,coppola
surname,2813,obermaier,bertsekas
surname,2862,milicia,kakuta
surname,2867,rayne,gull
surname,2871,milicia,ruocco
surname,2898,milicia,ruocco
surname,2922,waldherr,konikowska
surname,2966,haining,preas
surname,3017,waldherr,kolvik
surname,3022,obermaier,cippico
surname,3058,waldherr,konikowska
surname,3094,milicia,kakuta
surname,3106,obermaier,bertsekas
surname,3125,waldherr,andraka
surname,3138,rayne,gull
surname,3154,milicia,coppola
surname,3164,haining,yang
surname,3177,haining,yang
surname,3183,obermaier,guoxing
surname,3185,waldherr,gubitoso
surname,3204,waldherr,andraka
