Attribute,Index,Clean Value,Dirty Value
surname,20,kolvik,rayne
surname,32,guoxing,obermaier
surname,83,bouabdallah,rayne
surname,97,mccain,milicia
surname,98,kolvik,waldherr
surname,102,weener,waldherr
surname,107,kolvik,waldherr
surname,109,kusakabe,milicia
surname,118,rudstrom,obermaier
surname,119,preas,haining
surname,129,broch,waldherr
surname,150,blix,milicia
surname,178,gull,rayne
surname,189,gull,rayne
surname,192,leifker,rayne
surname,215,wolin,haining
surname,222,rudstrom,obermaier
surname,225,dighe,waldherr
surname,229,clemm,waldherr
surname,232,wolin,haining
surname,237,mccain,milicia
surname,242,bollman,milicia
surname,249,broch,waldherr
surname,269,dighe,waldherr
surname,282,ruocco,milicia
surname,283,guoxing,obermaier
surname,296,cippico,obermaier
surname,297,kusakabe,milicia
surname,300,togni,obermaier
surname,313,gull,rayne
surname,315,babb,milicia
surname,339,waldherr,rayne
surname,355,kolvik,waldherr
surname,360,devroye,rayne
surname,377,babb,milicia
surname,378,bollman,milicia
surname,380,konikowska,waldherr
surname,389,waldherr,rayne
surname,414,rudstrom,obermaier
surname,419,blix,milicia
surname,423,kolvik,waldherr
surname,424,broch,waldherr
surname,425,rudstrom,obermaier
surname,435,hooghiemstra,haining
surname,442,togni,obermaier
surname,460,devroye,rayne
surname,464,dighe,waldherr
surname,467,gubitoso,waldherr
surname,492,gubitoso,waldherr
surname,517,prenel,haining
surname,528,kakuta,milicia
surname,538,bertsekas,obermaier
surname,544,batz,milicia
surname,552,guyton,milicia
surname,570,clemm,waldherr
surname,589,waldherr,rayne
surname,599,broch,waldherr
surname,600,waldherr,rayne
surname,636,senator,rayne
surname,638,leifker,rayne
surname,653,blix,milicia
surname,660,leifker,rayne
surname,663,gull,rayne
surname,673,clemm,waldherr
surname,682,guoxing,obermaier
surname,683,waldherr,rayne
surname,686,gull,rayne
surname,687,remp,rayne
surname,700,kakuta,milicia
surname,702,dighe,waldherr
surname,731,togni,obermaier
surname,740,obermaier,rayne
surname,746,coppola,milicia
surname,747,coppola,milicia
surname,749,mccain,milicia
surname,785,remp,rayne
surname,794,weener,waldherr
surname,796,prenel,haining
surname,803,batz,milicia
surname,808,clemm,waldherr
surname,809,waldherr,rayne
surname,838,broch,waldherr
surname,850,babb,milicia
surname,858,clemm,waldherr
surname,860,prenel,haining
surname,896,andraka,waldherr
surname,915,bouabdallah,rayne
surname,924,noltemeier,milicia
surname,936,yang,haining
surname,940,obermaier,rayne
surname,955,bouabdallah,rayne
surname,982,bertsekas,obermaier
surname,985,gull,rayne
surname,988,leifker,rayne
surname,993,leifker,rayne
surname,994,dighe,waldherr
surname,1016,mccain,milicia
surname,1031,gull,rayne
surname,1035,yang,haining
surname,1040,guoxing,obermaier
surname,1048,kolvik,waldherr
surname,1057,noltemeier,milicia
surname,1058,bouabdallah,rayne
surname,1063,guyton,milicia
surname,1070,yang,haining
surname,1077,cippico,obermaier
surname,1083,waldherr,rayne
surname,1089,broch,waldherr
surname,1090,dighe,waldherr
surname,1118,broch,waldherr
surname,1128,togni,obermaier
surname,1141,rudstrom,obermaier
surname,1155,remp,rayne
surname,1156,remp,rayne
surname,1163,wolin,haining
surname,1183,gull,rayne
surname,1197,konikowska,waldherr
surname,1203,gubitoso,waldherr
surname,1206,bollman,milicia
surname,1219,wolin,haining
surname,1241,gubitoso,waldherr
surname,1243,blix,milicia
surname,1245,weener,waldherr
surname,1246,prenel,haining
surname,1259,devroye,rayne
surname,1262,devroye,rayne
surname,1293,coppola,milicia
surname,1298,waldherr,rayne
surname,1301,clemm,waldherr
surname,1312,prenel,haining
surname,1321,ruocco,milicia
surname,1344,batz,milicia
surname,1372,broch,waldherr
surname,1374,mccain,milicia
surname,1375,guyton,milicia
surname,1378,dighe,waldherr
surname,1388,rudstrom,obermaier
surname,1409,bouabdallah,rayne
surname,1421,weener,waldherr
surname,1428,gubitoso,waldherr
surname,1469,cippico,obermaier
surname,1536,cippico,obermaier
surname,1539,weener,waldherr
surname,1544,broch,waldherr
surname,1548,weener,waldherr
surname,1550,waldherr,rayne
surname,1559,ruocco,milicia
surname,1589,prenel,haining
surname,1603,remp,rayne
surname,1607,gull,rayne
surname,1612,mccain,milicia
surname,1635,guoxing,obermaier
surname,1649,clemm,waldherr
surname,1670,remp,rayne
surname,1690,guyton,milicia
surname,1693,waldherr,rayne
surname,1694,clemm,waldherr
surname,1702,mccain,milicia
surname,1707,yang,haining
surname,1718,gull,rayne
surname,1720,gull,rayne
surname,1721,prenel,haining
surname,1732,babb,milicia
surname,1737,babb,milicia
surname,1743,remp,rayne
surname,1760,togni,obermaier
surname,1785,babb,milicia
surname,1797,broch,waldherr
surname,1805,devroye,rayne
surname,1826,preas,haining
surname,1830,wolin,haining
surname,1853,guyton,milicia
surname,1862,kakuta,milicia
surname,1870,kakuta,milicia
surname,1871,dighe,waldherr
surname,1882,obermaier,rayne
surname,1910,togni,obermaier
surname,1917,remp,rayne
surname,1942,senator,rayne
surname,1951,clemm,waldherr
surname,1974,coppola,milicia
surname,1976,babb,milicia
surname,1987,andraka,waldherr
surname,1988,dighe,waldherr
surname,1999,togni,obermaier
surname,2010,leifker,rayne
surname,2020,coppola,milicia
surname,2028,devroye,rayne
surname,2045,ruocco,milicia
surname,2055,gull,rayne
surname,2077,gull,rayne
surname,2105,mccain,milicia
surname,2114,kakuta,milicia
surname,2115,ruocco,milicia
surname,2132,prenel,haining
surname,2137,obermaier,rayne
surname,2146,rudstrom,obermaier
surname,2162,andraka,waldherr
surname,2167,prenel,haining
surname,2179,kolvik,waldherr
surname,2213,cippico,obermaier
surname,2223,guoxing,obermaier
surname,2250,mccain,milicia
surname,2255,blix,milicia
surname,2265,senator,rayne
surname,2280,preas,haining
surname,2288,wolin,haining
surname,2297,mccain,milicia
surname,2351,coppola,milicia
surname,2355,gull,rayne
surname,2372,dighe,waldherr
surname,2391,senator,rayne
surname,2396,senator,rayne
surname,2426,blix,milicia
surname,2428,obermaier,rayne
surname,2429,babb,milicia
surname,2439,rudstrom,obermaier
surname,2444,kakuta,milicia
surname,2462,prenel,haining
surname,2478,weener,waldherr
surname,2496,babb,milicia
surname,2502,kusakabe,milicia
surname,2514,bollman,milicia
surname,2539,hooghiemstra,haining
surname,2547,broch,waldherr
surname,2550,dighe,waldherr
surname,2561,coppola,milicia
surname,2566,guoxing,obermaier
surname,2567,babb,milicia
surname,2570,babb,milicia
surname,2573,preas,haining
surname,2597,andraka,waldherr
surname,2613,gull,rayne
surname,2626,prenel,haining
surname,2651,guyton,milicia
surname,2662,wolin,haining
surname,2668,kusakabe,milicia
surname,2671,prenel,haining
surname,2680,batz,milicia
surname,2699,bollman,milicia
surname,2710,kusakabe,milicia
surname,2719,togni,obermaier
surname,2724,andraka,waldherr
surname,2757,kusakabe,milicia
surname,2763,andraka,waldherr
surname,2764,coppola,milicia
surname,2771,bollman,milicia
surname,2781,kusakabe,milicia
surname,2813,bertsekas,obermaier
surname,2816,rudstrom,obermaier
surname,2848,weener,waldherr
surname,2859,rudstrom,obermaier
surname,2862,kakuta,milicia
surname,2867,gull,rayne
surname,2871,ruocco,milicia
surname,2891,weener,waldherr
surname,2898,ruocco,milicia
surname,2911,devroye,rayne
surname,2922,konikowska,waldherr
surname,2925,dighe,waldherr
surname,2933,togni,obermaier
surname,2946,clemm,waldherr
surname,2951,devroye,rayne
surname,2966,preas,haining
surname,2970,blix,milicia
surname,2976,remp,rayne
surname,2983,togni,obermaier
surname,3017,kolvik,waldherr
surname,3018,wolin,haining
surname,3022,cippico,obermaier
surname,3039,prenel,haining
surname,3052,senator,rayne
surname,3058,konikowska,waldherr
surname,3066,senator,rayne
surname,3078,blix,milicia
