Attribute,Index,Dirty Value,Clean Value
beer_name,1738,the kimmie the yink and the holy gose,"the kimmie, the yink and the holy gose"
beer_name,1640,aslan kölsch,aslan k?lsch
beer_name,2204,post time kölsch,post time k?lsch
beer_name,1802,you're my boy blue,"you're my boy, blue"
beer_name,2654,32°/50° kölsch,32°/50° k?lsch
beer_name,129,heiner brau kölsch,heiner brau k?lsch
beer_name,1804,mjöllnir,mj?llnir
beer_name,1452,laimas kölsch style ale,laimas k?lsch style ale
beer_name,2309,sunbru kölsch,sunbru k?lsch
beer_name,178,sunbru kölsch,sunbru k?lsch
beer_name,1034,cabrillo kölsch,cabrillo k?lsch
beer_name,2142,screamin�?pumpkin,screamin??pumpkin
beer_name,1081,occidental kölsch,occidental k?lsch
beer_name,1087,side kick kölsch,side kick k?lsch
beer_name,1760,greybeard�?ipa,greybeard??ipa
beer_name,92,colorado kölsch,colorado k?lsch
beer_name,105,köld lager (2010),k?ld lager (2010)
beer_name,936,loafin bräu,loafin br?u
style,1579,märzen / oktoberfest,m?rzen / oktoberfest
style,1613,märzen / oktoberfest,m?rzen / oktoberfest
style,1281,märzen / oktoberfest,m?rzen / oktoberfest
style,2079,märzen / oktoberfest,m?rzen / oktoberfest
style,2011,märzen / oktoberfest,m?rzen / oktoberfest
style,930,märzen / oktoberfest,m?rzen / oktoberfest
style,539,märzen / oktoberfest,m?rzen / oktoberfest
style,2461,märzen / oktoberfest,m?rzen / oktoberfest
style,1567,märzen / oktoberfest,m?rzen / oktoberfest
style,1313,märzen / oktoberfest,m?rzen / oktoberfest
style,989,märzen / oktoberfest,m?rzen / oktoberfest
style,2383,märzen / oktoberfest,m?rzen / oktoberfest
style,1458,märzen / oktoberfest,m?rzen / oktoberfest
style,1626,märzen / oktoberfest,m?rzen / oktoberfest
style,1617,märzen / oktoberfest,m?rzen / oktoberfest
style,314,märzen / oktoberfest,m?rzen / oktoberfest
style,417,märzen / oktoberfest,m?rzen / oktoberfest
style,1992,märzen / oktoberfest,m?rzen / oktoberfest
style,2373,märzen / oktoberfest,m?rzen / oktoberfest
style,1995,märzen / oktoberfest,m?rzen / oktoberfest
style,307,märzen / oktoberfest,m?rzen / oktoberfest
style,166,märzen / oktoberfest,m?rzen / oktoberfest
style,1482,märzen / oktoberfest,m?rzen / oktoberfest
style,369,märzen / oktoberfest,m?rzen / oktoberfest
style,1357,märzen / oktoberfest,m?rzen / oktoberfest
style,456,märzen / oktoberfest,m?rzen / oktoberfest
style,874,märzen / oktoberfest,m?rzen / oktoberfest
style,526,märzen / oktoberfest,m?rzen / oktoberfest
style,1042,märzen / oktoberfest,m?rzen / oktoberfest
style,1645,märzen / oktoberfest,m?rzen / oktoberfest
brewery_id,2518,67,267
brewery_name,1502,empty,2 towns ciderhouse
brewery_name,2679,against thej grain brewery,against the grain brewery
brewery_name,2678,againt the grain brewery,against the grain brewery
brewery_name,2677,against the grain breery,against the grain brewery
brewery_name,2676,againstthe grain brewery,against the grain brewery
brewery_name,2675,against the grain brewwery,against the grain brewery
brewery_name,2674,against thle grain brewery,against the grain brewery
brewery_name,1711,big sky rbewing company,big sky brewing company
brewery_name,2636,breewery vivant,brewery vivant
brewery_name,2598,brewery viavant,brewery vivant
brewery_name,2597,breweryu vivant,brewery vivant
brewery_name,2548,breery vivant,brewery vivant
brewery_name,2542,brewery vivatn,brewery vivant
brewery_name,2541,breewry vivant,brewery vivant
brewery_name,668,butchre''s brewing,butcher's brewing
brewery_name,791,calderca brewing company,caldera brewing company
brewery_name,2257,empty,cambridge brewing company
brewery_name,2227,empty,capital brewery
brewery_name,659,empty,crabtree brewing company
brewery_name,1689,crazy mountain brewing kcompany,crazy mountain brewing company
brewery_name,1213,empty,denali brewing company
brewery_name,358,our peaks brewing company,four peaks brewing company
brewery_name,1108,good life brewing companhy,good life brewing company
brewery_name,2648,empty,great divide brewing company
brewery_name,517,empty,great river brewery
brewery_name,1984,empty,meckley's cidery
brewery_name,776,empty,milwaukee brewing company
brewery_name,408,mother earth brewing compalny,mother earth brewing company
brewery_name,1431,oyssey beerwerks,odyssey beerwerks
brewery_name,609,revolution brewig company,revolution brewing company
brewery_name,2001,sucn king brewing company,sun king brewing company
brewery_name,2455,empty,the lion brewery
brewery_name,2445,tröegs brewing company,tr?egs brewing company
brewery_name,2444,tröegs brewing company,tr?egs brewing company
brewery_name,2203,tröegs brewing company,tr?egs brewing company
brewery_name,1510,tröegs brewing company,tr?egs brewing company
brewery_name,1509,tröegs brewing company,tr?egs brewing company
brewery_name,1659,tow beers brewing company,two beers brewing company
brewery_name,1438,empty,two beers brewing company
brewery_name,2572,empty,white birch brewing
brewery_name,2417,woodstock inn station & brewery,"woodstock inn, station & brewery"
brewery_name,2306,woodstock inn station & brewery,"woodstock inn, station & brewery"
city,1583,empty,dunedin
city,1322,empty,boulder
city,2058,bloomfild,bloomfield
city,1727,agle,eagle
city,1947,rand rapids,grand rapids
city,1785,gran drapids,grand rapids
city,1651,rgand rapids,grand rapids
city,1443,gand rapids,grand rapids
city,1352,grand rapwids,grand rapids
city,1267,grand raids,grand rapids
city,1266,rand rapids,grand rapids
city,1178,gran rapids,grand rapids
city,1136,gand rapids,grand rapids
city,1044,gran rapids,grand rapids
city,1033,ggrand rapids,grand rapids
city,1031,gradnd rapids,grand rapids
city,2338,nntucket,nantucket
city,129,empty,covington
city,2029,athqens,athens
city,1000,birminghma,birmingham
city,2393,portlnad,portland
city,1231,empty,fort worth
city,33,empty,lahaina
city,2280,empty,monroe
city,2279,moroe,monroe
city,2331,eugne,eugene
city,1759,black mountian,black mountain
city,64,empty,prescott
city,1091,blajnco,blanco
city,623,empty,san diego
city,433,empty,greenville
city,2506,empty,baltimore
city,2571,empty,hooksett
city,928,empty,denver
state,1401,empty,ca
state,2542,empty,mi
state,2606,empty,in
state,2025,empty,il
state,1888,empty,il
state,1489,empty,ca
state,143,za,az
state,142,za,az
state,1379,empty,ma
state,769,empty,ma
state,2038,empty,tx
state,625,za,az
state,326,za,az
state,132,z,az
state,131,za,az
state,64,z,az
