Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.0
Attribute: surname, MSE: nan, Jaccard: 0.0
Attribute: birthyear, MSE: nan, Jaccard: 0.06292225886652902
Attribute: birthplace, MSE: nan, Jaccard: 0.020997944013784853
Attribute: position, MSE: nan, Jaccard: 0.8729216250344973
Attribute: team, MSE: nan, Jaccard: 0.5494417913964775
Attribute: city, MSE: nan, Jaccard: 0.0
Attribute: stadium, MSE: nan, Jaccard: 0.31578441651457256
Attribute: season, MSE: nan, Jaccard: 0.0
Attribute: manager, MSE: nan, Jaccard: 0.0
º”»®ªÏ∫œæ‡¿Î: 0.08282127435572097
