Attribute,Index,Dirty Value,Cleaned Value
brewery_name,5,18th Street Brnewery,18th Street Brewery
brewery_name,38,empty,21st Amendment Brewery
brewery_name,61,7 Seas Brewing Compuany,7 Seas Brewing Company
brewery_name,97,Anchor qBrewing Company,Anchor Brewing Company
brewery_name,115,Andersokn Valley Brewing Company,Anderson Valley Brewing Company
brewery_name,168,empty,Aviator Brewing Company
brewery_name,177,Back East Bewing Company,Back East Brewing Company
brewery_name,179,empty,Back Forty Beer Company
brewery_name,190,empty,Banner Beer Company
brewery_name,205,empty,Baxter Brewing Company
brewery_name,208,empty,Baxter Brewing Company
brewery_name,212,Baxter Brewing Comany,Baxter Brewing Company
brewery_name,250,empty,Big Muddy Brewing
brewery_name,251,empty,Big River Brewing Company
brewery_name,299,Blue Blood Brwing Company,Blue Blood Brewing Company
brewery_name,300,empty,Blue Blood Brewing Company
brewery_name,303,Blue Blood Brewng Company,Blue Blood Brewing Company
brewery_name,327,Bohemian Breewry,Bohemian Brewery
brewery_name,341,Bonfire Bewing Company,Bonfire Brewing Company
brewery_name,345,empty,Bonfire Brewing Company
brewery_name,346,empty,Bonfire Brewing Company
brewery_name,374,empty,Bozeman Brewing Company
brewery_name,393,Brweery Vivant,Brewery Vivant
brewery_name,394,Bdrewery Vivant,Brewery Vivant
brewery_name,395,Brewery Vivatn,Brewery Vivant
brewery_name,396,Birewery Vivant,Brewery Vivant
brewery_name,397,Brewery Vivat,Brewery Vivant
brewery_name,398,Brewemry Vivant,Brewery Vivant
brewery_name,399,Brewery Viavnt,Brewery Vivant
brewery_name,400,Bkrewery Vivant,Brewery Vivant
brewery_name,401,Brewry Vivant,Brewery Vivant
brewery_name,402,Bewery Vivant,Brewery Vivant
brewery_name,403,Brewey Vivant,Brewery Vivant
brewery_name,404,Brewery Vivannt,Brewery Vivant
brewery_name,405,Brwery Vivant,Brewery Vivant
brewery_name,406,BreweryV ivant,Brewery Vivant
brewery_name,407,Brewery cVivant,Brewery Vivant
brewery_name,408,Brewery iVvant,Brewery Vivant
brewery_name,409,Brewery Vviant,Brewery Vivant
brewery_name,410,BreweryVivant,Brewery Vivant
brewery_name,411,Brewery Vivnat,Brewery Vivant
brewery_name,412,Breweryp Vivant,Brewery Vivant
brewery_name,413,Brewrey Vivant,Brewery Vivant
brewery_name,414,rewery Vivant,Brewery Vivant
brewery_name,415,Breweyr Vivant,Brewery Vivant
brewery_name,416,Brewrey Vivant,Brewery Vivant
brewery_name,417,Brewery Vivnat,Brewery Vivant
brewery_name,418,aBrewery Vivant,Brewery Vivant
brewery_name,419,Brewery iVvant,Brewery Vivant
brewery_name,420,Brewery iVvant,Brewery Vivant
brewery_name,421,Brewery Vviant,Brewery Vivant
brewery_name,422,Brewery jVivant,Brewery Vivant
brewery_name,423,Breweroy Vivant,Brewery Vivant
brewery_name,424,Brewey Vivant,Brewery Vivant
brewery_name,425,Brfewery Vivant,Brewery Vivant
brewery_name,426,Breweryh Vivant,Brewery Vivant
brewery_name,427,Brewery tVivant,Brewery Vivant
brewery_name,428,Brewepry Vivant,Brewery Vivant
brewery_name,429,Brewer Vivant,Brewery Vivant
brewery_name,430,Brewery Viavnt,Brewery Vivant
brewery_name,431,Brewerry Vivant,Brewery Vivant
brewery_name,442,rewery Vivant,Brewery Vivant
brewery_name,443,Brewebry Vivant,Brewery Vivant
brewery_name,444,Brgewery Vivant,Brewery Vivant
brewery_name,445,Brewer Vivant,Brewery Vivant
brewery_name,446,Breweryf Vivant,Brewery Vivant
brewery_name,447,Brewery Vivnat,Brewery Vivant
brewery_name,448,Brewery Vkivant,Brewery Vivant
brewery_name,449,Breweyr Vivant,Brewery Vivant
brewery_name,450,Brewery Vivatn,Brewery Vivant
brewery_name,483,empty,Burn 'Em Brewing
brewery_name,504,COOP Alie Works,COOP Ale Works
brewery_name,509,Caldera Brewing Cmpany,Caldera Brewing Company
brewery_name,533,empty,Capital Brewery
brewery_name,536,Capital iBrewery,Capital Brewery
brewery_name,549,Carton Brewing ompany,Carton Brewing Company
brewery_name,559,empty,Catawba Brewing Company
brewery_name,563,empty,Catawba Island Brewing
brewery_name,575,Cenetr of the Universe Brewing C...,Center of the Universe Brewing C...
brewery_name,633,empty,Coalition Brewing Company
brewery_name,670,empty,Crow Peak Brewing Company
brewery_name,748,Eddyline Brewery & estaurant,Eddyline Brewery & Restaurant
brewery_name,762,Evil Czech Brewemry,Evil Czech Brewery
brewery_name,775,Fat Head's Brewery,Fat wHead''s Brewery
brewery_name,900,Golden Road rBewing,Golden Road Brewing
brewery_name,903,Golden Road Brewnig,Golden Road Brewing
brewery_name,917,empty,Goose Island Brewing Company
brewery_name,930,Grevat Crescent Brewery,Great Crescent Brewery
brewery_name,989,Grey Sail rewing of Rhode Island,Grey Sail Brewing of Rhode Island
brewery_name,997,Grifin Claw Brewing Company,Griffin Claw Brewing Company
brewery_name,1037,empty,Hawai'i Nui Brewing Co.
brewery_name,1042,Heavy Seas Ber,Heavy Seas Beer
brewery_name,1046,empty,Hess Brewing Company
brewery_name,1137,empty,James Page Brewing Company
brewery_name,1194,empty,Latitude 42 Brewing Company
brewery_name,1249,Madtoree Brewing Company,Madtree Brewing Company
brewery_name,1329,empty,Miami Brewing Company
brewery_name,1337,empty,Mike Hess Brewing Company
brewery_name,1371,Minhas Craft Breewry,Minhas Craft Brewery
brewery_name,1411,empty,Mudshark Brewing Company
brewery_name,1413,Mudshrk Brewing Company,Mudshark Brewing Company
brewery_name,1432,NatianB rewery,Natian Brewery
brewery_name,1455,New Belgium Brewin Company,New Belgium Brewing Company
brewery_name,1477,New Orqleans Lager & Ale Brewing ...,New Orleans Lager & Ale Brewing ...
brewery_name,1494,empty,NorthGate Brewing
brewery_name,1650,Pine Street Brewery,Pine Street Brewpery
brewery_name,1674,empty,Pug Ryan's Brewery
brewery_name,1681,Rahr & Sons Brewing Company,Rahr & Sons Brewing Cmopany
brewery_name,1726,Revolution Brewing Covmpany,Revolution Brewing Company
brewery_name,1727,Revolution Brewing Compayn,Revolution Brewing Company
brewery_name,1783,SaintA rcher Brewery,Saint Archer Brewery
brewery_name,1788,SanTan Brewing Copmany,SanTan Brewing Company
brewery_name,1837,SeventhS on Brewing Company,Seventh Son Brewing Company
brewery_name,1889,ka Brewing Company,Ska Brewing Company
brewery_name,1890,empty,Ska Brewing Company
brewery_name,1891,empty,Ska Brewing Company
brewery_name,1913,Smartmouth Brewng Company,Smartmouth Brewing Company
brewery_name,1933,Sockeye Brwing Company,Sockeye Brewing Company
brewery_name,1940,empty,South Austin Brewery
